asset_id,type,expiry_days,usage_hours,priority
1114,iot,160,45860,1
1115,server,1593,28287,1
1116,server,2924,66012,3
1117,server,850,65197,2
1118,iot,1803,25727,2
1119,iot,97,11959,3
1120,server,737,51690,1
1121,iot,2753,8454,3
1122,server,957,7235,2
1123,laptop,2263,8653,3
1124,server,2436,16274,3
1125,laptop,296,26268,1
1126,laptop,392,52255,1
1127,server,1325,64247,1
1128,router,28,27723,3
1129,laptop,753,39048,3
1130,server,1683,64524,3
1131,laptop,2573,37278,1
1132,router,1096,52407,3
1133,iot,301,85270,3
1134,laptop,913,16432,1
1135,laptop,1409,22683,3
1136,router,1067,11146,3
1137,server,1709,14928,2
1138,router,2830,24507,2
1139,router,1127,88892,3
1140,iot,1085,66213,2
1141,laptop,213,24114,3
1142,laptop,2541,69804,1
1143,iot,2920,23428,1
1144,router,612,71560,2
1145,server,1937,21982,3
1146,laptop,2039,12136,2
1147,server,1407,16762,1
1148,router,842,62049,1
1149,server,1605,42731,1
1150,iot,2670,54467,2
1151,iot,933,18119,2
1152,server,1420,59739,2
1153,server,2626,956,3
1154,server,2078,72002,1
1155,laptop,2292,17619,1
1156,laptop,2173,74048,1
1157,router,1055,54829,2
1158,laptop,2783,88601,1
1159,iot,2638,76503,1
1160,router,466,46311,2
1161,laptop,13,31921,1
1162,router,2298,82074,2
1163,iot,2352,4475,3
1164,iot,996,31983,3
1165,server,2313,74600,2
1166,router,1447,71057,3
1167,server,1059,68207,3
1168,iot,988,32773,2
1169,laptop,2101,7142,1
1170,server,1610,35466,2
1171,router,1524,8712,1
1172,server,2975,30397,2
1173,router,1888,71501,1
1174,iot,2563,68794,3
1175,iot,1364,18295,3
1176,iot,2714,78194,3
1177,iot,833,67124,3
1178,server,208,46831,2
1179,router,1466,1691,3
1180,router,2310,45668,2
1181,router,887,16120,2
1182,server,1775,1041,3
1183,server,1476,39195,3
1184,iot,1536,34136,3
1185,laptop,1925,73398,1
1186,laptop,1896,62166,3
1187,laptop,1210,50506,2
1188,iot,904,81700,3
1189,laptop,380,71218,1
1190,laptop,62,42577,2
1191,server,1531,41862,1
1192,laptop,874,30248,2
1193,iot,2035,50781,2
1194,server,1113,46229,2
1195,router,247,62282,2
1196,laptop,382,80377,1
1197,router,939,32508,2
1198,laptop,402,82823,3
1199,iot,1360,10519,1
1200,iot,116,25973,2
1201,server,262,39505,2
1202,iot,476,5962,3
1203,iot,2222,31407,2
1204,server,705,6560,1
1205,server,2431,25018,2
1206,router,805,19865,1
1207,server,1088,63482,3
1208,laptop,1115,59807,3
1209,server,1221,5981,3
1210,laptop,2712,7734,2
1211,router,906,77073,2
1212,server,349,16049,3
1213,router,33,85073,2
1214,router,462,64809,1
1215,router,216,77475,1
1216,iot,786,22739,1
1217,laptop,2074,78601,1
1218,iot,1305,25036,3
1219,router,2965,47775,3
1220,server,2748,13835,1
1221,laptop,2569,47227,1
1222,iot,1204,52171,2
1223,router,339,86459,1
1224,laptop,1394,2549,2
1225,laptop,1670,7153,1
1226,iot,1361,50940,3
1227,laptop,1804,26184,1
1228,server,990,45928,1
1229,iot,331,7474,1
1230,server,2873,74753,1
1231,server,396,67998,2
1232,server,509,81592,2
1233,iot,1235,32342,2
1234,server,2879,57506,3
1235,laptop,295,21541,2
1236,server,2694,3469,1
1237,iot,35,56346,3
1238,iot,2408,21377,2
1239,router,2779,6576,2
1240,server,1932,10450,1
1241,iot,2111,15247,3
1242,router,582,14769,2
1243,router,396,33604,2
1244,router,2432,32099,1
1245,router,1779,53173,2
1246,iot,1785,36843,2
1247,laptop,1817,78772,2
1248,laptop,2472,46985,3
1249,server,2072,39979,2
1250,server,1728,52763,1
1251,iot,1250,67159,3
1252,laptop,757,6700,1
1253,server,1924,81930,2
1254,server,1726,68710,1
1255,router,2578,74794,2
1256,iot,1536,50432,1
1257,laptop,609,50809,1
1258,server,2952,23509,1
1259,laptop,1049,69798,3
1260,server,1811,2685,2
1261,laptop,1781,12780,2
1262,router,1296,45293,3
1263,iot,1102,72269,3
1264,laptop,2857,19607,2
1265,router,1189,32715,1
1266,iot,2731,7335,2
1267,laptop,2901,83827,3
1268,iot,2624,20575,1
1269,router,2687,23629,2
1270,server,2254,60617,3
1271,router,1097,57468,1
1272,server,2611,6712,2
1273,router,948,87330,1
1274,router,71,67702,1
1275,server,2391,42835,3
1276,router,1360,62637,3
1277,laptop,2804,25941,3
1278,server,347,79774,2
1279,laptop,1132,10421,2
1280,laptop,98,54849,1
1281,iot,1612,12975,2
1282,router,2751,42802,2
1283,laptop,566,68346,3
1284,laptop,1623,42824,3
1285,laptop,1245,37854,1
1286,server,955,69478,2
1287,iot,54,40476,2
1288,server,2839,46759,3
1289,router,1165,21122,3
1290,server,1122,40484,1
1291,router,2198,26148,1
1292,server,1867,47869,2
1293,server,2823,65749,2
1294,laptop,2236,78213,2
1295,router,966,16734,1
1296,iot,735,66138,1
1297,iot,2054,82960,3
1298,router,2130,78127,2
1299,laptop,713,18865,3
1300,laptop,1443,1615,2
1301,server,1778,51411,2
1302,router,656,60978,2
1303,server,2788,87183,2
1304,router,1376,52748,3
1305,router,1403,13490,2
1306,router,908,1092,1
1307,iot,2598,41373,3
1308,laptop,2496,9776,1
1309,server,2082,6419,3
1310,router,774,34612,2
1311,server,1989,14386,3
1312,iot,2186,35884,1
1313,iot,32,22304,3
1314,server,248,61547,1
1315,iot,2842,8536,1
1316,server,1658,44770,2
1317,router,2616,72148,1
1318,iot,2646,75740,2
1319,server,2872,75956,2
1320,iot,2317,75818,2
1321,iot,1919,49833,2
1322,router,2328,22860,3
1323,iot,1230,58338,2
1324,router,1315,36471,3
1325,server,1865,71064,2
1326,iot,2946,29058,2
1327,laptop,2203,38702,3
1328,iot,1076,40460,2
1329,server,1060,22186,3
1330,server,114,12974,2
1331,iot,2361,76060,3
1332,laptop,185,78165,2
1333,iot,570,57585,3
1334,laptop,2091,24263,3
1335,iot,1837,86988,2
1336,router,131,57833,3
1337,laptop,1231,32140,3
1338,server,2061,83559,3
1339,router,2107,7574,3
1340,laptop,124,2424,3
1341,router,2327,24234,3
1342,iot,1668,8358,1
1343,iot,341,20605,2
1344,iot,2969,12009,2
1345,router,919,60744,2
1346,iot,2239,82140,2
1347,server,1863,78012,3
1348,laptop,765,22474,2
1349,router,925,20937,2
1350,laptop,219,54841,1
1351,laptop,1570,39500,1
1352,server,2733,52650,1
1353,router,2638,52656,1
1354,router,236,84240,3
1355,iot,2295,79632,3
1356,router,2046,80445,2
1357,laptop,465,28477,1
1358,server,2593,65349,2
1359,server,678,47301,2
1360,iot,1417,67103,3
1361,iot,2320,25854,2
1362,laptop,1681,78873,1
1363,router,1949,5042,3
1364,server,828,24300,3
1365,iot,1152,87363,2
1366,server,281,83027,2
1367,laptop,1624,51077,1
1368,server,2819,35222,3
1369,iot,1655,265,3
1370,router,1769,18857,1
1371,router,1570,2904,2
1372,iot,1383,56782,2
1373,server,2280,62637,2
1374,server,856,38292,1
1375,server,378,43041,2
1376,iot,2763,51466,3
1377,iot,2572,52497,3
1378,laptop,2507,26064,2
1379,laptop,1480,51047,1
1380,iot,1608,21733,2
1381,router,943,84006,3
1382,iot,2456,16878,1
1383,server,2329,9455,2
1384,iot,7,63685,1
1385,iot,670,88868,3
1386,server,521,77762,1
1387,iot,450,28590,2
1388,laptop,1509,48286,1
1389,laptop,1349,37781,1
1390,iot,429,13454,1
1391,iot,1121,6155,2
1392,server,27,85856,3
1393,iot,2202,40014,3
1394,laptop,1011,40502,1
1395,router,2485,13173,3
1396,iot,2536,60806,3
1397,router,657,43553,2
1398,router,786,66444,3
1399,laptop,1802,20086,1
1400,laptop,2272,88331,3
1401,laptop,1637,37977,1
1402,iot,713,79718,3
1403,iot,636,45116,1
1404,router,1084,53428,2
1405,server,2647,77214,1
1406,server,2099,62932,3
1407,server,2758,18328,3
1408,server,2686,40008,3
1409,router,1580,33644,2
1410,laptop,1818,29383,3
1411,server,81,884,1
1412,laptop,748,87105,3
1413,server,2859,65240,1
1414,router,203,18585,3
1415,iot,2132,25169,1
1416,router,1090,32171,3
1417,server,2530,25498,1
1418,router,2115,66275,2
1419,laptop,2884,51243,1
1420,router,1387,70444,3
1421,iot,2972,62931,3
1422,server,2392,21055,3
1423,iot,1930,80074,1
1424,server,1981,1276,1
1425,server,2527,8395,3
1426,iot,2091,62031,1
1427,router,2009,48198,3
1428,laptop,1463,8583,3
1429,server,512,42713,2
1430,server,2335,67604,3
1431,router,2520,47346,2
1432,laptop,2891,87575,1
1433,iot,861,73988,3
1434,iot,812,76589,3
1435,laptop,253,2364,1
1436,server,147,59705,1
1437,iot,1663,87911,3
1438,server,1930,87917,2
1439,iot,2463,45469,3
1440,router,680,83947,3
1441,server,2886,85354,3
1442,laptop,823,41909,2
1443,laptop,2166,47832,1
1444,server,760,21884,3
1445,laptop,930,40992,2
1446,router,361,78675,2
1447,router,2432,68804,1
1448,router,110,37715,1
1449,server,1,89280,3
1450,laptop,1733,76322,1
1451,router,1355,20270,3
1452,server,729,53122,2
1453,router,232,80427,1
1454,router,1047,60435,1
1455,router,2682,7367,1
1456,iot,2618,388,2
1457,laptop,2525,57872,2
1458,router,1188,83470,3
1459,router,2576,28268,2
1460,server,222,48836,1
1461,router,2000,32312,1
1462,router,1535,70057,2
1463,server,148,21514,2
1464,server,721,1228,3
1465,server,2141,55090,1
1466,server,225,13922,2
1467,iot,1243,46495,1
1468,laptop,2128,40736,2
1469,iot,1395,21278,3
1470,router,2283,39758,1
1471,router,2939,8892,2
1472,server,2413,20278,2
1473,router,1099,65401,3
1474,laptop,849,72360,2
1475,iot,2615,67309,1
1476,server,708,78689,2
1477,server,283,15209,3
1478,server,870,78143,1
1479,laptop,666,80257,3
1480,server,2434,43963,2
1481,server,1007,86535,3
1482,router,2777,46769,2
1483,laptop,106,39964,2
1484,router,2997,37889,3
1485,iot,2518,54871,1
1486,server,4,88219,3
1487,router,2777,16297,1
1488,laptop,2521,56146,1
1489,router,2827,54573,1
1490,server,61,37118,3
1491,iot,1503,85155,3
1492,iot,1544,27773,2
1493,laptop,863,10989,1
1494,iot,2885,27128,2
1495,laptop,1837,74783,3
1496,server,1060,57314,2
1497,server,2709,32925,1
1498,router,2662,57605,2
1499,laptop,1659,22468,3
1500,iot,394,14271,1
1501,server,374,53148,2
1502,laptop,947,14919,1
1503,router,146,40501,1
1504,server,559,76988,2
1505,server,1002,88696,1
1506,server,534,70918,1
1507,server,2296,56765,1
1508,laptop,1763,807,3
1509,iot,19,26378,1
1510,server,1013,46194,1
1511,laptop,270,38054,1
1512,router,141,10465,2
1513,laptop,2414,15976,1
1514,iot,1744,57446,3
1515,server,2030,49704,3
1516,router,1760,1361,1
1517,iot,275,57620,2
1518,iot,1066,13514,2
1519,laptop,1636,85996,1
1520,laptop,1486,22158,2
1521,iot,2614,4732,1
1522,server,1440,566,1
1523,iot,77,10278,2
1524,laptop,1662,28311,2
1525,server,2123,13651,2
1526,laptop,1169,65706,2
1527,iot,2829,60758,1
1528,router,847,4561,1
1529,iot,1816,83713,3
1530,router,2400,88096,2
1531,server,1267,61333,2
1532,router,124,38024,2
1533,iot,1916,18581,3
1534,laptop,2561,28181,1
1535,server,1007,37949,1
1536,iot,2491,8510,3
1537,router,367,21835,2
1538,laptop,354,76491,3
1539,laptop,2100,86166,3
1540,router,2681,24209,3
1541,server,576,61728,3
1542,laptop,962,81630,1
1543,laptop,444,10137,1
1544,router,394,62277,2
1545,server,656,50215,3
1546,server,95,3816,3
1547,server,773,33330,3
1548,router,2938,34275,2
1549,iot,2768,3441,3
1550,laptop,676,29625,2
1551,server,86,71625,1
1552,server,1301,83131,1
1553,iot,1666,53305,1
1554,server,1580,30126,2
1555,server,1912,46546,2
1556,iot,1125,29942,3
1557,iot,112,79829,1
1558,server,2129,56550,2
1559,iot,1642,14843,2
1560,router,1637,66963,2
1561,server,2972,27481,2
1562,server,877,44276,1
1563,iot,56,59388,3
1564,iot,1024,83987,3
1565,laptop,2699,45708,3
1566,router,2088,36523,2
1567,iot,2307,70352,1
1568,router,567,16815,1
1569,laptop,2285,77112,2
1570,server,1714,24190,3
1571,router,1747,40115,3
1572,server,1518,38080,3
1573,server,1615,44193,1
1574,laptop,50,30762,1
1575,laptop,1483,5270,1
1576,server,503,23778,2
1577,laptop,1436,55856,3
1578,laptop,237,7411,3
1579,iot,2419,55824,1
1580,server,1358,42601,2
1581,router,1046,1545,2
1582,server,554,87489,1
1583,laptop,192,7172,2
1584,laptop,1196,42250,2
1585,laptop,2520,53055,1
1586,iot,1911,82046,1
1587,iot,1820,52892,3
1588,laptop,510,4389,2
1589,laptop,39,17700,1
1590,iot,2502,64864,2
1591,server,1326,66294,2
1592,router,1476,5330,3
1593,laptop,169,50080,3
1594,server,400,31504,1
1595,iot,431,5555,1
1596,iot,1901,13643,3
1597,iot,207,20272,3
1598,laptop,2548,24023,3
1599,router,887,34974,1
1600,iot,1401,36390,3
1601,laptop,1604,21174,3
1602,server,2304,23289,1
1603,server,1550,76172,2
1604,router,2768,30030,2
1605,laptop,924,67604,3
1606,router,876,29054,1
1607,laptop,690,69896,2
1608,iot,957,22104,1
1609,server,1110,85997,1
1610,laptop,729,87868,3
1611,laptop,1161,12551,1
1612,laptop,1279,15169,3
1613,laptop,1452,89229,1
1614,server,1852,39975,3
1615,router,13,10018,2
1616,laptop,2065,23965,1
1617,server,1732,20573,1
1618,iot,327,33453,1
1619,iot,823,4362,3
1620,laptop,2292,9231,3
1621,iot,2004,72811,3
1622,server,2859,87147,2
1623,iot,1627,73956,2
1624,iot,2845,37126,1
1625,router,1766,85711,2
1626,server,1888,59447,2
1627,router,2426,51978,1
1628,laptop,2254,25376,2
1629,iot,2573,58947,1
1630,router,1510,9892,3
1631,laptop,1958,49875,2
1632,router,2058,6993,1
1633,iot,2998,85504,2
1634,iot,91,13625,1
1635,router,1470,87811,1
1636,router,656,76003,2
1637,router,2444,16964,3
1638,server,1089,78761,2
1639,server,585,32837,1
1640,router,102,24485,2
1641,server,36,31324,1
1642,server,23,43476,2
1643,server,365,83578,1
1644,laptop,2171,30002,3
1645,iot,276,23212,2
1646,laptop,234,52222,1
1647,router,1451,31128,2
1648,router,1081,11657,3
1649,laptop,967,74426,1
1650,laptop,630,48534,3
1651,laptop,684,80548,2
1652,iot,158,80475,3
1653,router,320,85119,3
1654,laptop,2842,34409,3
1655,laptop,1126,20103,1
1656,laptop,2801,16559,2
1657,server,239,89626,2
1658,laptop,2631,3055,3
1659,router,1417,9254,2
1660,iot,1011,52652,3
1661,router,1701,37639,1
1662,router,554,52461,3
1663,router,2134,50006,2
1664,iot,338,41906,2
1665,server,2789,30656,3
1666,server,244,77505,2
1667,server,1002,68965,1
1668,router,2606,698,1
1669,laptop,405,66279,2
1670,laptop,608,66123,1
1671,router,1083,70048,2
1672,server,2634,41731,2
1673,router,1887,27313,2
1674,iot,874,18088,1
1675,laptop,558,56523,3
1676,laptop,1946,31939,2
1677,router,2287,6579,2
1678,router,1919,87652,2
1679,iot,1613,33942,1
1680,laptop,988,77652,2
1681,iot,1718,82174,2
1682,server,431,63025,2
1683,router,909,83514,1
1684,laptop,1460,4868,2
1685,laptop,2398,24575,1
1686,iot,86,36290,1
1687,laptop,1307,13174,2
1688,router,332,33273,1
1689,router,481,87218,1
1690,router,211,19800,3
1691,laptop,1403,18082,3
1692,router,2472,38289,1
1693,server,2535,55770,1
1694,server,1533,9347,1
1695,server,10,65096,3
1696,router,2771,53939,2
1697,iot,1638,55510,2
1698,router,2757,48618,2
1699,iot,2108,21662,1
1700,iot,2609,46611,1
1701,router,2869,68847,2
1702,router,156,22181,1
1703,server,274,43468,3
1704,laptop,2473,59181,2
1705,iot,2533,8449,2
1706,laptop,1110,68384,2
1707,server,2504,38144,2
1708,router,1949,21258,2
1709,router,1302,35106,1
1710,iot,2593,53146,3
1711,laptop,957,45827,1
1712,laptop,125,35202,2
1713,laptop,1184,4598,3
1714,iot,85,39725,1
1715,iot,794,5854,2
1716,iot,2640,46314,3
1717,server,1456,18616,1
1718,iot,767,60881,3
1719,laptop,690,70974,3
1720,laptop,2195,70359,3
1721,laptop,2143,43712,2
1722,server,2100,54115,1
1723,server,380,50292,3
1724,server,2742,42864,1
1725,server,2671,29135,3
1726,server,929,58201,3
1727,router,545,45828,3
1728,server,1480,18815,1
1729,router,1782,14001,1
1730,router,1808,89220,1
1731,laptop,304,42055,3
1732,router,255,36710,2
1733,laptop,278,75402,2
1734,router,895,85880,1
1735,laptop,1106,21334,2
1736,server,2511,83924,3
1737,laptop,2303,44972,3
1738,router,1235,26724,3
1739,server,484,3688,1
1740,router,2718,57793,2
1741,router,168,6921,1
1742,iot,34,24819,2
1743,laptop,1059,55848,1
1744,router,1032,7459,1
1745,server,709,82320,3
1746,laptop,557,85916,2
1747,iot,2461,62471,1
1748,server,1554,3153,2
1749,router,730,34802,2
1750,server,2761,22859,3
1751,server,2505,38247,2
1752,laptop,1336,79831,3
1753,laptop,1657,28190,3
1754,server,112,29579,2
1755,laptop,1066,28993,1
1756,server,1588,23808,3
1757,iot,1081,58830,3
1758,iot,1474,69299,1
1759,server,2652,50796,2
1760,router,106,55386,2
1761,server,8,33299,1
1762,laptop,2200,64983,3
1763,laptop,1046,46445,2
1764,server,2434,40409,1
1765,laptop,1025,50575,2
1766,server,2110,35962,3
1767,iot,267,41743,2
1768,router,1415,42816,2
1769,router,2982,69898,2
1770,router,2165,74947,1
1771,router,595,26571,3
1772,iot,2790,12171,3
1773,iot,1852,56439,2
1774,laptop,164,20306,1
1775,laptop,1827,4316,1
1776,server,1869,66861,3
1777,iot,1458,43621,3
1778,router,904,62964,1
1779,server,1196,30389,1
1780,server,1313,80532,1
1781,router,1187,3820,2
1782,router,1235,64451,3
1783,router,1174,57965,3
1784,laptop,733,79170,2
1785,laptop,342,60503,3
1786,laptop,152,68944,1
1787,server,1581,990,2
1788,iot,1110,74167,3
1789,server,1261,7271,2
1790,iot,2075,29012,3
1791,iot,95,81076,3
1792,iot,843,16550,2
1793,iot,355,69175,2
1794,laptop,2645,349,3
1795,laptop,598,15761,1
1796,router,2053,4600,1
1797,server,2456,83518,3
1798,router,1308,73758,3
1799,router,1865,80425,2
1800,iot,2277,42035,3
1801,laptop,267,53607,3
1802,iot,452,73176,1
1803,iot,1161,36473,1
1804,router,2025,61520,3
1805,server,1290,23823,1
1806,iot,931,42881,1
1807,router,1472,36850,3
1808,iot,899,74838,1
1809,laptop,446,53129,3
1810,router,268,71277,1
1811,server,1929,23346,1
1812,laptop,1147,44954,3
1813,router,1916,58779,3
1814,laptop,673,85742,3
1815,server,1881,53724,3
1816,laptop,231,88936,1
1817,router,1928,37063,1
1818,laptop,1879,23736,1
1819,iot,933,67944,1
1820,server,1152,15238,2
1821,iot,2944,80616,1
1822,server,2741,59892,3
1823,router,299,45763,2
1824,server,1207,37523,2
1825,server,2678,62016,3
1826,iot,2469,8289,3
1827,iot,1192,40618,1
1828,router,930,52520,3
1829,server,2382,11721,1
1830,router,1162,67148,3
1831,server,1237,38885,3
1832,iot,2597,49759,2
1833,iot,262,35944,2
1834,server,2566,1269,3
1835,server,2108,58113,1
1836,iot,484,5500,1
1837,router,931,43029,3
1838,laptop,2601,71771,3
1839,router,1365,50898,3
1840,iot,1876,52152,1
1841,laptop,1579,80012,3
1842,iot,2194,87863,2
1843,laptop,1628,82609,2
1844,router,1467,72858,2
1845,laptop,29,56984,3
1846,laptop,55,30900,3
1847,iot,2703,5791,2
1848,laptop,2811,59849,2
1849,iot,2898,18557,2
1850,laptop,1145,44312,1
1851,iot,2731,55005,1
1852,laptop,648,57838,2
1853,router,660,77325,1
1854,server,565,32610,1
1855,laptop,1305,1625,2
1856,laptop,989,73911,1
1857,laptop,2690,45408,2
1858,router,2480,85781,1
1859,server,2332,1643,1
1860,iot,413,52669,2
1861,router,2682,42358,2
1862,laptop,1651,56184,1
1863,iot,148,41948,1
1864,laptop,1726,47011,3
1865,laptop,2184,70783,2
1866,server,609,41617,1
1867,router,2353,46290,1
1868,laptop,2119,64001,1
1869,server,871,21512,1
1870,iot,437,27133,1
1871,router,2219,24087,2
1872,laptop,1242,58269,2
1873,laptop,704,22987,2
1874,router,1383,28505,2
1875,router,1307,28903,3
1876,laptop,964,63519,1
1877,laptop,1471,80842,3
1878,laptop,2094,39108,2
1879,iot,417,87263,3
1880,iot,997,82897,2
1881,server,290,77627,3
1882,iot,1791,39875,2
1883,iot,262,38500,1
1884,server,2687,66000,3
1885,server,2288,32583,1
1886,laptop,2827,18339,2
1887,server,2568,80201,3
1888,laptop,2173,89522,3
1889,iot,2026,37063,1
1890,laptop,2224,22980,3
1891,iot,2621,2937,3
1892,router,1578,51224,2
1893,iot,739,47681,3
1894,router,1912,63239,1
1895,server,606,24506,2
1896,iot,602,42847,3
1897,server,1076,14590,1
1898,router,1363,54293,3
1899,laptop,127,42793,1
1900,router,899,5227,2
1901,iot,2713,13957,3
1902,router,1945,69867,3
1903,laptop,1784,19516,2
1904,router,181,27407,1
1905,iot,1734,28167,2
1906,laptop,1674,61581,1
1907,router,2099,41477,3
1908,laptop,470,23077,1
1909,iot,945,18930,2
1910,router,2403,43740,2
1911,server,2008,72699,1
1912,router,1720,11661,1
1913,iot,2045,76197,1
1914,iot,2095,42478,2
1915,router,1373,71854,2
1916,router,2715,9172,2
1917,laptop,2073,11936,1
1918,laptop,1215,37535,1
1919,server,682,26412,2
1920,laptop,2070,58692,2
1921,laptop,2687,52452,1
1922,router,2213,63284,3
1923,laptop,905,10621,2
1924,laptop,1378,30999,2
1925,server,2335,22729,2
1926,router,2283,49303,3
1927,server,1196,46472,3
1928,router,1858,52983,1
1929,iot,221,46919,3
1930,server,1419,51403,1
1931,iot,697,38018,2
1932,iot,2422,19415,1
1933,router,1575,87877,3
1934,router,2639,47969,1
1935,server,626,52702,2
1936,laptop,1444,56489,3
1937,iot,1506,73546,1
1938,laptop,993,36621,1
1939,iot,2441,89700,1
1940,server,2305,24763,1
