product_id,warehouse,stock,category,priority
1240,54,850,tech,1
1241,59,400,tech,2
1242,29,406,tech,2
1243,56,80,food,2
1244,1,858,tech,2
1245,1,572,tech,2
1246,34,297,food,3
1247,33,56,medicine,3
1248,5,709,medicine,3
1249,52,21,food,3
1250,56,1,tech,3
1251,33,354,tech,2
1252,42,781,food,2
1253,16,4,food,1
1254,16,736,food,1
1255,37,815,tech,2
1256,43,328,food,2
1257,18,405,tech,2
1258,10,516,food,3
1259,17,263,medicine,2
1260,49,256,tech,1
1261,40,460,tech,1
1262,39,709,tech,3
1263,39,737,medicine,3
1264,45,142,food,2
1265,17,702,food,2
1266,27,170,tech,2
1267,2,118,tech,2
1268,31,315,tech,2
1269,26,424,medicine,1
1270,23,533,medicine,2
1271,54,107,tech,3
1272,46,74,food,2
1273,58,868,tech,2
1274,58,332,tech,1
1275,48,248,tech,3
1276,54,595,food,1
1277,27,453,food,3
1278,9,42,tech,2
1279,1,869,food,2
1280,37,493,tech,3
1281,52,363,food,2
1282,29,61,medicine,2
1283,57,444,food,3
1284,29,510,food,2
1285,31,496,tech,3
1286,8,249,food,1
1287,51,709,medicine,3
1288,52,540,food,3
1289,39,699,medicine,3
1290,46,740,food,3
1291,26,313,food,3
1292,31,227,food,1
1293,34,585,medicine,1
1294,41,849,tech,2
1295,6,11,tech,1
1296,55,700,tech,1
1297,50,200,food,3
1298,47,450,tech,1
1299,43,707,tech,2
1300,56,514,medicine,2
1301,58,247,food,1
1302,48,653,tech,2
1303,33,645,medicine,1
1304,42,743,medicine,2
1305,10,553,tech,1
1306,5,222,tech,3
1307,29,198,food,2
1308,33,306,medicine,3
1309,7,592,tech,3
1310,38,525,medicine,3
1311,39,237,tech,1
1312,38,261,food,3
1313,25,526,medicine,1
1314,4,126,tech,1
1315,23,48,tech,1
1316,2,735,medicine,3
1317,10,173,tech,3
1318,12,743,food,2
1319,50,452,medicine,2
1320,35,721,food,2
1321,57,653,tech,2
1322,18,160,medicine,1
1323,11,739,tech,2
1324,11,852,medicine,2
1325,21,202,tech,3
1326,6,693,tech,3
1327,39,750,medicine,1
1328,10,37,tech,1
1329,31,197,food,1
1330,53,793,tech,1
1331,11,836,tech,3
1332,18,728,tech,1
1333,19,736,tech,3
1334,27,833,tech,1
1335,52,716,food,3
1336,18,290,food,3
1337,39,519,medicine,1
1338,47,797,food,2
1339,42,208,tech,2
1340,39,189,medicine,1
1341,26,854,medicine,2
1342,57,741,medicine,2
1343,37,891,medicine,3
1344,45,414,food,1
1345,20,687,tech,1
1346,37,207,medicine,3
1347,2,194,food,3
1348,58,563,medicine,1
1349,41,308,medicine,1
1350,15,679,food,2
1351,38,769,medicine,1
1352,6,178,medicine,3
1353,15,793,tech,1
1354,10,824,tech,1
1355,58,90,tech,3
1356,44,33,medicine,1
1357,4,411,food,1
1358,45,589,tech,2
1359,11,820,medicine,3
1360,49,411,tech,2
1361,24,628,food,2
1362,8,294,food,1
1363,32,439,medicine,3
1364,30,885,food,2
1365,33,267,medicine,2
1366,54,141,tech,2
1367,38,688,tech,3
1368,42,553,tech,2
1369,35,180,food,3
1370,28,831,food,3
1371,54,673,tech,3
1372,33,325,food,1
1373,25,585,medicine,3
1374,56,852,medicine,1
1375,28,22,tech,3
1376,42,446,food,3
1377,14,789,tech,1
1378,6,162,tech,1
1379,40,166,medicine,2
1380,27,291,medicine,2
1381,17,763,tech,3
1382,11,423,medicine,1
1383,10,320,food,2
1384,26,483,tech,3
1385,23,228,tech,1
1386,35,179,tech,1
1387,50,79,food,3
1388,10,173,food,1
1389,13,664,food,3
1390,38,548,medicine,1
1391,47,655,tech,3
1392,43,359,food,1
1393,31,305,tech,2
1394,30,604,food,2
1395,40,151,medicine,1
1396,47,284,tech,1
1397,15,69,medicine,1
1398,26,140,medicine,1
1399,42,747,food,1
1400,46,777,medicine,2
1401,39,779,medicine,2
1402,50,696,medicine,1
1403,51,584,medicine,2
1404,12,616,tech,2
1405,50,737,food,1
1406,32,354,food,1
1407,57,703,medicine,1
1408,23,717,food,3
1409,47,304,medicine,2
1410,52,588,tech,2
1411,29,820,tech,1
1412,49,446,medicine,2
1413,50,878,food,1
1414,15,882,tech,3
1415,51,737,medicine,1
1416,4,723,tech,1
1417,15,813,medicine,3
1418,45,479,medicine,3
1419,49,688,medicine,2
1420,23,458,tech,3
1421,54,94,food,2
1422,56,75,food,3
1423,24,599,food,3
1424,37,544,food,2
1425,19,451,tech,1
1426,1,898,food,1
1427,5,284,medicine,2
1428,45,95,food,2
1429,49,547,food,2
1430,43,391,food,3
1431,58,501,medicine,3
1432,54,275,tech,2
1433,4,503,tech,1
1434,13,451,medicine,3
1435,32,175,tech,3
1436,23,363,food,3
1437,37,286,tech,2
1438,59,850,tech,1
1439,11,74,tech,1
1440,18,6,food,2
1441,3,53,tech,2
1442,44,338,tech,2
1443,43,356,medicine,2
1444,9,682,food,3
1445,18,789,tech,3
1446,48,386,food,3
1447,33,385,food,3
1448,56,395,tech,1
1449,32,424,food,3
1450,48,691,medicine,1
1451,59,34,medicine,3
1452,20,452,tech,3
1453,29,557,tech,2
1454,5,663,tech,2
1455,12,373,tech,2
1456,49,800,tech,3
1457,3,846,food,3
1458,39,227,food,2
1459,11,37,medicine,3
1460,44,734,tech,2
1461,28,584,tech,2
1462,23,462,tech,2
1463,40,417,tech,2
1464,45,334,medicine,3
1465,29,674,tech,1
1466,13,786,food,1
1467,2,832,tech,3
1468,22,179,food,3
1469,44,66,tech,2
1470,48,703,medicine,1
1471,14,265,medicine,1
1472,28,261,food,1
1473,55,700,food,1
1474,46,51,tech,1
1475,4,26,food,1
1476,39,517,food,1
1477,35,427,food,1
1478,18,563,medicine,3
1479,49,122,medicine,2
1480,45,80,food,2
1481,55,52,food,3
1482,52,205,medicine,2
1483,39,668,tech,2
1484,34,329,medicine,1
1485,51,840,tech,3
1486,55,668,food,1
1487,22,281,food,1
1488,15,546,medicine,2
1489,4,270,tech,1
1490,27,745,medicine,2
1491,33,336,tech,2
1492,14,413,food,1
1493,36,502,tech,1
1494,38,36,tech,2
1495,11,708,food,1
1496,18,340,medicine,1
1497,58,579,tech,1
1498,25,517,tech,1
1499,57,562,tech,2
1500,52,145,medicine,3
1501,1,284,medicine,2
1502,31,89,food,3
1503,6,589,medicine,1
1504,45,125,medicine,2
1505,12,363,medicine,3
1506,15,437,food,1
1507,11,521,medicine,3
1508,35,809,tech,1
1509,18,767,food,3
1510,15,33,food,1
1511,46,24,medicine,3
1512,55,130,tech,3
1513,1,762,medicine,3
1514,13,398,tech,1
1515,57,878,food,2
1516,50,172,food,1
1517,33,316,tech,2
1518,41,121,medicine,1
1519,30,671,tech,1
1520,59,348,medicine,2
1521,1,315,food,2
1522,50,148,tech,3
1523,39,787,food,2
1524,4,53,medicine,3
1525,22,872,tech,1
1526,9,730,food,2
1527,55,817,medicine,2
1528,29,97,tech,2
1529,59,738,tech,3
1530,12,488,tech,1
1531,36,545,food,2
1532,13,182,food,2
1533,29,303,medicine,3
1534,35,816,food,1
1535,40,144,food,3
1536,3,593,food,3
1537,45,393,tech,2
1538,23,883,food,3
1539,15,140,tech,2
1540,48,171,tech,3
1541,24,623,food,3
1542,8,141,medicine,3
1543,14,104,food,1
1544,25,247,tech,3
1545,6,119,tech,2
1546,38,613,food,1
1547,24,90,tech,1
1548,2,511,food,3
1549,58,852,food,2
1550,48,718,medicine,1
1551,35,371,food,1
1552,12,101,medicine,3
1553,30,318,tech,1
1554,13,156,medicine,2
1555,17,539,tech,2
1556,52,300,tech,2
1557,49,210,tech,3
1558,54,495,tech,3
1559,18,251,food,3
1560,2,363,medicine,1
1561,6,729,medicine,3
1562,22,3,tech,2
1563,28,17,medicine,3
1564,1,333,food,3
1565,50,514,medicine,2
1566,23,393,tech,2
1567,16,756,tech,3
1568,12,354,tech,2
1569,25,294,medicine,3
1570,20,615,tech,2
1571,34,228,tech,1
1572,5,705,tech,3
1573,54,736,food,2
1574,4,276,tech,1
1575,38,157,food,1
1576,25,837,tech,1
1577,53,689,food,1
1578,27,63,tech,3
1579,53,567,medicine,1
1580,4,855,tech,3
1581,47,384,medicine,1
1582,30,713,tech,1
1583,17,833,medicine,2
1584,57,95,tech,1
1585,13,110,food,2
1586,27,628,tech,2
1587,25,675,medicine,2
1588,29,580,food,2
1589,39,186,food,1
1590,11,31,medicine,2
1591,26,497,tech,2
1592,55,538,food,2
1593,45,83,food,3
1594,34,459,medicine,1
1595,23,324,food,3
1596,55,819,medicine,1
1597,56,16,tech,3
1598,16,319,food,2
1599,19,366,food,1
1600,24,381,tech,2
1601,15,825,food,3
1602,57,720,medicine,2
1603,25,558,food,2
1604,55,67,food,1
1605,19,212,medicine,2
1606,47,448,medicine,1
1607,24,608,food,2
1608,45,25,tech,1
1609,22,856,food,1
1610,53,227,medicine,2
1611,33,857,medicine,2
1612,21,807,medicine,1
1613,24,729,medicine,2
1614,47,50,tech,3
1615,54,239,food,3
1616,59,14,tech,3
1617,20,400,medicine,2
1618,44,77,food,2
1619,34,858,medicine,1
1620,46,707,tech,3
1621,41,684,medicine,3
1622,20,821,food,2
1623,20,874,tech,1
1624,1,302,medicine,2
1625,26,734,food,1
1626,17,897,food,3
1627,52,459,food,1
1628,26,194,tech,3
1629,26,694,medicine,2
1630,37,337,tech,2
1631,18,515,medicine,2
1632,29,552,medicine,2
1633,13,745,tech,1
1634,6,99,medicine,1
1635,43,113,tech,3
1636,6,423,food,1
1637,5,73,tech,1
1638,21,162,food,1
1639,3,375,tech,3
1640,21,824,medicine,2
1641,35,831,food,1
1642,50,742,food,1
1643,24,433,food,1
1644,26,190,tech,2
1645,21,555,tech,3
1646,4,359,food,3
1647,24,540,medicine,2
1648,21,685,food,1
1649,58,15,medicine,2
1650,4,567,medicine,1
1651,8,339,tech,1
1652,23,642,tech,2
1653,55,846,tech,3
1654,31,563,medicine,1
1655,47,615,medicine,3
1656,29,175,food,3
1657,12,294,tech,2
1658,48,849,medicine,1
1659,6,785,food,2
1660,30,631,food,3
1661,47,431,medicine,2
1662,20,848,medicine,2
1663,55,267,medicine,3
1664,10,283,food,3
1665,9,36,medicine,2
1666,26,753,tech,2
1667,59,153,medicine,1
1668,59,289,medicine,3
1669,45,56,food,1
1670,36,880,food,1
1671,23,177,tech,1
1672,34,809,food,2
1673,39,268,food,1
1674,21,244,medicine,2
1675,48,824,medicine,2
1676,46,743,tech,3
1677,50,527,medicine,1
1678,38,226,food,1
1679,41,460,medicine,2
1680,38,309,medicine,1
1681,56,679,food,1
1682,45,724,medicine,3
1683,44,597,medicine,1
1684,58,720,food,3
1685,3,203,food,2
1686,42,707,tech,2
1687,6,219,tech,3
1688,52,643,food,2
1689,12,188,medicine,2
1690,44,803,food,2
1691,28,342,medicine,3
1692,9,530,food,1
1693,12,453,medicine,3
1694,41,451,tech,1
1695,4,47,medicine,3
1696,45,219,food,1
1697,55,699,medicine,2
1698,33,536,medicine,1
1699,43,281,tech,3
1700,41,195,food,1
1701,41,644,tech,2
1702,11,670,tech,2
1703,15,520,food,2
1704,4,628,food,2
1705,17,778,tech,3
1706,51,292,food,3
1707,8,556,tech,1
1708,38,35,food,2
1709,24,133,medicine,1
1710,12,846,food,1
1711,53,682,food,1
1712,48,19,tech,1
1713,28,348,medicine,3
1714,28,766,food,2
1715,13,486,tech,1
1716,27,875,food,1
1717,56,877,medicine,3
1718,12,271,tech,3
1719,8,862,food,2
1720,27,215,food,2
1721,40,479,food,3
1722,45,117,food,3
1723,16,242,tech,1
1724,2,198,medicine,1
1725,37,622,tech,1
1726,13,156,food,3
1727,54,355,tech,1
1728,7,540,medicine,2
1729,24,344,tech,2
1730,13,561,medicine,1
1731,50,294,food,3
1732,43,707,food,3
1733,35,885,medicine,1
1734,35,182,food,3
1735,56,325,medicine,2
1736,12,16,tech,2
1737,57,375,tech,1
1738,45,49,tech,2
1739,42,446,tech,2
1740,30,816,tech,3
1741,26,24,food,3
1742,10,697,medicine,1
1743,6,376,food,3
1744,52,321,medicine,3
1745,15,533,food,2
1746,4,232,medicine,3
1747,47,223,medicine,2
1748,19,695,food,2
1749,7,529,tech,1
1750,5,90,tech,1
1751,12,784,medicine,3
1752,26,1,food,1
1753,56,395,tech,1
1754,5,577,food,1
1755,23,584,food,1
1756,49,581,medicine,2
1757,6,559,tech,1
1758,49,553,tech,3
1759,47,239,food,3
1760,5,238,medicine,1
1761,24,838,food,2
1762,38,237,tech,1
1763,43,717,food,2
1764,49,812,medicine,3
1765,35,515,food,2
1766,48,740,tech,3
1767,25,398,food,3
1768,1,76,tech,3
1769,11,849,tech,2
1770,8,298,medicine,3
1771,16,651,medicine,1
1772,37,514,medicine,3
1773,40,63,tech,3
1774,43,890,medicine,2
1775,5,336,medicine,1
1776,10,821,tech,3
1777,36,621,medicine,1
1778,2,788,tech,2
1779,55,709,food,1
1780,52,85,food,2
1781,38,256,medicine,3
1782,53,791,food,2
1783,53,795,tech,3
1784,9,484,food,1
1785,9,844,tech,1
1786,23,165,food,1
1787,9,850,medicine,2
1788,5,8,medicine,3
1789,18,424,medicine,1
1790,14,507,food,3
1791,14,141,food,2
1792,8,536,medicine,1
1793,39,78,food,3
1794,11,131,tech,3
1795,19,95,medicine,3
1796,11,105,food,2
1797,7,413,food,1
1798,44,286,food,2
1799,30,122,tech,2
1800,28,786,tech,3
1801,55,666,medicine,1
1802,36,526,food,1
1803,13,441,tech,3
1804,9,815,tech,3
1805,22,650,tech,1
1806,49,395,medicine,1
1807,47,131,food,1
1808,1,631,food,2
1809,12,650,tech,2
1810,23,596,medicine,1
1811,53,745,medicine,1
1812,31,41,tech,1
1813,14,333,medicine,2
1814,20,198,medicine,3
1815,56,723,medicine,2
1816,34,397,tech,3
1817,52,768,food,1
1818,52,641,medicine,2
1819,26,404,food,1
1820,13,709,medicine,1
1821,33,403,tech,1
1822,21,742,medicine,2
1823,5,0,tech,1
1824,55,793,medicine,1
1825,35,334,tech,1
1826,14,551,medicine,1
1827,6,18,medicine,3
1828,22,870,tech,2
1829,19,697,medicine,2
1830,27,784,medicine,3
1831,30,362,medicine,1
1832,58,577,medicine,3
1833,43,306,tech,2
1834,8,238,food,2
1835,42,320,tech,2
1836,12,209,food,3
1837,33,217,food,2
1838,36,220,medicine,2
1839,33,302,tech,2
1840,39,219,tech,2
1841,19,163,medicine,2
1842,32,604,tech,1
1843,58,317,tech,1
1844,1,628,medicine,2
1845,9,755,food,1
1846,22,865,medicine,1
1847,4,143,food,2
1848,24,873,tech,1
1849,16,779,tech,1
1850,55,676,food,1
1851,22,546,food,3
1852,8,215,food,3
1853,50,847,food,2
1854,15,219,medicine,3
1855,48,47,food,3
1856,37,544,medicine,1
1857,38,273,tech,3
1858,58,349,tech,1
1859,1,180,medicine,2
1860,24,461,medicine,1
1861,23,672,medicine,2
1862,22,348,medicine,2
1863,27,464,tech,3
1864,23,387,food,2
1865,45,82,medicine,1
1866,8,332,food,3
1867,32,162,tech,1
1868,9,437,medicine,3
1869,52,1,tech,3
1870,9,678,medicine,1
1871,6,452,tech,2
1872,37,635,food,3
1873,51,443,tech,2
1874,57,485,tech,1
1875,6,27,medicine,3
1876,32,656,food,2
1877,59,712,food,2
1878,42,623,tech,3
1879,54,327,medicine,1
1880,35,525,medicine,2
1881,53,148,food,3
1882,25,625,food,2
1883,46,666,food,3
1884,52,573,tech,3
1885,32,174,tech,1
1886,54,621,tech,1
1887,5,552,medicine,1
1888,50,177,medicine,2
1889,27,68,food,1
1890,1,756,food,1
1891,5,276,medicine,1
1892,37,295,tech,1
1893,50,590,medicine,3
1894,55,153,tech,3
1895,5,203,medicine,3
1896,59,64,tech,2
1897,17,631,tech,2
1898,4,466,medicine,1
1899,3,119,tech,2
1900,41,878,food,3
1901,58,58,tech,1
1902,4,264,medicine,2
1903,41,715,tech,3
1904,6,262,medicine,3
1905,36,842,food,2
1906,56,682,tech,3
1907,26,486,medicine,2
1908,52,248,tech,2
1909,21,790,tech,2
1910,35,327,medicine,3
1911,57,392,tech,3
1912,42,2,medicine,1
1913,26,629,medicine,3
1914,45,500,medicine,2
1915,42,705,medicine,3
1916,22,70,medicine,2
1917,29,387,tech,1
1918,58,657,tech,2
1919,26,617,medicine,2
1920,29,119,tech,3
1921,26,124,tech,2
1922,47,440,tech,3
1923,32,258,tech,3
1924,14,108,food,1
1925,4,578,medicine,1
1926,18,155,food,1
1927,17,805,tech,1
1928,35,47,food,3
1929,43,191,food,1
1930,21,326,medicine,2
1931,30,799,food,3
1932,4,407,medicine,2
1933,23,584,food,2
1934,9,519,tech,1
1935,44,656,medicine,3
1936,5,851,tech,3
1937,13,291,tech,3
1938,51,233,food,3
1939,26,303,food,2
1940,52,206,medicine,2
1941,29,399,food,3
1942,51,466,food,1
1943,40,749,medicine,1
1944,29,14,tech,2
1945,17,511,food,1
1946,59,455,food,2
1947,33,262,food,2
1948,31,461,food,2
1949,50,233,food,1
1950,33,205,tech,2
1951,35,553,food,1
1952,37,545,food,3
1953,52,759,tech,2
1954,17,308,tech,2
1955,47,851,tech,3
1956,13,639,medicine,1
1957,16,696,food,3
1958,36,877,tech,2
1959,38,383,medicine,3
1960,10,337,medicine,3
1961,39,275,medicine,3
1962,59,89,tech,3
1963,6,701,food,3
1964,23,186,medicine,2
1965,16,883,medicine,2
1966,22,397,food,2
1967,44,42,tech,1
1968,25,23,food,2
1969,51,471,food,1
1970,22,664,medicine,2
1971,43,740,medicine,1
1972,42,47,medicine,1
1973,54,222,food,2
1974,50,797,medicine,1
1975,40,830,tech,2
1976,41,863,medicine,2
1977,29,775,food,1
1978,29,447,food,1
1979,22,617,food,3
1980,24,299,tech,2
1981,32,567,medicine,3
1982,17,254,tech,1
1983,28,665,food,2
1984,12,194,food,1
1985,15,863,food,1
1986,23,377,tech,3
1987,25,844,medicine,3
1988,2,859,food,1
1989,51,608,tech,1
1990,58,60,tech,3
1991,9,740,food,2
1992,19,37,medicine,2
1993,39,625,tech,2
1994,58,308,tech,2
1995,41,341,tech,2
1996,33,805,medicine,3
1997,5,540,tech,3
1998,34,444,tech,1
1999,56,376,food,1
2000,45,149,food,1
2001,27,563,food,2
2002,1,72,medicine,3
2003,20,716,food,3
2004,38,128,tech,1
2005,52,770,food,3
2006,33,219,food,3
2007,37,619,food,2
2008,51,522,medicine,2
2009,47,268,medicine,3
2010,41,123,medicine,2
2011,47,843,tech,2
2012,32,527,tech,2
2013,46,646,food,2
2014,3,693,tech,2
2015,30,805,tech,2
2016,40,17,medicine,3
2017,40,796,food,3
2018,40,180,medicine,1
2019,29,543,medicine,1
2020,58,563,food,3
2021,40,627,tech,1
2022,49,27,food,2
2023,27,165,food,1
2024,5,637,tech,3
2025,20,175,medicine,2
2026,45,90,food,1
2027,17,895,medicine,3
2028,41,455,food,1
2029,56,458,tech,3
2030,4,628,tech,3
2031,17,768,food,2
2032,47,375,food,1
2033,50,574,tech,3
2034,20,190,tech,1
2035,20,770,food,2
2036,29,483,food,2
2037,10,458,medicine,3
2038,46,641,medicine,1
2039,47,399,medicine,2
2040,50,423,tech,3
2041,5,324,medicine,1
2042,36,287,tech,1
2043,30,371,food,2
2044,21,775,tech,2
2045,53,415,medicine,1
2046,26,542,medicine,1
2047,21,810,food,3
2048,39,735,tech,2
2049,4,86,food,1
2050,56,274,food,2
2051,17,583,medicine,2
2052,11,500,food,1
2053,6,502,food,3
2054,57,544,medicine,1
2055,15,117,food,3
2056,12,243,food,1
2057,59,96,food,2
2058,9,166,food,3
2059,50,769,food,1
2060,57,358,food,3
2061,41,294,food,2
2062,22,260,medicine,3
2063,48,773,tech,1
2064,57,99,medicine,2
2065,32,178,food,3
2066,37,895,medicine,1
2067,7,718,tech,1
2068,26,437,tech,1
2069,33,52,food,1
2070,35,552,tech,1
2071,56,268,tech,1
2072,47,277,food,1
2073,24,398,food,1
2074,45,23,tech,1
2075,19,199,tech,3
2076,26,548,food,2
2077,1,746,medicine,2
2078,6,497,medicine,1
2079,28,356,tech,1
2080,23,121,food,2
2081,50,258,food,2
2082,6,802,medicine,2
2083,48,827,medicine,2
2084,4,398,tech,2
2085,54,67,food,1
2086,18,710,food,2
2087,56,541,medicine,3
2088,37,143,food,3
2089,55,808,medicine,2
2090,24,57,medicine,2
2091,51,4,food,1
2092,34,373,food,1
2093,22,7,medicine,3
2094,2,324,food,3
2095,58,523,medicine,1
2096,5,100,tech,3
2097,17,771,food,2
2098,4,618,medicine,2
2099,10,381,tech,2
2100,5,199,tech,1
2101,54,611,medicine,2
2102,38,219,medicine,3
2103,2,613,food,3
2104,9,423,tech,3
2105,45,676,medicine,2
2106,52,55,food,3
2107,35,201,food,2
2108,43,161,medicine,2
2109,50,433,medicine,3
2110,48,455,tech,3
2111,25,515,food,1
2112,35,668,medicine,3
2113,40,668,tech,2
2114,10,208,tech,3
2115,19,156,tech,2
2116,47,525,food,3
2117,14,361,food,2
2118,37,208,food,2
2119,2,787,food,3
2120,40,781,tech,3
2121,36,276,tech,3
2122,24,540,tech,1
2123,33,483,medicine,2
2124,10,51,medicine,2
2125,5,538,tech,3
2126,1,313,tech,2
2127,34,25,medicine,2
2128,3,70,food,1
2129,1,260,tech,2
2130,11,350,tech,3
2131,38,94,tech,3
2132,29,658,tech,1
2133,15,746,medicine,1
2134,11,185,tech,1
2135,39,24,medicine,3
2136,2,590,tech,3
2137,14,293,medicine,1
2138,52,457,tech,2
2139,23,37,medicine,3
2140,25,174,tech,3
2141,11,484,tech,2
2142,2,296,food,2
2143,32,406,food,3
2144,24,224,medicine,3
2145,37,34,tech,2
2146,43,649,tech,3
2147,9,367,tech,2
2148,17,487,food,2
2149,11,851,medicine,3
2150,46,203,tech,3
2151,34,870,tech,2
2152,56,620,food,1
2153,6,337,tech,2
2154,55,847,tech,2
2155,25,462,medicine,1
2156,7,160,food,1
2157,19,258,medicine,2
2158,44,690,food,2
2159,10,561,tech,1
2160,4,256,food,1
2161,52,590,medicine,3
2162,54,373,tech,2
2163,27,723,food,1
2164,20,277,medicine,3
2165,43,335,food,1
2166,7,649,food,2
2167,47,383,medicine,2
2168,39,540,tech,3
2169,16,277,medicine,1
2170,33,7,food,1
2171,13,562,medicine,1
2172,14,321,food,1
2173,5,735,food,3
2174,51,499,medicine,3
2175,23,138,medicine,3
2176,22,192,tech,1
2177,23,116,food,1
2178,57,281,food,3
2179,20,824,medicine,3
2180,35,762,tech,1
2181,53,625,food,1
2182,7,889,medicine,3
2183,31,612,food,3
2184,33,490,tech,1
2185,23,214,tech,1
2186,51,474,food,2
2187,12,102,medicine,1
2188,28,348,medicine,2
2189,5,220,medicine,2
2190,59,570,tech,1
2191,15,650,tech,1
2192,1,394,food,1
2193,53,42,food,2
2194,27,280,medicine,2
2195,59,408,food,2
2196,48,879,food,3
2197,18,629,medicine,3
2198,25,807,medicine,2
2199,17,438,tech,1
2200,10,395,medicine,2
2201,51,845,food,2
2202,15,98,food,1
2203,59,728,medicine,2
2204,21,551,food,3
2205,49,869,medicine,2
2206,21,751,medicine,1
2207,14,26,food,2
2208,17,558,medicine,2
2209,50,366,tech,2
2210,31,826,food,3
2211,50,826,tech,3
2212,47,707,tech,2
2213,44,884,tech,1
2214,11,93,medicine,1
2215,24,67,tech,3
2216,39,378,medicine,2
2217,6,727,medicine,2
2218,31,782,food,2
2219,58,472,food,2
2220,12,50,food,2
2221,43,525,medicine,3
2222,34,1,tech,3
2223,27,409,medicine,2
2224,34,251,tech,2
2225,52,651,food,2
2226,28,583,medicine,1
2227,24,570,tech,2
2228,48,540,tech,2
2229,21,485,medicine,1
2230,43,651,tech,1
2231,35,164,tech,3
2232,53,667,medicine,1
2233,10,676,medicine,2
2234,1,857,medicine,1
2235,7,15,medicine,1
2236,51,542,food,1
2237,11,450,food,1
2238,35,752,medicine,2
2239,42,205,food,1
2240,8,300,medicine,1
2241,50,659,medicine,3
2242,9,52,tech,2
2243,47,198,medicine,1
2244,54,536,medicine,1
2245,35,58,tech,1
2246,54,681,food,2
2247,43,285,tech,2
2248,31,673,medicine,3
2249,51,630,tech,2
2250,21,408,food,1
2251,28,877,food,2
2252,3,402,food,3
2253,30,191,tech,2
2254,57,152,food,3
2255,59,530,medicine,1
2256,29,716,medicine,2
2257,28,612,medicine,3
2258,30,388,food,1
2259,51,599,food,3
2260,47,293,food,2
2261,47,879,tech,1
2262,12,444,medicine,3
2263,45,18,tech,1
2264,52,10,medicine,3
2265,25,513,tech,2
2266,15,560,food,3
2267,45,730,food,3
2268,25,238,medicine,2
2269,4,56,food,3
2270,3,566,tech,2
2271,5,857,food,3
2272,43,667,food,2
2273,23,837,food,2
2274,10,199,tech,1
2275,13,13,food,3
2276,27,372,food,1
2277,56,304,tech,1
2278,33,91,food,2
2279,52,367,tech,1
2280,37,123,food,1
2281,55,475,food,3
2282,23,33,food,2
2283,17,836,tech,3
2284,23,211,tech,2
2285,9,384,tech,2
2286,1,149,food,1
2287,1,775,medicine,2
2288,45,315,tech,1
2289,8,885,medicine,1
