sku_id,category,base_price,current_stock,min_stock_threshold,day_of_week,hour_of_day,recent_demand_7d,competitor_price,discount_pct,urgency_score
SKU00384,personal_care,650.59,246,41,6,2,127,767.33,29.5,0.591
SKU00385,electronics,2510.69,197,105,0,18,91,2655.75,35.8,0.629
SKU00386,household,726.57,75,26,0,7,104,617.04,19.5,0.687
SKU00387,household,456.24,394,77,1,7,53,443.45,33.9,0.409
SKU00388,food,50.59,144,50,4,19,109,51.35,20.5,0.608
SKU00389,clothing,646.68,115,80,1,8,100,660.59,6.7,0.745
SKU00390,personal_care,86.6,497,63,0,16,84,85.06,28.6,0.499
SKU00391,electronics,1154.04,141,73,1,18,98,1223.95,38.7,0.649
SKU00392,food,106.29,195,114,5,7,100,94.81,16.4,0.791
SKU00393,clothing,1055.28,330,24,6,14,62,892.05,15.2,0.384
SKU00394,electronics,1149.06,80,48,3,8,35,1093.37,39.0,0.536
SKU00395,household,781.35,316,115,4,16,119,785.4,4.6,0.657
SKU00396,food,238.93,129,22,0,6,118,233.87,34.8,0.657
SKU00397,personal_care,310.1,286,105,1,19,133,264.58,21.4,0.815
SKU00398,personal_care,375.47,300,90,6,13,157,338.44,1.7,0.878
SKU00399,food,166.05,232,45,2,14,37,184.87,18.4,0.245
SKU00400,clothing,269.43,97,79,0,12,94,277.25,33.0,0.779
SKU00401,household,199.18,12,90,1,21,43,206.81,0.7,3.634
SKU00402,household,143.26,19,109,3,8,110,143.87,16.5,3.165
SKU00403,household,336.37,226,38,6,9,180,338.44,0.8,0.804
SKU00404,electronics,4658.75,296,99,1,15,76,4305.25,16.2,0.571
SKU00405,personal_care,262.78,377,119,6,21,181,247.79,22.9,0.981
SKU00406,personal_care,980.48,265,104,5,0,150,977.21,18.6,0.895
SKU00407,clothing,375.24,406,28,5,18,152,350.95,29.9,0.742
SKU00408,electronics,4428.0,441,117,3,16,125,3677.93,19.2,0.732
SKU00409,personal_care,815.69,389,88,0,9,136,849.28,31.5,0.657
SKU00410,electronics,1894.21,37,108,6,15,84,2223.43,2.7,1.757
SKU00411,food,209.83,26,119,2,20,114,199.2,39.5,2.76
SKU00412,personal_care,753.14,11,48,6,16,136,760.64,9.1,2.544
SKU00413,household,499.68,123,33,0,3,24,508.81,37.1,0.229
SKU00414,food,156.78,38,91,6,20,124,144.25,29.5,1.763
SKU00415,clothing,1403.16,355,74,4,6,121,1515.09,26.5,0.588
SKU00416,clothing,1626.41,14,37,0,1,75,1795.81,23.5,1.533
SKU00417,household,285.87,195,43,2,13,153,310.02,16.4,0.722
SKU00418,food,31.47,34,29,1,8,16,30.89,6.2,0.578
SKU00419,clothing,2116.3,226,47,5,5,154,1771.82,10.4,0.82
SKU00420,household,219.63,336,73,1,21,96,190.36,25.5,0.592
SKU00421,personal_care,705.11,54,86,3,23,63,809.89,28.2,1.034
SKU00422,household,717.73,254,96,5,20,184,718.23,31.7,0.924
SKU00423,personal_care,656.69,484,32,4,5,26,774.16,4.6,0.137
SKU00424,electronics,4758.33,130,74,0,18,53,5646.56,1.9,0.494
SKU00425,electronics,2881.02,114,98,5,2,104,2472.93,20.5,0.942
SKU00426,household,141.1,336,65,4,13,123,161.6,17.9,0.588
SKU00427,clothing,1336.57,34,82,3,14,67,1193.58,35.6,1.539
SKU00428,household,241.34,276,53,1,22,96,251.34,36.1,0.48
SKU00429,personal_care,397.93,71,86,2,7,57,358.02,1.4,0.925
SKU00430,food,201.72,147,43,2,22,75,211.62,22.6,0.445
SKU00431,personal_care,711.93,359,94,4,4,43,609.34,0.2,0.403
SKU00432,electronics,864.5,64,114,4,10,99,743.98,23.4,1.373
SKU00433,electronics,3939.59,326,90,6,8,142,4391.01,8.5,0.706
SKU00434,personal_care,313.75,223,91,6,6,115,358.22,24.2,0.663
SKU00435,clothing,1435.05,268,50,1,16,62,1696.52,36.0,0.341
SKU00436,personal_care,846.3,431,73,3,14,69,973.95,24.0,0.36
SKU00437,electronics,1431.51,228,84,4,22,160,1256.6,1.5,0.923
SKU00438,clothing,1258.16,52,43,1,0,77,1343.92,11.5,0.714
SKU00439,electronics,1740.91,173,79,5,19,116,1867.51,17.0,0.691
SKU00440,personal_care,277.75,30,102,4,19,139,265.05,5.0,2.301
SKU00441,personal_care,881.36,378,29,5,6,139,864.69,9.2,0.694
SKU00442,personal_care,642.65,195,76,0,15,102,561.88,4.3,0.702
SKU00443,electronics,3979.89,328,23,4,0,43,3215.62,14.6,0.307
SKU00444,food,52.93,359,54,6,17,39,45.32,38.2,0.331
SKU00445,clothing,1793.67,415,43,4,13,119,1903.2,2.9,0.528
SKU00446,clothing,1778.6,236,50,1,3,45,1563.14,12.0,0.385
SKU00447,electronics,4993.32,204,34,2,2,89,5429.76,20.1,0.439
SKU00448,clothing,1719.47,282,119,2,13,101,1748.49,1.0,0.614
SKU00449,household,88.36,295,119,6,17,88,87.68,24.5,0.653
SKU00450,personal_care,238.61,352,89,0,7,63,217.56,37.9,0.478
SKU00451,food,192.34,355,30,3,1,151,183.28,20.1,0.746
SKU00452,clothing,876.38,271,113,1,7,87,732.17,33.5,0.656
SKU00453,personal_care,609.68,10,48,0,11,96,504.44,4.0,2.666
SKU00454,food,26.88,406,45,4,6,44,28.73,23.3,0.231
SKU00455,clothing,714.27,355,60,4,6,65,761.95,26.3,0.344
SKU00456,food,143.71,155,49,6,23,51,156.29,34.9,0.361
SKU00457,food,199.5,315,33,1,16,162,172.88,9.3,0.8
SKU00458,electronics,3778.9,40,112,0,7,17,3996.54,8.4,1.434
SKU00459,personal_care,128.52,195,48,4,7,53,132.55,15.8,0.334
SKU00460,household,587.59,475,67,3,15,118,703.9,6.9,0.542
SKU00461,personal_care,698.73,93,20,6,19,162,582.86,38.2,0.854
SKU00462,food,132.85,477,70,5,7,32,128.99,37.6,0.301
SKU00463,food,132.22,439,91,1,19,107,114.72,0.6,0.631
SKU00464,household,620.48,470,93,6,1,104,624.7,8.0,0.515
SKU00465,household,736.66,304,60,6,11,176,702.64,32.2,0.902
SKU00466,clothing,884.37,77,37,3,13,109,828.59,0.4,0.773
SKU00467,personal_care,1135.71,285,48,1,7,104,1156.4,20.8,0.5
SKU00468,clothing,567.24,91,41,1,2,35,570.9,2.5,0.363
SKU00469,food,106.6,119,103,5,16,102,118.71,32.5,0.837
SKU00470,electronics,3650.81,372,29,5,20,171,3729.98,15.2,0.723
SKU00471,electronics,3498.48,148,59,0,4,90,3801.07,20.7,0.558
SKU00472,household,487.08,148,67,2,17,59,398.26,30.8,0.561
SKU00473,electronics,1431.59,488,52,0,20,63,1171.46,31.2,0.405
SKU00474,household,61.41,378,108,3,19,87,68.12,21.9,0.49
SKU00475,clothing,1654.69,251,116,2,16,103,1807.96,31.3,0.642
SKU00476,clothing,2393.06,344,51,2,21,81,2177.65,19.3,0.498
SKU00477,personal_care,403.65,421,56,3,18,118,448.12,3.2,0.538
SKU00478,clothing,206.47,341,29,0,20,103,243.45,14.8,0.454
SKU00479,electronics,631.99,193,40,5,6,104,700.8,11.2,0.519
SKU00480,food,262.13,208,115,2,15,87,225.36,6.9,0.723
SKU00481,clothing,1670.59,2,58,1,14,92,1388.01,11.5,10.135
SKU00482,personal_care,433.17,281,84,0,16,40,377.32,1.7,0.409
SKU00483,food,292.91,436,93,4,1,104,336.72,23.2,0.522
SKU00484,household,733.23,319,104,2,14,77,720.26,6.2,0.571
SKU00485,personal_care,741.26,25,61,3,20,63,712.16,10.9,1.525
SKU00486,clothing,227.21,334,118,0,10,28,264.79,25.9,0.288
SKU00487,food,114.67,195,116,5,6,107,95.88,7.8,0.824
SKU00488,household,713.53,39,88,3,15,42,728.62,21.5,1.268
SKU00489,food,56.26,278,72,4,2,61,55.16,38.4,0.473
SKU00490,electronics,4358.47,212,47,3,16,92,4035.66,12.0,0.578
SKU00491,food,102.49,251,31,0,8,27,82.38,9.5,0.27
SKU00492,personal_care,926.46,154,111,5,0,200,996.78,9.7,1.158
SKU00493,household,121.6,117,98,4,0,166,100.52,22.4,1.179
SKU00494,electronics,1464.94,48,30,4,7,53,1669.45,39.9,0.518
SKU00495,food,122.57,451,37,1,2,120,107.69,25.7,0.621
SKU00496,personal_care,385.88,380,89,0,12,76,318.23,30.6,0.521
SKU00497,electronics,2110.35,261,95,1,20,87,1983.03,14.8,0.629
SKU00498,personal_care,830.14,425,38,3,3,116,686.08,34.2,0.609
SKU00499,food,249.12,482,113,2,7,172,281.81,31.5,0.805
SKU00500,electronics,1287.4,477,111,4,3,75,1289.82,31.8,0.416
SKU00501,clothing,1926.3,307,84,0,8,78,2020.13,0.6,0.448
SKU00502,food,146.62,164,71,1,17,97,122.44,3.9,0.703
SKU00503,clothing,2029.58,394,90,3,3,106,2090.53,36.3,0.538
SKU00504,clothing,757.61,371,102,6,18,113,648.17,27.4,0.689
SKU00505,clothing,2293.66,246,53,4,5,141,2427.4,21.7,0.671
SKU00506,electronics,2332.72,476,59,2,23,142,2220.39,7.5,0.73
SKU00507,clothing,998.52,302,42,3,18,128,978.69,12.9,0.681
SKU00508,food,231.79,53,101,5,9,95,205.67,0.7,1.415
SKU00509,household,71.55,62,102,6,17,131,70.19,15.4,1.434
SKU00510,electronics,4993.48,78,51,3,21,176,5589.89,0.5,1.027
SKU00511,personal_care,1066.69,443,43,1,0,18,1237.87,33.8,0.12
SKU00512,personal_care,680.83,38,74,5,6,196,718.5,15.2,1.733
SKU00513,electronics,3283.37,477,32,6,7,90,3177.34,14.3,0.493
SKU00514,household,538.61,211,115,4,23,121,436.38,28.3,0.855
SKU00515,electronics,1681.25,360,76,5,10,95,1879.08,25.9,0.485
SKU00516,food,215.61,287,69,5,1,109,246.88,3.1,0.556
SKU00517,electronics,2848.91,389,79,0,6,18,2488.65,26.2,0.273
SKU00518,electronics,4289.31,133,20,3,15,34,3601.49,37.7,0.311
SKU00519,clothing,1897.52,17,66,6,21,118,2182.66,8.4,2.305
SKU00520,food,59.04,274,34,4,23,85,65.67,15.9,0.402
SKU00521,electronics,4607.25,204,49,5,22,120,4196.06,20.7,0.7
SKU00522,food,88.71,31,98,3,11,108,71.19,24.6,2.063
SKU00523,food,253.02,344,75,4,23,133,297.22,27.6,0.641
SKU00524,household,300.14,467,22,1,9,37,323.77,33.8,0.172
SKU00525,personal_care,309.82,289,49,5,21,155,326.01,37.9,0.704
SKU00526,household,386.97,338,31,2,11,108,344.91,27.2,0.578
SKU00527,electronics,3388.23,53,108,5,18,131,3163.6,25.8,1.624
SKU00528,clothing,235.83,91,64,1,21,158,195.06,37.3,1.08
SKU00529,clothing,1874.8,441,111,0,1,122,1894.37,15.7,0.614
SKU00530,personal_care,888.97,337,48,3,3,60,750.76,19.5,0.411
SKU00531,clothing,2264.57,463,26,0,16,138,2071.13,37.6,0.68
SKU00532,clothing,2178.5,500,39,5,1,118,1879.13,27.6,0.611
SKU00533,household,158.19,42,119,0,10,146,133.66,3.1,2.068
SKU00534,food,48.08,341,21,1,16,92,43.03,2.2,0.499
SKU00535,household,69.78,311,110,4,7,65,70.94,30.1,0.436
SKU00536,clothing,872.72,195,43,3,3,85,778.51,3.4,0.55
SKU00537,personal_care,53.23,436,42,6,18,154,50.32,17.6,0.764
SKU00538,personal_care,191.03,20,45,3,14,80,212.33,33.7,1.391
SKU00539,electronics,4571.35,95,83,0,6,104,4086.93,28.4,0.948
SKU00540,electronics,1812.22,472,87,5,20,167,1728.14,12.1,0.86
SKU00541,household,305.67,193,112,6,8,168,359.05,29.7,0.961
SKU00542,electronics,1683.31,98,101,4,17,82,1998.4,5.3,0.838
SKU00543,clothing,2258.28,241,47,2,12,37,2236.51,25.6,0.345
SKU00544,household,240.7,26,32,4,6,135,220.8,32.4,1.233
SKU00545,electronics,4340.65,193,30,4,3,144,4265.57,34.0,0.753
SKU00546,personal_care,484.62,393,67,3,4,124,544.47,37.9,0.581
SKU00547,personal_care,736.31,318,109,4,23,75,735.36,27.4,0.571
SKU00548,clothing,1090.08,476,38,0,16,115,1231.43,8.3,0.5
SKU00549,personal_care,1197.87,73,102,4,4,30,1070.33,23.0,0.909
SKU00550,food,149.67,114,71,4,22,93,145.98,8.2,0.781
SKU00551,electronics,4787.75,40,79,1,20,171,4929.69,36.4,1.647
SKU00552,household,629.32,126,32,3,15,93,699.34,1.2,0.498
SKU00553,clothing,2067.21,390,36,6,17,161,1991.15,22.5,0.79
SKU00554,food,30.75,281,91,0,3,29,33.21,16.6,0.277
SKU00555,clothing,1740.18,359,28,1,13,68,1790.1,3.7,0.311
SKU00556,food,280.85,231,47,0,11,113,261.86,14.0,0.653
SKU00557,household,163.08,239,110,5,21,153,141.27,31.5,0.941
SKU00558,electronics,3075.88,137,58,0,23,77,3022.86,19.1,0.618
SKU00559,household,423.21,102,100,2,23,30,492.69,9.3,0.605
SKU00560,clothing,1154.83,438,36,1,17,53,941.48,14.3,0.353
SKU00561,electronics,1528.35,234,22,0,16,109,1574.09,5.0,0.483
SKU00562,household,752.9,368,28,1,5,92,798.93,36.1,0.406
SKU00563,personal_care,197.48,246,72,1,4,63,160.82,13.7,0.498
SKU00564,clothing,1935.21,363,36,3,4,12,2039.24,17.8,0.097
SKU00565,personal_care,1092.03,473,57,6,1,167,1192.5,27.7,0.728
SKU00566,food,134.83,26,64,6,18,183,138.76,8.4,1.917
SKU00567,food,153.4,206,56,6,5,123,125.06,7.8,0.727
SKU00568,household,551.66,436,70,2,17,66,560.26,21.5,0.344
SKU00569,clothing,2290.96,365,102,5,0,120,2731.57,4.9,0.619
SKU00570,clothing,1638.45,413,61,2,15,33,1328.82,6.3,0.306
SKU00571,household,151.67,324,90,6,11,86,130.78,17.9,0.582
SKU00572,personal_care,181.49,426,32,1,12,74,159.34,0.2,0.433
SKU00573,personal_care,846.37,245,43,2,2,92,709.67,30.0,0.555
SKU00574,clothing,2405.82,58,102,3,23,54,2866.76,34.1,1.08
SKU00575,food,93.69,238,73,6,13,137,94.55,34.8,0.701
SKU00576,food,96.79,400,44,1,12,89,94.32,35.4,0.511
SKU00577,personal_care,60.25,167,73,2,11,102,71.47,24.0,0.625
SKU00578,clothing,661.33,293,56,2,10,78,701.07,3.6,0.407
SKU00579,food,256.25,284,89,5,9,154,235.27,23.2,0.872
SKU00580,household,268.63,259,118,5,0,93,253.07,11.7,0.699
SKU00581,clothing,250.38,50,89,2,23,110,212.14,15.3,1.413
SKU00582,electronics,1421.54,179,115,2,4,97,1505.93,3.3,0.707
SKU00583,personal_care,480.38,212,91,2,16,80,395.65,17.5,0.634
SKU00584,electronics,838.95,226,48,2,16,89,804.07,33.6,0.562
SKU00585,food,35.43,474,44,0,14,81,41.76,33.8,0.37
SKU00586,clothing,2337.23,394,66,0,20,87,2220.26,11.5,0.532
SKU00587,household,733.49,374,55,2,8,68,686.99,2.8,0.445
SKU00588,personal_care,100.07,40,80,5,14,157,91.18,8.1,1.704
SKU00589,personal_care,621.49,396,99,2,12,68,536.59,2.9,0.497
SKU00590,food,241.05,336,38,3,7,44,198.55,33.1,0.332
SKU00591,personal_care,1187.59,393,44,0,17,77,1283.24,23.7,0.364
SKU00592,food,156.75,304,34,5,22,193,160.68,26.1,0.828
SKU00593,electronics,4621.12,228,72,1,5,114,5157.89,6.8,0.613
SKU00594,personal_care,119.67,453,84,2,12,57,101.34,35.2,0.421
SKU00595,clothing,595.46,454,83,5,9,177,707.73,21.3,0.799
SKU00596,household,248.88,328,92,2,11,86,212.92,39.1,0.584
SKU00597,electronics,2323.66,108,48,5,22,149,2333.06,5.6,0.816
SKU00598,electronics,4357.01,119,58,6,13,40,5063.5,10.3,0.402
SKU00599,personal_care,69.67,178,108,2,19,63,60.9,34.8,0.654
SKU00600,household,648.61,49,72,1,14,105,583.99,16.0,1.24
SKU00601,personal_care,752.51,425,57,5,10,110,757.13,38.1,0.507
SKU00602,clothing,633.93,231,66,4,20,152,525.33,39.5,0.85
SKU00603,food,234.11,464,102,1,10,132,212.92,11.1,0.738
SKU00604,food,103.04,93,112,1,11,109,119.48,32.2,1.032
SKU00605,food,146.53,225,94,5,4,54,152.72,8.3,0.424
SKU00606,personal_care,187.54,304,81,3,11,103,176.7,34.6,0.645
SKU00607,clothing,2385.31,182,91,5,15,146,1948.11,21.4,0.933
SKU00608,personal_care,176.96,190,99,4,8,148,208.99,12.2,0.851
SKU00609,electronics,4825.58,283,49,5,4,65,5192.99,1.1,0.346
SKU00610,household,478.95,244,29,5,6,130,499.79,37.2,0.579
SKU00611,electronics,2611.98,485,44,3,16,8,2790.11,25.0,0.077
SKU00612,food,46.58,314,102,3,9,64,54.99,36.9,0.418
SKU00613,personal_care,171.2,142,97,1,2,61,194.18,2.4,0.583
SKU00614,food,295.68,297,40,5,4,138,347.33,35.5,0.619
SKU00615,personal_care,643.82,67,30,6,7,82,531.83,4.0,0.649
SKU00616,personal_care,411.68,281,117,0,1,90,437.44,8.5,0.567
SKU00617,food,220.85,101,68,1,2,99,205.78,11.5,0.829
SKU00618,food,97.48,462,28,3,11,115,105.96,7.4,0.49
SKU00619,electronics,3584.4,183,27,1,13,90,2933.65,25.4,0.533
SKU00620,household,669.75,38,53,4,9,81,640.72,10.7,1.103
SKU00621,household,468.89,348,84,6,9,103,461.04,17.8,0.632
SKU00622,electronics,1576.86,499,22,4,9,20,1425.41,29.1,0.202
SKU00623,food,174.21,21,115,3,15,58,143.95,14.3,2.946
SKU00624,food,57.95,314,93,3,19,99,59.71,7.3,0.544
SKU00625,food,161.88,10,33,5,3,105,163.24,36.7,1.92
SKU00626,household,87.63,404,32,0,12,162,81.52,14.1,0.788
SKU00627,household,379.19,340,23,2,1,72,308.58,7.4,0.422
SKU00628,clothing,1558.0,396,30,6,13,99,1490.13,5.6,0.534
SKU00629,food,151.57,447,114,2,16,159,136.99,36.1,0.863
SKU00630,personal_care,1013.47,104,53,6,21,135,1065.8,35.4,0.792
SKU00631,household,751.97,1,57,3,1,50,697.73,12.2,14.55
SKU00632,food,79.67,421,44,4,10,142,88.58,37.7,0.62
SKU00633,household,152.4,479,50,3,11,79,163.11,9.3,0.368
SKU00634,personal_care,402.03,49,67,2,11,126,432.46,9.5,1.174
SKU00635,household,778.55,259,93,1,0,53,895.37,4.3,0.391
SKU00636,personal_care,557.77,408,48,2,6,151,516.88,14.4,0.763
SKU00637,food,242.96,196,35,0,16,111,267.01,20.5,0.533
SKU00638,food,253.92,24,115,6,7,68,235.59,0.7,2.672
SKU00639,household,72.3,431,23,1,17,40,77.56,19.1,0.187
SKU00640,electronics,3368.32,21,100,3,22,51,3479.12,39.1,2.477
SKU00641,household,522.51,250,49,6,16,116,561.69,11.3,0.562
SKU00642,electronics,4444.99,208,56,4,1,61,4747.91,21.4,0.378
SKU00643,food,166.64,449,24,2,9,30,186.95,36.9,0.147
SKU00644,household,458.58,146,78,5,12,108,371.65,32.6,0.797
SKU00645,household,639.43,40,21,0,19,107,648.69,3.6,0.684
SKU00646,food,192.43,435,86,4,0,89,161.4,19.2,0.555
SKU00647,electronics,2669.63,275,102,6,18,153,2402.75,33.4,0.897
SKU00648,personal_care,324.28,282,107,2,11,165,370.85,4.7,0.849
SKU00649,personal_care,237.37,206,56,2,4,145,216.4,13.3,0.815
SKU00650,household,750.74,306,89,5,12,127,631.91,9.0,0.753
SKU00651,clothing,1470.04,137,106,5,5,104,1337.84,27.1,0.9
SKU00652,household,755.52,327,50,5,21,107,809.75,23.0,0.504
SKU00653,household,496.11,487,47,6,12,152,450.33,0.4,0.756
SKU00654,household,302.19,79,59,2,2,121,288.75,26.9,0.953
SKU00655,personal_care,609.38,484,109,2,21,72,575.67,11.3,0.5
SKU00656,food,207.93,240,63,6,18,123,166.49,35.6,0.723
SKU00657,food,232.58,319,57,2,1,60,252.97,19.7,0.329
SKU00658,household,256.82,52,32,5,23,180,245.49,12.3,1.122
SKU00659,electronics,3579.52,55,83,0,0,60,3131.19,10.3,1.081
SKU00660,personal_care,697.59,11,63,5,22,114,677.43,15.1,3.181
SKU00661,electronics,4798.74,26,88,5,11,119,4347.95,22.1,2.206
SKU00662,clothing,382.21,331,89,3,8,64,393.14,22.2,0.39
SKU00663,electronics,4895.37,42,35,4,20,144,4973.66,0.4,0.983
SKU00664,personal_care,1055.53,106,29,2,0,105,1235.01,14.4,0.556
SKU00665,electronics,4574.12,280,105,5,15,138,5246.85,22.7,0.739
SKU00666,household,500.66,232,81,4,18,64,502.15,31.4,0.43
SKU00667,food,175.82,344,50,1,13,138,192.98,4.3,0.624
SKU00668,clothing,2182.59,246,47,2,7,76,2074.58,15.3,0.499
SKU00669,household,273.07,147,89,2,7,116,226.12,0.2,0.865
SKU00670,household,561.83,100,36,0,19,137,516.46,16.1,0.826
SKU00671,personal_care,813.05,251,25,6,12,188,909.33,10.0,0.802
SKU00672,household,552.88,447,61,4,23,92,648.86,19.4,0.436
SKU00673,clothing,2167.89,386,108,3,21,96,2104.63,9.3,0.624
SKU00674,personal_care,1129.06,373,53,2,21,102,1165.76,25.4,0.479
SKU00675,electronics,2072.41,367,23,2,23,114,2114.7,23.2,0.487
SKU00676,food,266.3,353,84,2,10,28,263.85,19.1,0.331
SKU00677,clothing,672.61,462,23,5,20,122,571.24,17.6,0.613
SKU00678,household,239.01,347,98,6,18,78,221.31,4.5,0.553
SKU00679,food,285.61,67,33,4,2,34,313.32,26.6,0.379
SKU00680,personal_care,360.36,341,89,1,16,130,327.79,11.0,0.75
SKU00681,personal_care,824.89,455,93,0,2,53,950.59,24.1,0.314
SKU00682,personal_care,481.73,208,42,5,7,90,408.86,14.5,0.56
SKU00683,household,648.1,443,75,2,17,87,761.46,36.0,0.432
SKU00684,personal_care,723.99,47,72,3,6,158,582.78,34.0,1.482
SKU00685,food,247.89,267,65,1,15,151,278.15,13.9,0.725
SKU00686,personal_care,372.54,289,51,1,6,137,380.4,24.9,0.636
SKU00687,household,208.3,31,64,5,9,155,226.93,26.3,1.62
SKU00688,clothing,1927.48,246,32,0,16,126,2128.87,12.1,0.569
SKU00689,electronics,2506.8,194,70,2,15,151,2177.75,22.2,0.883
SKU00690,electronics,1814.36,235,53,4,1,164,2130.49,38.2,0.768
SKU00691,clothing,2253.99,351,99,0,7,105,2523.6,36.8,0.561
SKU00692,clothing,302.05,103,82,6,17,181,263.72,2.7,1.218
SKU00693,electronics,4456.52,187,83,1,18,62,4331.63,5.9,0.569
SKU00694,food,110.67,209,53,3,8,36,94.38,36.6,0.37
SKU00695,food,45.95,295,115,4,21,134,43.5,35.4,0.83
SKU00696,clothing,1810.92,308,40,0,11,31,1934.64,1.2,0.189
SKU00697,food,291.52,28,92,6,9,93,260.11,33.9,2.058
SKU00698,food,267.03,147,24,3,12,132,220.33,38.0,0.709
SKU00699,clothing,1634.78,317,42,6,7,93,1624.32,0.8,0.538
SKU00700,personal_care,665.92,264,114,3,11,134,577.75,0.2,0.851
SKU00701,electronics,2000.04,472,46,6,1,144,2214.95,7.6,0.625
SKU00702,personal_care,828.01,1,23,3,2,156,774.3,7.7,6.474
SKU00703,food,61.34,268,40,1,8,85,50.34,39.4,0.514
SKU00704,household,520.39,420,116,2,9,23,427.06,36.3,0.33
SKU00705,household,201.33,340,86,1,5,129,192.72,29.9,0.742
SKU00706,personal_care,615.72,468,109,1,1,89,696.22,3.1,0.472
SKU00707,household,612.0,5,84,2,2,94,497.55,0.6,7.476
SKU00708,clothing,1034.4,433,91,0,22,137,856.72,28.5,0.753
SKU00709,food,193.41,281,26,3,22,133,195.83,6.8,0.578
SKU00710,household,151.03,226,67,4,20,76,152.86,10.7,0.452
SKU00711,clothing,805.44,366,35,0,6,51,864.37,4.4,0.252
SKU00712,household,361.58,371,112,5,22,153,424.6,37.6,0.763
SKU00713,food,231.29,170,102,4,7,99,247.31,32.0,0.694
SKU00714,household,314.46,418,53,2,6,66,305.14,4.1,0.427
SKU00715,personal_care,1187.37,151,66,2,8,65,1138.47,4.9,0.577
SKU00716,household,648.22,171,115,5,15,129,611.26,35.4,0.95
SKU00717,electronics,1735.0,181,48,0,16,105,1970.72,16.7,0.552
SKU00718,electronics,3989.3,196,86,3,21,160,4198.02,0.2,0.858
SKU00719,clothing,1683.88,434,87,5,23,88,1960.45,21.4,0.452
SKU00720,electronics,665.34,314,23,0,11,115,619.94,13.4,0.597
SKU00721,clothing,360.94,46,30,2,16,48,293.52,38.7,0.611
SKU00722,electronics,4119.61,52,69,2,7,40,4684.0,13.9,0.811
SKU00723,personal_care,290.61,46,102,6,14,124,264.73,23.2,1.681
SKU00724,personal_care,133.84,52,118,3,8,5,124.51,36.6,1.233
SKU00725,food,96.91,344,39,6,13,166,97.45,39.6,0.721
SKU00726,food,199.14,300,43,3,4,61,162.62,16.0,0.415
SKU00727,personal_care,639.04,448,73,0,7,76,723.48,28.6,0.385
SKU00728,food,267.54,438,77,3,0,37,224.46,11.0,0.336
SKU00729,clothing,593.1,89,104,2,20,82,665.75,7.9,0.906
SKU00730,food,74.97,336,54,5,7,222,80.44,24.0,0.968
SKU00731,clothing,818.95,175,60,0,3,106,957.24,15.8,0.594
SKU00732,electronics,1157.78,31,96,3,17,104,1373.58,25.1,1.916
SKU00733,household,111.87,212,21,2,13,98,93.41,12.7,0.541
SKU00734,household,777.04,74,47,0,0,97,658.58,17.6,0.801
SKU00735,clothing,1235.12,493,65,1,6,136,1331.91,2.9,0.61
SKU00736,personal_care,710.95,479,62,1,4,111,784.21,5.7,0.509
SKU00737,food,83.18,144,98,4,17,119,91.78,17.1,0.814
SKU00738,electronics,2325.05,462,60,4,21,144,2739.75,21.6,0.641
SKU00739,household,707.21,455,102,3,13,103,754.35,17.3,0.524
SKU00740,clothing,1162.06,169,103,1,23,153,1072.86,32.1,1.015
SKU00741,household,636.79,197,111,0,15,96,616.98,37.5,0.764
SKU00742,personal_care,154.38,371,53,6,12,80,180.39,38.7,0.391
SKU00743,electronics,3972.43,63,77,6,16,180,4202.25,25.6,1.322
SKU00744,food,146.55,99,38,3,3,98,158.49,14.3,0.582
SKU00745,personal_care,539.06,460,48,3,10,87,447.84,21.1,0.5
SKU00746,clothing,2005.14,273,108,0,4,116,2366.95,19.3,0.661
