departure_id,from_hub,to_hub,travel_time_min,departure_time_min,route_id,vehicle_id,is_express,next_departure_index
615,H06,H18,78,958,R016,V120,False,985
616,H23,H02,74,199,R010,V161,False,218
617,H09,H07,90,1332,R009,V095,False,1352
618,H04,H08,81,1371,R012,V039,False,1392
619,H22,H10,86,15,R005,V178,False,38
620,H14,H08,32,692,R017,V146,True,717
621,H03,H10,73,172,R009,V017,False,188
622,H13,H19,36,433,R043,V040,False,451
623,H03,H07,49,97,R045,V158,False,115
624,H24,H19,18,472,R006,V179,True,493
625,H03,H12,107,178,R050,V179,False,206
626,H21,H20,70,801,R024,V090,False,820
627,H08,H03,65,356,R037,V095,True,380
628,H11,H09,53,292,R032,V192,False,309
629,H11,H21,56,300,R022,V187,False,328
630,H04,H11,51,147,R018,V068,False,170
631,H22,H14,91,739,R010,V007,False,757
632,H11,H14,84,1383,R019,V058,True,1406
633,H04,H11,104,654,R028,V177,False,671
634,H15,H19,77,1262,R027,V023,False,1289
635,H24,H03,58,696,R034,V184,True,719
636,H08,H07,55,961,R038,V152,False,983
637,H07,H03,92,34,R026,V131,False,62
638,H08,H03,86,702,R048,V050,False,723
639,H11,H04,90,733,R037,V011,False,752
640,H11,H03,89,1033,R030,V104,False,1062
641,H14,H20,25,825,R029,V079,False,843
642,H18,H05,95,283,R002,V031,False,305
643,H09,H19,75,1207,R029,V125,False,1227
644,H06,H07,49,50,R003,V161,False,77
645,H09,H14,30,1284,R014,V003,True,1302
646,H05,H24,41,404,R026,V197,True,422
647,H22,H25,63,242,R050,V138,True,260
648,H07,H09,89,1437,R006,V085,False,1459
649,H23,H04,81,224,R012,V131,True,241
650,H21,H16,56,198,R011,V187,False,216
651,H18,H03,94,1219,R041,V029,False,1243
652,H22,H05,71,1060,R042,V200,False,1079
653,H22,H14,55,1426,R008,V182,False,1453
654,H13,H04,70,1176,R012,V007,False,1195
655,H21,H17,37,488,R029,V075,False,515
656,H12,H08,62,206,R046,V013,True,231
657,H02,H08,105,1312,R050,V100,False,1340
658,H23,H02,52,1224,R017,V073,False,1244
659,H11,H04,30,22,R037,V195,False,37
660,H23,H17,56,814,R036,V073,False,837
661,H16,H24,79,682,R023,V092,False,711
662,H19,H16,41,570,R037,V094,True,599
663,H04,H24,72,1296,R049,V009,False,1326
664,H16,H19,71,175,R006,V057,False,190
665,H18,H24,82,340,R027,V094,False,369
666,H13,H11,40,13,R041,V008,True,35
667,H05,H18,85,1144,R005,V197,False,1171
668,H10,H21,56,61,R003,V069,False,82
669,H09,H25,79,946,R040,V181,False,969
670,H21,H06,44,1219,R028,V185,False,1235
671,H04,H14,65,1299,R032,V065,False,1322
672,H03,H22,72,766,R009,V177,False,782
673,H07,H01,56,1134,R037,V171,False,1163
674,H04,H08,74,970,R039,V009,False,994
675,H21,H14,30,481,R030,V088,False,501
676,H16,H25,46,533,R016,V135,False,550
677,H09,H05,79,1084,R016,V154,False,1106
678,H05,H14,69,250,R017,V079,False,270
679,H08,H24,39,1422,R050,V166,False,1444
680,H16,H10,38,953,R001,V047,False,969
681,H23,H20,81,1277,R015,V104,False,1296
682,H12,H02,74,652,R036,V153,False,681
683,H05,H20,41,645,R049,V156,False,675
684,H22,H24,61,833,R049,V192,False,861
685,H18,H24,73,893,R033,V183,False,912
686,H10,H04,93,1144,R026,V162,False,1165
687,H08,H01,55,103,R014,V031,False,124
688,H24,H14,89,1137,R004,V123,False,1159
689,H04,H18,83,1304,R033,V013,False,1324
690,H10,H14,56,1311,R009,V091,False,1341
691,H02,H16,76,246,R020,V112,False,265
692,H19,H01,105,208,R025,V157,False,223
693,H05,H04,87,626,R027,V200,True,641
694,H11,H07,27,861,R049,V114,True,879
695,H10,H11,24,1340,R024,V161,False,1361
696,H14,H17,60,1124,R001,V123,False,1153
697,H25,H01,73,1000,R012,V046,False,1024
698,H09,H12,28,107,R014,V164,False,136
699,H03,H25,53,825,R045,V071,False,849
700,H15,H24,53,641,R005,V163,False,658
701,H10,H05,51,1151,R019,V055,False,1180
702,H21,H03,68,56,R033,V010,False,80
703,H06,H05,101,1038,R024,V094,False,1060
704,H18,H08,89,255,R047,V072,False,285
705,H22,H06,98,1381,R044,V066,False,1398
706,H09,H02,90,1345,R002,V192,False,1373
707,H05,H06,45,1391,R017,V011,False,1408
708,H02,H06,99,769,R007,V176,False,788
709,H07,H03,45,430,R033,V151,True,460
710,H01,H05,68,338,R050,V180,False,356
711,H04,H18,91,63,R029,V015,False,92
712,H25,H23,69,1351,R007,V045,True,1367
713,H19,H16,75,1067,R011,V155,True,1086
714,H20,H23,105,33,R032,V168,False,55
715,H01,H23,84,616,R048,V092,False,642
716,H12,H06,69,1083,R038,V087,False,1099
717,H16,H05,76,509,R015,V135,False,539
718,H04,H15,60,148,R007,V129,False,163
719,H24,H07,95,974,R039,V185,False,1004
720,H17,H06,96,252,R031,V135,False,277
721,H19,H12,59,1026,R030,V175,True,1048
722,H23,H10,79,152,R025,V023,True,175
723,H21,H08,49,1121,R037,V058,False,1151
724,H17,H02,55,1282,R046,V115,False,1301
725,H15,H08,58,29,R010,V045,True,47
726,H05,H23,64,476,R012,V058,False,491
727,H25,H18,42,410,R044,V127,False,434
728,H18,H22,73,1171,R017,V104,False,1186
729,H22,H15,102,1031,R035,V055,False,1047
730,H06,H10,61,1268,R009,V013,False,1290
731,H17,H18,36,672,R032,V058,False,702
732,H09,H21,65,478,R028,V144,False,500
733,H18,H19,17,17,R017,V004,True,44
734,H02,H10,64,855,R025,V015,True,876
735,H14,H01,15,1225,R008,V092,True,1240
736,H10,H08,56,860,R037,V021,False,887
737,H16,H08,75,241,R018,V137,False,265
738,H08,H19,45,892,R016,V125,False,918
739,H11,H25,84,306,R014,V101,False,326
740,H20,H02,72,620,R040,V183,False,638
741,H25,H22,30,754,R022,V131,False,781
742,H08,H22,66,101,R013,V178,False,128
743,H23,H15,90,347,R004,V112,False,375
744,H12,H09,65,810,R038,V029,True,837
745,H14,H07,42,562,R009,V039,False,577
746,H23,H13,60,1389,R008,V003,False,1417
747,H13,H10,70,124,R043,V137,False,142
748,H16,H02,43,717,R013,V168,True,743
749,H07,H01,45,1431,R031,V024,False,1461
750,H21,H01,82,970,R043,V042,False,995
751,H04,H01,75,368,R048,V066,True,396
752,H12,H04,77,213,R046,V132,False,241
753,H15,H07,31,967,R006,V145,False,984
754,H09,H04,53,440,R017,V051,False,468
755,H20,H10,44,959,R015,V030,False,982
756,H18,H03,67,814,R042,V019,False,840
757,H25,H22,22,803,R018,V063,True,831
758,H20,H08,24,1306,R043,V021,True,1334
759,H21,H22,62,75,R008,V122,False,105
760,H20,H04,55,1193,R047,V145,False,1215
761,H20,H04,90,298,R020,V196,False,317
762,H15,H05,94,658,R009,V020,False,682
763,H10,H02,90,749,R036,V155,False,779
764,H23,H13,18,106,R025,V195,True,135
765,H21,H25,77,180,R028,V108,False,205
766,H09,H24,42,737,R007,V039,False,765
767,H03,H05,62,19,R047,V065,False,48
768,H14,H13,73,123,R008,V066,False,143
769,H24,H08,65,1120,R050,V127,False,1143
770,H19,H15,70,396,R033,V121,False,421
771,H20,H03,92,826,R013,V049,False,852
772,H09,H11,93,1086,R002,V105,False,1108
773,H08,H17,31,1429,R033,V107,False,1459
774,H07,H03,37,953,R017,V030,False,972
775,H05,H24,65,116,R034,V026,False,145
776,H18,H10,102,237,R018,V014,False,256
777,H21,H15,59,254,R026,V052,True,283
778,H14,H03,65,1385,R023,V181,False,1406
779,H06,H03,63,777,R005,V087,False,801
780,H06,H24,87,150,R046,V143,False,171
781,H24,H10,34,932,R020,V125,True,950
782,H01,H21,60,1076,R008,V066,False,1095
783,H18,H09,18,15,R035,V022,True,36
784,H24,H11,67,496,R015,V176,True,526
785,H17,H13,65,692,R019,V067,False,718
786,H19,H20,72,1373,R001,V074,False,1394
787,H06,H23,23,788,R035,V143,False,807
788,H01,H08,71,50,R014,V119,False,71
789,H19,H13,89,778,R018,V049,False,799
790,H16,H13,85,856,R011,V130,True,879
791,H01,H21,47,60,R033,V176,False,83
792,H18,H20,34,1112,R033,V192,True,1136
793,H13,H03,87,320,R044,V191,False,346
794,H11,H09,71,111,R005,V188,False,141
795,H19,H07,91,640,R010,V135,False,667
796,H13,H14,45,1067,R020,V144,False,1082
797,H22,H15,72,1338,R002,V013,False,1364
798,H07,H08,54,640,R017,V119,False,661
799,H16,H14,27,46,R019,V011,True,68
800,H18,H17,36,1078,R049,V114,False,1108
801,H04,H03,37,692,R043,V025,False,712
802,H06,H07,87,1332,R036,V064,False,1350
803,H03,H08,38,369,R008,V008,False,390
804,H19,H18,65,122,R025,V077,True,147
805,H16,H02,60,627,R029,V092,False,647
806,H04,H16,36,953,R009,V033,True,971
807,H23,H13,39,1146,R028,V038,False,1171
808,H13,H06,32,52,R005,V150,False,79
809,H11,H12,55,922,R031,V039,False,941
810,H08,H13,50,498,R050,V005,False,522
811,H06,H10,95,883,R045,V085,False,907
812,H12,H19,72,1400,R026,V103,False,1423
813,H12,H14,74,364,R050,V043,False,388
814,H14,H16,83,605,R027,V062,False,624
815,H12,H14,46,1043,R013,V110,False,1060
816,H09,H14,56,1179,R013,V067,True,1197
817,H03,H13,92,1034,R024,V185,False,1063
818,H23,H25,43,763,R018,V165,False,790
819,H01,H13,50,1217,R021,V018,False,1241
820,H20,H12,96,1008,R009,V137,False,1030
821,H13,H11,93,1117,R038,V072,False,1140
822,H21,H07,49,517,R031,V175,False,536
823,H11,H07,49,595,R016,V127,False,616
824,H07,H03,57,372,R035,V158,False,400
825,H04,H08,72,984,R015,V081,True,1008
826,H03,H15,59,548,R044,V141,False,564
827,H05,H16,73,43,R032,V196,False,73
828,H15,H18,49,304,R011,V056,False,323
829,H17,H09,96,325,R042,V113,False,347
830,H07,H11,96,63,R042,V184,False,82
831,H11,H24,36,1357,R041,V027,False,1382
832,H12,H15,94,407,R028,V086,False,425
833,H14,H09,74,700,R037,V055,False,726
834,H19,H20,24,460,R019,V070,False,475
835,H25,H06,45,872,R014,V198,False,895
836,H07,H02,83,204,R047,V188,True,234
837,H05,H03,76,230,R050,V181,False,253
838,H25,H03,49,937,R030,V120,False,953
839,H17,H23,22,1004,R037,V039,False,1019
840,H09,H19,20,1175,R043,V173,True,1205
841,H04,H23,41,212,R025,V074,False,231
842,H11,H15,63,434,R005,V046,False,449
843,H20,H24,69,1234,R029,V137,True,1250
844,H15,H06,56,832,R033,V187,False,850
845,H03,H01,87,229,R008,V027,False,250
846,H07,H15,61,1430,R008,V054,False,1449
847,H24,H25,25,1109,R004,V089,False,1131
848,H02,H10,75,1301,R046,V195,False,1318
849,H05,H21,85,1270,R011,V144,False,1290
850,H01,H14,77,1351,R024,V073,False,1379
851,H01,H09,81,824,R017,V101,False,853
852,H24,H07,46,1176,R005,V159,False,1202
853,H09,H14,82,853,R033,V067,False,873
854,H13,H16,66,319,R015,V104,False,335
855,H08,H21,97,573,R039,V152,False,589
856,H16,H22,51,663,R013,V191,False,687
857,H03,H02,40,614,R032,V092,False,644
858,H06,H23,21,1307,R030,V072,True,1335
859,H23,H14,30,1097,R046,V089,True,1119
860,H16,H21,96,51,R033,V131,False,76
861,H04,H03,54,1264,R023,V093,False,1288
862,H02,H08,53,195,R001,V172,False,217
863,H25,H15,71,1109,R011,V189,True,1135
864,H15,H20,67,744,R018,V021,False,770
865,H24,H20,39,340,R009,V019,False,360
866,H13,H07,50,620,R049,V123,True,637
867,H03,H15,34,978,R037,V138,False,995
868,H16,H10,38,937,R025,V140,False,961
869,H23,H07,37,581,R028,V112,True,608
870,H16,H07,32,873,R019,V191,True,895
871,H05,H09,63,116,R013,V074,False,145
872,H13,H15,56,1039,R021,V050,False,1068
873,H20,H22,82,887,R046,V176,False,914
874,H13,H16,51,742,R034,V061,False,761
875,H23,H14,69,1316,R015,V001,False,1340
876,H01,H15,93,1053,R004,V187,False,1069
877,H02,H08,73,852,R025,V145,False,877
878,H06,H03,60,1018,R013,V176,False,1044
879,H23,H22,75,1242,R008,V108,False,1259
880,H04,H12,33,533,R047,V123,False,553
881,H17,H03,63,1181,R031,V123,False,1208
882,H19,H18,84,676,R010,V122,False,702
883,H19,H01,74,561,R038,V012,True,577
884,H14,H20,34,1343,R010,V181,False,1371
885,H25,H16,76,1089,R009,V017,True,1109
886,H13,H21,105,137,R017,V036,False,163
887,H20,H01,58,298,R013,V140,False,324
888,H21,H09,50,251,R005,V052,False,276
889,H19,H03,69,1414,R011,V149,False,1444
890,H11,H10,63,888,R026,V078,False,907
891,H23,H15,49,39,R036,V118,False,60
892,H06,H24,64,160,R041,V090,True,183
893,H13,H25,89,782,R043,V196,False,803
894,H14,H23,30,679,R018,V115,True,706
895,H03,H10,41,424,R011,V123,True,441
896,H21,H08,96,640,R015,V064,False,663
897,H13,H01,78,1258,R034,V020,False,1288
898,H02,H08,62,1074,R039,V110,False,1098
899,H18,H20,30,1375,R044,V084,False,1405
900,H09,H20,93,891,R004,V182,False,913
901,H03,H06,77,402,R049,V071,False,426
902,H02,H11,109,402,R008,V059,False,432
903,H15,H04,52,468,R029,V171,False,497
904,H21,H09,53,553,R004,V110,False,572
905,H10,H24,46,722,R032,V088,False,737
906,H15,H14,100,701,R006,V094,False,729
907,H18,H08,60,1393,R032,V066,False,1411
908,H03,H05,90,924,R026,V146,False,948
909,H11,H24,53,697,R015,V161,True,721
910,H06,H14,78,1264,R036,V190,False,1290
911,H05,H11,86,698,R038,V136,True,717
912,H11,H25,95,722,R045,V062,False,741
913,H19,H06,86,811,R015,V067,False,834
914,H21,H20,70,1335,R014,V070,False,1362
915,H11,H13,39,451,R006,V186,False,472
916,H17,H06,61,672,R038,V138,False,697
917,H01,H02,50,1080,R036,V133,False,1098
918,H21,H14,96,1401,R045,V172,False,1418
919,H20,H08,61,1098,R019,V007,False,1114
920,H19,H06,24,1063,R047,V029,True,1089
921,H01,H23,51,1278,R048,V198,False,1294
922,H02,H05,39,1134,R035,V187,False,1163
923,H16,H02,49,1049,R005,V097,False,1067
924,H15,H11,51,784,R049,V124,False,810
925,H23,H01,102,498,R020,V115,False,516
926,H10,H06,74,1004,R004,V005,False,1026
927,H01,H13,107,1390,R028,V136,False,1410
928,H25,H20,70,19,R040,V200,False,43
929,H02,H06,33,47,R018,V124,True,70
930,H11,H24,64,1252,R028,V016,False,1269
931,H12,H14,87,13,R024,V028,False,28
932,H05,H20,38,633,R024,V149,True,658
933,H23,H09,81,1156,R041,V026,False,1180
934,H09,H06,33,190,R022,V123,False,206
935,H14,H15,84,369,R048,V118,False,386
936,H04,H03,56,1090,R036,V188,False,1107
937,H14,H11,81,1291,R041,V053,False,1312
938,H07,H24,56,155,R002,V153,False,174
939,H22,H06,56,1072,R031,V149,False,1098
940,H21,H14,104,522,R032,V077,False,540
941,H02,H11,59,295,R018,V164,True,323
942,H10,H25,87,602,R027,V180,False,628
943,H04,H22,108,716,R043,V143,False,731
944,H11,H16,54,705,R046,V069,False,724
945,H10,H11,85,1179,R042,V155,True,1195
946,H21,H17,25,1065,R011,V005,True,1091
947,H15,H12,90,182,R021,V038,False,197
948,H15,H06,37,386,R031,V073,False,406
949,H24,H01,84,367,R025,V165,False,389
950,H25,H20,72,584,R035,V115,False,614
951,H03,H22,67,866,R012,V164,False,890
952,H11,H23,37,161,R023,V129,False,186
953,H09,H04,73,643,R010,V163,False,668
954,H16,H10,82,1201,R008,V130,False,1224
955,H13,H25,76,874,R034,V154,False,893
956,H12,H21,17,1028,R003,V017,True,1049
957,H04,H15,88,944,R043,V119,False,959
958,H25,H08,21,1087,R024,V198,True,1102
959,H14,H25,59,576,R028,V163,False,592
960,H02,H03,102,577,R008,V185,False,602
961,H10,H23,101,622,R020,V164,False,644
962,H06,H17,63,884,R045,V105,False,913
963,H22,H25,86,1053,R015,V104,False,1080
964,H20,H04,46,13,R049,V139,False,42
965,H16,H04,37,663,R020,V191,True,684
966,H23,H13,79,1198,R038,V104,False,1218
967,H24,H20,94,1172,R027,V139,False,1188
968,H16,H09,101,1372,R004,V022,False,1388
969,H21,H18,39,920,R025,V174,True,939
970,H11,H08,74,881,R050,V021,False,902
971,H17,H19,88,1238,R050,V028,True,1262
972,H14,H02,53,1049,R040,V066,False,1065
973,H17,H12,26,852,R001,V011,False,878
974,H21,H01,88,884,R015,V175,True,907
975,H06,H10,50,1261,R016,V083,False,1277
976,H01,H12,97,1393,R034,V128,False,1417
977,H02,H12,75,404,R029,V152,False,422
978,H06,H21,34,1191,R032,V131,False,1208
979,H07,H04,101,138,R043,V065,False,159
980,H03,H09,59,258,R022,V004,False,275
981,H09,H01,66,1414,R022,V149,False,1440
982,H18,H02,102,111,R045,V200,False,138
983,H21,H05,59,1306,R037,V020,True,1325
984,H01,H25,69,869,R043,V142,False,887
985,H08,H02,98,821,R029,V081,False,839
986,H08,H13,24,844,R003,V072,False,859
987,H20,H19,52,971,R014,V128,False,992
988,H18,H25,43,396,R022,V169,False,426
989,H07,H17,40,428,R048,V086,False,457
990,H16,H07,73,600,R041,V161,False,619
991,H19,H16,64,1234,R017,V183,False,1253
992,H06,H24,63,204,R029,V156,False,228
993,H02,H04,56,1025,R031,V007,False,1047
994,H08,H01,40,928,R020,V082,True,943
995,H21,H02,110,1080,R029,V139,False,1100
996,H24,H25,76,1009,R015,V137,True,1026
997,H25,H15,110,637,R031,V027,False,652
998,H22,H17,75,1163,R043,V119,False,1187
999,H12,H11,83,685,R023,V005,False,711
1000,H15,H24,67,554,R022,V010,False,583
1001,H03,H07,72,272,R019,V037,True,298
1002,H22,H23,42,155,R011,V070,True,174
1003,H25,H20,62,206,R048,V113,False,223
1004,H08,H07,76,482,R037,V091,False,502
1005,H19,H09,86,1310,R005,V177,False,1326
1006,H16,H15,38,722,R004,V140,False,744
1007,H17,H08,98,136,R014,V134,False,153
1008,H02,H19,96,191,R028,V153,False,210
1009,H12,H13,65,6,R011,V140,False,32
1010,H13,H08,42,229,R002,V197,False,249
1011,H25,H21,83,87,R014,V200,True,103
1012,H19,H01,85,191,R041,V116,False,208
1013,H08,H17,31,260,R027,V181,False,288
1014,H08,H11,79,1423,R016,V079,False,1450
1015,H11,H19,31,928,R025,V121,False,952
1016,H18,H10,71,711,R044,V113,False,740
1017,H08,H04,84,146,R011,V107,False,164
1018,H12,H17,93,1000,R034,V047,False,1018
1019,H25,H17,37,191,R006,V059,False,217
1020,H05,H24,65,605,R007,V023,False,622
1021,H15,H14,39,1411,R036,V002,False,1440
1022,H18,H05,87,916,R016,V052,False,935
1023,H16,H11,58,1015,R034,V154,True,1037
1024,H08,H02,16,527,R050,V107,True,556
1025,H09,H01,84,509,R025,V035,False,533
1026,H09,H13,22,769,R050,V178,True,787
1027,H13,H04,39,899,R021,V042,False,927
1028,H25,H12,60,671,R046,V001,False,686
1029,H23,H22,56,1216,R022,V019,False,1241
1030,H25,H01,53,1216,R024,V124,False,1231
1031,H19,H25,42,1346,R039,V025,False,1368
1032,H16,H06,90,26,R020,V192,False,45
1033,H14,H24,73,959,R004,V178,False,986
1034,H08,H11,64,867,R040,V108,True,886
1035,H17,H09,93,1176,R044,V017,False,1202
1036,H18,H04,91,523,R046,V139,False,550
1037,H23,H12,57,78,R014,V075,True,96
1038,H13,H04,20,953,R005,V064,True,982
1039,H09,H11,71,700,R049,V160,False,724
1040,H16,H02,51,1368,R049,V172,False,1395
1041,H19,H20,71,2,R030,V168,False,26
1042,H17,H21,54,1177,R005,V182,False,1198
1043,H08,H13,59,755,R035,V188,True,779
1044,H04,H21,101,722,R050,V054,False,747
1045,H13,H10,41,1104,R041,V137,False,1121
1046,H15,H07,81,435,R044,V115,True,457
1047,H07,H05,80,496,R028,V052,True,512
1048,H22,H16,60,677,R008,V053,False,697
1049,H07,H23,62,18,R037,V177,False,48
1050,H11,H20,89,7,R031,V110,False,23
1051,H12,H13,88,547,R027,V085,False,572
1052,H19,H20,28,327,R046,V087,False,347
1053,H13,H14,90,970,R002,V154,False,988
1054,H16,H05,104,1239,R044,V050,False,1267
1055,H07,H23,32,143,R029,V187,False,170
1056,H17,H18,80,694,R003,V044,True,717
1057,H19,H15,37,499,R007,V061,False,525
1058,H03,H05,53,1058,R002,V057,False,1084
1059,H04,H10,32,786,R012,V182,True,806
1060,H12,H19,74,211,R035,V053,False,226
1061,H19,H24,58,1289,R050,V157,False,1311
1062,H01,H14,90,429,R014,V077,False,451
1063,H25,H08,92,902,R029,V028,False,928
1064,H18,H06,71,1213,R049,V068,False,1230
1065,H04,H12,29,1217,R029,V014,False,1243
1066,H23,H01,61,281,R019,V082,False,296
1067,H19,H10,49,1377,R038,V031,True,1392
1068,H18,H07,25,1172,R027,V008,False,1192
1069,H09,H19,78,680,R021,V188,True,698
1070,H11,H16,105,735,R001,V120,False,760
1071,H13,H20,54,44,R026,V189,False,72
1072,H01,H12,37,1299,R036,V087,False,1321
1073,H22,H06,70,1316,R025,V110,False,1336
1074,H22,H01,67,242,R003,V143,True,266
1075,H25,H10,66,803,R035,V044,False,826
1076,H15,H21,67,135,R041,V100,False,154
1077,H24,H04,82,1050,R015,V072,False,1069
1078,H04,H12,78,1058,R007,V165,False,1081
1079,H11,H12,42,1327,R014,V125,False,1345
1080,H07,H16,37,1107,R031,V149,False,1132
1081,H21,H05,28,519,R008,V190,False,548
1082,H20,H24,38,152,R021,V197,False,177
1083,H06,H09,75,243,R013,V038,True,270
1084,H19,H23,38,914,R023,V162,False,943
1085,H22,H13,71,449,R024,V048,False,468
1086,H04,H13,28,537,R034,V135,False,562
1087,H23,H12,92,1263,R011,V033,False,1284
1088,H06,H22,29,547,R050,V097,False,567
1089,H06,H04,39,1352,R043,V042,False,1380
1090,H13,H12,84,519,R048,V059,True,538
1091,H17,H23,46,437,R026,V151,False,464
1092,H05,H23,69,1311,R048,V119,True,1338
1093,H02,H15,39,645,R038,V070,False,662
1094,H13,H08,35,1414,R016,V162,False,1436
1095,H17,H11,73,1369,R030,V047,False,1389
1096,H16,H12,79,1139,R027,V018,False,1162
1097,H13,H19,74,735,R036,V062,False,759
1098,H14,H11,53,246,R007,V063,True,264
1099,H10,H25,37,595,R024,V154,False,613
1100,H13,H04,70,157,R037,V182,False,183
1101,H14,H07,24,1114,R008,V189,False,1129
1102,H18,H03,68,1171,R001,V012,False,1188
1103,H17,H10,70,1417,R017,V157,False,1432
1104,H25,H07,101,1073,R025,V065,False,1103
1105,H10,H19,85,750,R025,V117,False,766
1106,H20,H10,98,1075,R002,V171,False,1103
1107,H17,H22,96,1168,R012,V096,False,1195
1108,H04,H22,80,1226,R007,V009,False,1241
1109,H11,H10,41,56,R023,V115,False,79
1110,H12,H24,39,129,R014,V093,True,158
1111,H11,H24,34,905,R027,V122,False,933
1112,H03,H18,55,53,R035,V028,False,70
1113,H17,H15,59,18,R016,V188,False,37
