scan_id,ticket_id,customer_id,event_id,gate_id,seat_block,scan_time_min,is_duplicate,is_blacklisted,entry_allowed
421,T011638,CUST01906,EVT1001,G2,B19E,74,0,0,1
422,T010088,CUST13247,EVT1001,G6,B4E,131,0,0,1
423,T011992,CUST09488,EVT1002,G5,B10B,69,0,0,1
424,T007796,CUST06781,EVT1001,G4,B11D,79,0,0,1
425,T007256,CUST11224,EVT1002,G9,B6E,145,1,0,0
426,T016050,CUST06334,EVT1002,G5,B14B,37,0,0,1
427,T008786,CUST09074,EVT1001,G1,B17A,53,0,0,1
428,T011230,CUST05910,EVT1001,G5,B17C,58,0,0,1
429,T006501,CUST05270,EVT1001,G4,B3C,116,0,0,1
430,T005516,CUST07184,EVT1001,G8,B9D,14,0,0,1
431,T005234,CUST00020,EVT1002,G7,B2D,118,0,0,1
432,T008542,CUST06535,EVT1001,G7,B1E,10,0,0,1
433,T006947,CUST07384,EVT1002,G3,B3E,133,0,0,1
434,T019290,CUST10079,EVT1001,G1,B18A,87,0,0,1
435,T017613,CUST10771,EVT1002,G7,B2C,135,0,0,1
436,T007515,CUST13097,EVT1002,G6,B1C,144,0,0,1
437,T014383,CUST02366,EVT1002,G9,B10C,131,0,0,1
438,T004197,CUST09116,EVT1001,G1,B6E,19,1,0,0
439,T004789,CUST13503,EVT1002,G1,B12D,82,0,0,1
440,T017529,CUST13893,EVT1001,G6,B11C,109,0,0,1
441,T006990,CUST04801,EVT1002,G2,B3E,142,0,0,1
442,T007040,CUST08526,EVT1001,G8,B14C,141,0,0,1
443,T019974,CUST13972,EVT1002,G1,B8D,128,0,0,1
444,T000380,CUST01811,EVT1002,G8,B11B,121,0,0,1
445,T009050,CUST13401,EVT1001,G4,B17A,63,0,0,1
446,T000908,CUST14024,EVT1001,G5,B5B,24,0,0,1
447,T018766,CUST08047,EVT1002,G9,B19B,55,0,0,1
448,T007006,CUST01249,EVT1002,G3,B3E,94,0,0,1
449,T004650,CUST08496,EVT1001,G1,B10D,138,0,0,1
450,T004070,CUST01566,EVT1002,G3,B11C,106,0,0,1
451,T001440,CUST04559,EVT1001,G9,B1A,20,0,0,1
452,T018216,CUST00083,EVT1001,G3,B2E,93,0,0,1
453,T004546,CUST07298,EVT1002,G2,B9C,81,0,0,1
454,T011707,CUST07169,EVT1002,G10,B6E,124,0,0,1
455,T006596,CUST00488,EVT1001,G5,B8E,27,0,0,1
456,T011653,CUST06089,EVT1001,G8,B12B,127,0,0,1
457,T010695,CUST00931,EVT1001,G2,B18D,51,0,0,1
458,T000745,CUST08484,EVT1001,G9,B13C,27,0,0,1
459,T007669,CUST14947,EVT1001,G8,B4A,72,0,0,1
460,T002844,CUST02671,EVT1002,G7,B1D,122,0,0,1
461,T006592,CUST14596,EVT1002,G3,B14D,111,0,0,1
462,T003457,CUST11223,EVT1001,G3,B8C,8,0,0,1
463,T009501,CUST02941,EVT1001,G10,B10C,129,0,0,1
464,T005515,CUST09704,EVT1002,G8,B14A,42,0,0,1
465,T014485,CUST13363,EVT1001,G6,B16D,61,1,0,0
466,T016623,CUST08480,EVT1002,G7,B19C,25,1,0,0
467,T017458,CUST13582,EVT1001,G5,B5D,134,0,0,1
468,T011060,CUST10838,EVT1001,G2,B16A,33,0,0,1
469,T018295,CUST10067,EVT1002,G1,B4A,13,0,0,1
470,T006342,CUST04532,EVT1001,G4,B17E,62,0,0,1
471,T003564,CUST14137,EVT1001,G6,B19B,80,0,0,1
472,T009168,CUST02493,EVT1002,G1,B14C,70,0,0,1
473,T007850,CUST03756,EVT1001,G7,B16D,30,0,0,1
474,T000870,CUST05408,EVT1001,G3,B6C,51,0,0,1
475,T012611,CUST12373,EVT1002,G6,B16B,28,0,0,1
476,T019365,CUST07072,EVT1002,G7,B4C,50,0,0,1
477,T000445,CUST05285,EVT1001,G4,B5D,106,0,0,1
478,T010611,CUST02259,EVT1002,G3,B20B,59,0,0,1
479,T008099,CUST03821,EVT1002,G10,B17C,24,0,0,1
480,T000567,CUST13996,EVT1001,G9,B17E,122,0,0,1
481,T011931,CUST00268,EVT1002,G7,B18A,44,0,0,1
482,T015393,CUST08634,EVT1001,G3,B4A,50,0,0,1
483,T004455,CUST06739,EVT1001,G8,B12C,52,0,0,1
484,T011585,CUST04703,EVT1001,G8,B6E,48,0,0,1
485,T000231,CUST01417,EVT1002,G5,B15C,122,0,0,1
486,T014034,CUST13583,EVT1002,G5,B6E,82,0,0,1
487,T006938,CUST06212,EVT1002,G9,B13E,89,0,0,1
488,T011134,CUST01720,EVT1001,G7,B15B,48,0,0,1
489,T013239,CUST04646,EVT1002,G6,B19D,88,0,0,1
490,T010896,CUST14036,EVT1002,G1,B2D,104,0,0,1
491,T013076,CUST13831,EVT1002,G2,B15E,84,0,0,1
492,T008119,CUST08645,EVT1001,G4,B12A,36,0,0,1
493,T009653,CUST13721,EVT1001,G3,B1B,17,0,0,1
494,T012505,CUST02899,EVT1002,G2,B17D,81,0,0,1
495,T004816,CUST03156,EVT1002,G3,B11C,54,0,0,1
496,T008555,CUST12028,EVT1001,G1,B19E,139,0,0,1
497,T016610,CUST12573,EVT1002,G5,B11C,132,0,0,1
498,T004963,CUST06375,EVT1002,G1,B5A,120,0,0,1
499,T017936,CUST08840,EVT1002,G10,B11C,35,0,0,1
500,T015191,CUST00115,EVT1001,G10,B5E,120,0,0,1
501,T011202,CUST00277,EVT1002,G9,B9A,102,0,0,1
502,T003974,CUST07528,EVT1002,G10,B5E,79,0,0,1
503,T012400,CUST13511,EVT1002,G7,B4D,77,0,0,1
504,T016086,CUST02945,EVT1001,G7,B10C,55,0,0,1
505,T006389,CUST00210,EVT1002,G5,B18E,36,0,0,1
506,T005194,CUST14731,EVT1002,G9,B12B,5,0,0,1
507,T016567,CUST06603,EVT1001,G5,B9E,26,0,0,1
508,T009918,CUST10823,EVT1001,G4,B19A,127,0,0,1
509,T008671,CUST12070,EVT1002,G2,B1D,127,0,0,1
510,T006726,CUST08667,EVT1001,G9,B17A,54,0,0,1
511,T009511,CUST07211,EVT1002,G4,B14C,111,0,0,1
512,T011868,CUST12084,EVT1001,G4,B11B,21,0,0,1
513,T011353,CUST10470,EVT1001,G2,B1B,135,0,0,1
514,T016062,CUST05309,EVT1002,G8,B14C,114,0,0,1
515,T001386,CUST13596,EVT1001,G5,B6E,5,0,0,1
516,T018765,CUST13887,EVT1001,G6,B12D,140,0,0,1
517,T010263,CUST06240,EVT1002,G3,B1D,61,0,0,1
518,T011620,CUST03403,EVT1002,G9,B15A,80,0,0,1
519,T015429,CUST06199,EVT1002,G6,B10A,133,0,0,1
520,T003377,CUST10538,EVT1002,G6,B7A,146,0,0,1
521,T008797,CUST13819,EVT1001,G8,B2D,41,0,0,1
522,T000272,CUST02034,EVT1001,G10,B6A,26,0,0,1
523,T012695,CUST12052,EVT1002,G3,B10B,74,0,0,1
524,T014944,CUST03748,EVT1002,G6,B3D,79,0,0,1
525,T000931,CUST09393,EVT1002,G10,B7A,11,0,0,1
526,T005754,CUST11630,EVT1001,G6,B15E,60,1,0,0
527,T009502,CUST14705,EVT1001,G8,B3D,100,0,0,1
528,T012195,CUST07098,EVT1002,G7,B16C,43,0,0,1
529,T013557,CUST07107,EVT1001,G10,B17E,24,0,0,1
530,T011024,CUST01898,EVT1002,G7,B8B,74,0,0,1
531,T002526,CUST01318,EVT1002,G8,B13E,23,0,0,1
532,T004256,CUST02172,EVT1001,G1,B3B,70,0,0,1
533,T009166,CUST07272,EVT1002,G6,B18E,73,0,0,1
534,T015537,CUST13723,EVT1002,G5,B6E,52,0,1,0
535,T005743,CUST10113,EVT1002,G6,B14C,32,0,0,1
536,T000621,CUST09581,EVT1001,G3,B16D,97,0,0,1
537,T013609,CUST00608,EVT1002,G4,B3A,32,0,0,1
538,T010850,CUST00518,EVT1002,G6,B4B,54,0,0,1
539,T019512,CUST07888,EVT1001,G4,B2C,71,0,0,1
540,T000962,CUST06379,EVT1001,G6,B14D,8,0,0,1
541,T006424,CUST04443,EVT1001,G9,B19E,148,0,0,1
542,T006362,CUST09498,EVT1002,G7,B9B,38,0,0,1
543,T010095,CUST04184,EVT1002,G9,B14C,64,0,0,1
544,T018852,CUST00145,EVT1002,G7,B12C,146,0,0,1
545,T009494,CUST01084,EVT1001,G5,B8E,46,0,0,1
546,T015788,CUST04204,EVT1001,G6,B8C,57,0,0,1
547,T019515,CUST11747,EVT1002,G5,B2A,46,1,0,0
548,T002853,CUST02553,EVT1002,G9,B3E,104,0,0,1
549,T011944,CUST00337,EVT1002,G6,B16A,103,0,0,1
550,T007783,CUST13025,EVT1001,G1,B9A,118,0,0,1
551,T019695,CUST04656,EVT1001,G1,B8C,141,0,0,1
552,T014017,CUST02192,EVT1002,G4,B20A,43,0,0,1
553,T013261,CUST07656,EVT1002,G4,B11D,36,0,0,1
554,T007153,CUST11446,EVT1002,G1,B5D,4,0,0,1
555,T019512,CUST11989,EVT1002,G3,B20E,76,1,0,0
556,T012076,CUST13771,EVT1002,G9,B14E,59,1,0,0
557,T013484,CUST11371,EVT1001,G8,B14A,10,0,0,1
558,T009168,CUST01646,EVT1001,G7,B10E,120,1,0,0
559,T014442,CUST12646,EVT1001,G2,B18A,18,0,0,1
560,T009209,CUST12276,EVT1002,G7,B20B,55,0,0,1
561,T010390,CUST11640,EVT1001,G10,B13B,62,1,0,0
562,T000253,CUST09057,EVT1002,G7,B15C,69,0,0,1
563,T016390,CUST11430,EVT1001,G4,B19D,103,0,0,1
564,T008599,CUST14261,EVT1001,G7,B17C,14,0,0,1
565,T014635,CUST14494,EVT1002,G9,B18B,81,0,0,1
566,T002985,CUST10786,EVT1002,G5,B9E,80,1,0,0
567,T018357,CUST01752,EVT1001,G1,B20D,129,0,0,1
568,T008474,CUST13668,EVT1001,G4,B3E,145,0,0,1
569,T005481,CUST06481,EVT1001,G4,B1D,29,0,0,1
570,T006201,CUST13727,EVT1002,G4,B19A,37,0,0,1
571,T002748,CUST14435,EVT1001,G8,B5C,1,0,0,1
572,T010932,CUST12076,EVT1002,G4,B15A,10,0,0,1
573,T011404,CUST14728,EVT1001,G10,B15B,67,0,0,1
574,T004787,CUST13882,EVT1002,G10,B6E,55,0,0,1
575,T010346,CUST03146,EVT1001,G4,B12A,30,0,0,1
576,T002779,CUST14209,EVT1002,G4,B19D,100,0,0,1
577,T009554,CUST00701,EVT1002,G10,B4A,126,0,0,1
578,T015661,CUST05498,EVT1002,G2,B14E,133,0,0,1
579,T007261,CUST10666,EVT1002,G8,B11C,105,0,0,1
580,T005845,CUST02928,EVT1001,G4,B15C,18,0,0,1
581,T008317,CUST01957,EVT1002,G10,B19E,3,0,0,1
582,T006534,CUST12652,EVT1001,G1,B3D,86,0,0,1
583,T000201,CUST03666,EVT1001,G7,B20E,141,0,0,1
584,T002059,CUST08086,EVT1001,G9,B14C,121,1,0,0
585,T017646,CUST10438,EVT1002,G6,B3C,68,0,0,1
586,T004027,CUST11603,EVT1002,G2,B1E,34,0,0,1
587,T015977,CUST07012,EVT1002,G6,B6E,122,0,0,1
588,T010506,CUST01402,EVT1002,G2,B4C,38,0,0,1
589,T003019,CUST01608,EVT1002,G4,B10A,123,0,0,1
590,T001513,CUST12784,EVT1001,G8,B12C,97,0,0,1
591,T015724,CUST14880,EVT1002,G6,B1C,21,1,1,0
592,T004479,CUST11904,EVT1001,G6,B9E,114,0,0,1
593,T003905,CUST01109,EVT1001,G2,B18E,71,0,0,1
594,T003416,CUST06775,EVT1001,G2,B15C,57,0,0,1
595,T013493,CUST06286,EVT1002,G8,B19A,81,0,0,1
596,T018821,CUST11980,EVT1001,G7,B10C,98,0,0,1
597,T013440,CUST05485,EVT1001,G8,B3D,85,0,0,1
598,T016271,CUST00155,EVT1002,G10,B13B,22,0,0,1
599,T018692,CUST00713,EVT1001,G9,B8C,19,0,0,1
600,T015946,CUST09588,EVT1001,G5,B2B,64,0,0,1
601,T017627,CUST12190,EVT1001,G6,B2E,84,0,0,1
602,T014732,CUST00618,EVT1002,G3,B6C,114,0,0,1
603,T005844,CUST09138,EVT1002,G9,B11D,5,0,0,1
604,T017645,CUST06809,EVT1001,G4,B4E,128,0,0,1
605,T019296,CUST05149,EVT1001,G2,B9D,42,0,0,1
606,T019426,CUST05670,EVT1002,G6,B4A,132,0,0,1
607,T011834,CUST09673,EVT1002,G6,B2B,96,0,0,1
608,T007338,CUST05081,EVT1002,G4,B11B,146,0,0,1
609,T012057,CUST12919,EVT1001,G7,B9A,143,0,0,1
610,T004658,CUST14253,EVT1001,G5,B19E,89,0,0,1
611,T019181,CUST13715,EVT1002,G5,B2D,135,0,0,1
612,T019336,CUST11353,EVT1001,G10,B17E,142,0,0,1
613,T009609,CUST13127,EVT1001,G5,B13A,1,0,0,1
614,T019179,CUST06575,EVT1002,G7,B4A,70,0,0,1
615,T007584,CUST04021,EVT1002,G6,B3A,50,0,0,1
616,T001970,CUST08912,EVT1001,G9,B4B,65,0,0,1
617,T005562,CUST10971,EVT1002,G3,B17C,150,0,0,1
618,T013378,CUST06036,EVT1002,G4,B16B,10,0,0,1
619,T012178,CUST14477,EVT1001,G7,B3E,61,0,0,1
620,T013413,CUST08931,EVT1001,G6,B4D,63,0,0,1
621,T005358,CUST05105,EVT1002,G4,B20C,148,0,0,1
622,T003456,CUST02254,EVT1001,G9,B10B,72,0,0,1
623,T017846,CUST01046,EVT1002,G4,B2A,130,0,0,1
624,T006510,CUST07477,EVT1002,G5,B16C,40,0,0,1
625,T005885,CUST14315,EVT1002,G5,B17B,134,0,0,1
626,T003663,CUST08176,EVT1001,G2,B8E,148,0,0,1
627,T006771,CUST03062,EVT1001,G6,B8A,150,0,0,1
628,T017164,CUST13011,EVT1001,G4,B3E,12,0,0,1
629,T011163,CUST14012,EVT1002,G3,B6D,19,0,0,1
630,T001077,CUST08489,EVT1002,G4,B20E,23,0,0,1
631,T016075,CUST07724,EVT1001,G6,B11E,66,0,0,1
632,T019296,CUST00242,EVT1001,G9,B11B,50,0,0,1
633,T001579,CUST05919,EVT1002,G6,B1E,86,0,0,1
634,T011120,CUST10460,EVT1002,G4,B20A,106,0,0,1
635,T016234,CUST13644,EVT1001,G5,B3D,6,0,0,1
636,T017854,CUST10704,EVT1002,G2,B19C,97,0,0,1
637,T013079,CUST07949,EVT1001,G1,B14D,49,0,0,1
638,T006393,CUST08498,EVT1001,G10,B12A,133,0,0,1
639,T010624,CUST13335,EVT1002,G1,B16B,104,0,0,1
640,T019447,CUST08503,EVT1001,G6,B2D,1,0,0,1
641,T017202,CUST08972,EVT1001,G3,B14B,48,0,0,1
642,T016093,CUST00345,EVT1002,G8,B19E,137,0,1,0
643,T010603,CUST11546,EVT1001,G5,B8C,137,0,0,1
644,T016283,CUST13279,EVT1001,G7,B9D,55,0,0,1
645,T006814,CUST13246,EVT1001,G10,B18E,107,0,0,1
646,T013842,CUST14823,EVT1001,G9,B14D,139,0,0,1
647,T009383,CUST09147,EVT1001,G7,B13E,11,0,0,1
648,T013161,CUST01306,EVT1001,G2,B3D,20,0,0,1
649,T006658,CUST13693,EVT1001,G10,B7C,66,0,0,1
650,T018561,CUST14645,EVT1002,G8,B6E,81,0,0,1
651,T008079,CUST09463,EVT1002,G9,B10C,140,1,0,0
652,T007022,CUST09807,EVT1002,G8,B9E,32,0,0,1
653,T006319,CUST09089,EVT1002,G1,B17A,116,0,0,1
654,T010568,CUST08137,EVT1002,G3,B19E,117,0,0,1
655,T009435,CUST14987,EVT1001,G7,B17D,97,0,0,1
656,T001211,CUST07117,EVT1002,G8,B16A,2,0,0,1
657,T009805,CUST14126,EVT1001,G7,B10A,123,0,0,1
658,T016168,CUST12025,EVT1002,G4,B19C,29,0,0,1
659,T016390,CUST05533,EVT1002,G1,B20B,77,0,0,1
660,T014861,CUST12483,EVT1001,G6,B15E,140,0,0,1
661,T003856,CUST14821,EVT1002,G10,B4D,15,0,0,1
662,T010689,CUST02431,EVT1001,G8,B17B,42,0,0,1
663,T019008,CUST06147,EVT1001,G2,B11A,11,0,0,1
664,T009015,CUST12884,EVT1001,G4,B12E,144,0,0,1
665,T006288,CUST06801,EVT1002,G2,B12B,47,0,0,1
666,T010574,CUST04053,EVT1002,G5,B12C,32,0,0,1
667,T002096,CUST04323,EVT1001,G6,B9C,95,0,0,1
668,T019432,CUST05511,EVT1002,G8,B20A,48,0,0,1
669,T008373,CUST01801,EVT1002,G3,B4E,140,0,0,1
670,T006340,CUST03941,EVT1001,G5,B7B,48,0,0,1
671,T000135,CUST14084,EVT1002,G8,B2A,136,0,0,1
672,T016464,CUST04043,EVT1002,G9,B20B,20,0,0,1
673,T017798,CUST08800,EVT1001,G6,B11A,20,0,0,1
674,T003058,CUST03774,EVT1002,G8,B3E,62,0,0,1
675,T011878,CUST11052,EVT1001,G3,B2D,135,0,0,1
676,T009863,CUST04155,EVT1001,G6,B2C,61,0,0,1
677,T011176,CUST08585,EVT1002,G3,B6A,110,0,0,1
678,T008339,CUST05420,EVT1002,G8,B14A,148,0,0,1
679,T007157,CUST02863,EVT1002,G3,B10A,60,1,0,0
680,T003691,CUST00882,EVT1001,G1,B5D,112,0,0,1
681,T019844,CUST08145,EVT1001,G4,B2E,14,0,0,1
682,T011231,CUST03246,EVT1001,G9,B5E,78,0,0,1
683,T019711,CUST11228,EVT1001,G3,B12A,122,0,0,1
684,T015268,CUST10872,EVT1001,G2,B18B,25,0,0,1
685,T003831,CUST05497,EVT1002,G9,B1D,118,0,0,1
686,T010066,CUST01961,EVT1001,G9,B5E,7,0,0,1
687,T015977,CUST04307,EVT1002,G7,B6B,26,1,0,0
688,T004368,CUST09208,EVT1001,G4,B7A,134,0,0,1
689,T004182,CUST02373,EVT1002,G4,B19D,99,0,0,1
690,T016284,CUST10272,EVT1002,G4,B2A,103,0,0,1
691,T001264,CUST06623,EVT1002,G8,B16B,26,0,0,1
692,T011500,CUST04848,EVT1002,G8,B3E,65,0,0,1
693,T006353,CUST12046,EVT1002,G2,B10E,122,0,0,1
694,T003387,CUST11651,EVT1001,G5,B7A,126,0,0,1
695,T007165,CUST00677,EVT1001,G1,B18C,118,0,0,1
696,T012625,CUST02398,EVT1001,G4,B11B,67,0,0,1
697,T003219,CUST05823,EVT1001,G5,B9C,76,0,0,1
698,T002555,CUST05676,EVT1002,G1,B17A,58,0,0,1
699,T003980,CUST07435,EVT1001,G2,B4E,54,0,0,1
700,T002145,CUST01653,EVT1002,G7,B19D,50,0,0,1
701,T004363,CUST05530,EVT1001,G9,B12E,130,0,0,1
702,T018831,CUST04028,EVT1002,G1,B8A,135,0,0,1
703,T003796,CUST01653,EVT1001,G8,B1E,99,0,0,1
704,T005833,CUST01972,EVT1002,G3,B3D,78,0,0,1
705,T009600,CUST12009,EVT1001,G5,B18A,51,0,0,1
706,T007669,CUST06089,EVT1002,G1,B6C,62,1,0,0
707,T018778,CUST04680,EVT1002,G6,B18D,49,0,0,1
708,T003715,CUST08154,EVT1002,G10,B10E,148,0,0,1
709,T011853,CUST12030,EVT1002,G6,B8C,32,0,0,1
710,T000145,CUST08440,EVT1001,G1,B15D,91,0,0,1
711,T006365,CUST01401,EVT1001,G9,B17E,7,0,0,1
712,T019431,CUST03848,EVT1001,G9,B4C,129,0,1,0
713,T013998,CUST03844,EVT1001,G8,B13B,140,0,0,1
714,T018735,CUST14017,EVT1001,G3,B6E,85,0,0,1
715,T015418,CUST02809,EVT1002,G1,B7A,43,0,0,1
716,T004669,CUST13273,EVT1002,G5,B2E,80,0,0,1
717,T012916,CUST13987,EVT1001,G3,B15A,22,0,0,1
718,T005883,CUST00335,EVT1002,G5,B2B,148,0,0,1
719,T015977,CUST09881,EVT1002,G7,B13D,55,1,0,0
720,T000827,CUST10218,EVT1002,G4,B20A,96,1,0,0
721,T019512,CUST07731,EVT1002,G4,B20E,8,1,0,0
722,T008479,CUST11938,EVT1002,G1,B15D,111,1,0,0
723,T014586,CUST04575,EVT1002,G3,B1D,78,0,0,1
724,T004099,CUST12014,EVT1002,G1,B9C,56,0,0,1
725,T006010,CUST10052,EVT1002,G2,B6B,91,0,0,1
726,T006529,CUST12754,EVT1002,G4,B5C,131,0,0,1
727,T014591,CUST03540,EVT1001,G6,B18E,47,0,0,1
728,T019625,CUST10114,EVT1002,G8,B10E,61,0,0,1
729,T005588,CUST14203,EVT1002,G1,B7B,105,0,0,1
730,T006581,CUST06083,EVT1002,G6,B18B,74,0,0,1
731,T002916,CUST12807,EVT1001,G8,B1E,123,0,0,1
732,T018065,CUST10403,EVT1002,G1,B20B,98,0,0,1
733,T018211,CUST12266,EVT1001,G2,B7D,26,1,0,0
734,T007041,CUST12509,EVT1002,G2,B19C,87,0,0,1
735,T002127,CUST09048,EVT1001,G6,B2C,60,0,0,1
736,T003369,CUST06330,EVT1001,G1,B10E,35,0,0,1
737,T002040,CUST12641,EVT1002,G10,B9E,47,1,0,0
738,T006728,CUST04213,EVT1002,G4,B8D,84,0,0,1
739,T001829,CUST00689,EVT1001,G1,B9D,139,1,0,0
740,T019254,CUST11783,EVT1001,G2,B4A,17,0,0,1
741,T013129,CUST01047,EVT1001,G5,B20A,130,0,0,1
742,T000907,CUST07648,EVT1001,G6,B3C,54,0,0,1
743,T000813,CUST02762,EVT1002,G6,B10E,13,0,0,1
744,T012974,CUST14442,EVT1002,G9,B13E,4,0,0,1
745,T018694,CUST11344,EVT1002,G10,B14D,84,0,0,1
746,T010434,CUST11672,EVT1001,G7,B6A,103,0,0,1
747,T019771,CUST14703,EVT1002,G1,B18E,135,0,0,1
748,T002205,CUST14567,EVT1002,G6,B6E,148,0,0,1
749,T012351,CUST06996,EVT1001,G1,B19E,13,0,0,1
750,T000748,CUST05944,EVT1001,G8,B4C,88,0,0,1
751,T019661,CUST08440,EVT1002,G8,B13A,139,0,0,1
752,T009586,CUST01690,EVT1001,G10,B6E,97,0,0,1
753,T013693,CUST12238,EVT1002,G1,B16C,15,0,0,1
754,T009769,CUST09070,EVT1001,G8,B8D,100,0,0,1
755,T002891,CUST12279,EVT1002,G2,B5E,4,0,0,1
756,T008411,CUST10600,EVT1001,G5,B17D,14,0,0,1
757,T011120,CUST14758,EVT1002,G2,B19E,71,0,0,1
758,T011327,CUST05620,EVT1001,G7,B17B,102,0,0,1
759,T018613,CUST13227,EVT1001,G9,B5D,65,0,0,1
760,T001735,CUST06004,EVT1002,G2,B11A,78,0,0,1
761,T001966,CUST12185,EVT1002,G3,B10C,67,0,0,1
762,T007623,CUST03266,EVT1002,G8,B5A,116,0,0,1
763,T008618,CUST14132,EVT1002,G6,B18D,2,0,0,1
764,T017615,CUST13803,EVT1001,G7,B13E,106,0,0,1
765,T018586,CUST01652,EVT1002,G2,B14B,20,0,0,1
766,T014572,CUST13179,EVT1002,G2,B18D,30,0,0,1
767,T019793,CUST02101,EVT1002,G7,B7E,24,0,0,1
768,T012015,CUST13001,EVT1002,G5,B9D,100,0,0,1
769,T005211,CUST01792,EVT1002,G8,B9C,13,0,0,1
770,T014635,CUST01695,EVT1002,G2,B15E,89,0,0,1
771,T011160,CUST05557,EVT1001,G6,B20B,145,0,0,1
772,T008741,CUST01148,EVT1001,G8,B16B,39,0,0,1
773,T018505,CUST04783,EVT1001,G2,B6C,62,0,0,1
774,T005883,CUST11226,EVT1001,G4,B8B,26,1,0,0
775,T003196,CUST08401,EVT1002,G6,B8B,40,0,0,1
776,T008942,CUST13356,EVT1002,G6,B16A,145,0,0,1
777,T017945,CUST04341,EVT1001,G10,B14D,75,0,0,1
778,T008150,CUST00363,EVT1001,G1,B18A,89,0,0,1
779,T018277,CUST01955,EVT1002,G7,B12A,133,0,0,1
780,T009070,CUST01855,EVT1001,G10,B18B,112,0,1,0
781,T011672,CUST14062,EVT1001,G5,B8A,110,0,0,1
782,T012391,CUST11185,EVT1001,G7,B12E,91,0,0,1
783,T019822,CUST02014,EVT1001,G4,B13E,28,0,0,1
784,T016728,CUST14379,EVT1001,G8,B6D,97,0,0,1
785,T016549,CUST09838,EVT1002,G6,B12C,141,0,0,1
786,T018094,CUST10062,EVT1001,G2,B15C,116,0,0,1
787,T000775,CUST12792,EVT1001,G1,B14D,107,0,0,1
788,T017286,CUST14795,EVT1001,G1,B14A,4,0,0,1
789,T019296,CUST12051,EVT1001,G1,B5B,80,1,0,0
790,T014215,CUST06455,EVT1001,G9,B5E,33,0,0,1
791,T015794,CUST06725,EVT1001,G3,B3E,6,0,1,0
792,T013776,CUST09243,EVT1002,G7,B9D,17,0,0,1
793,T001404,CUST10084,EVT1002,G9,B3E,117,0,0,1
794,T005477,CUST12395,EVT1001,G7,B10E,89,1,0,0
795,T008723,CUST03784,EVT1001,G5,B19A,71,1,0,0
796,T018718,CUST06428,EVT1002,G4,B10A,68,0,0,1
797,T004478,CUST01666,EVT1002,G6,B3A,30,0,0,1
798,T013541,CUST13532,EVT1002,G7,B14E,45,0,0,1
799,T007020,CUST13324,EVT1002,G9,B4D,31,0,0,1
800,T016929,CUST04732,EVT1002,G4,B17C,34,0,0,1
801,T000837,CUST00385,EVT1002,G6,B14D,130,0,0,1
802,T016132,CUST11965,EVT1001,G2,B7A,76,0,0,1
803,T005223,CUST14107,EVT1002,G5,B16D,4,0,0,1
804,T000757,CUST03161,EVT1002,G5,B3E,119,0,0,1
805,T019617,CUST08616,EVT1002,G3,B20D,99,0,0,1
806,T003345,CUST08693,EVT1001,G3,B9A,146,0,0,1
807,T005796,CUST12150,EVT1001,G10,B11D,57,0,0,1
808,T018277,CUST00880,EVT1002,G6,B14B,74,1,0,0
809,T008391,CUST07165,EVT1002,G8,B17E,106,0,0,1
810,T008047,CUST04818,EVT1002,G1,B14B,76,0,0,1
811,T005360,CUST00077,EVT1002,G3,B1D,81,0,0,1
812,T002702,CUST14758,EVT1001,G3,B2B,121,0,0,1
813,T000950,CUST08659,EVT1002,G5,B8D,91,0,0,1
814,T017998,CUST09659,EVT1002,G5,B11E,131,0,0,1
815,T018847,CUST04619,EVT1002,G8,B3E,15,0,0,1
816,T000457,CUST14149,EVT1002,G1,B16B,42,0,0,1
817,T019490,CUST03619,EVT1001,G6,B20A,59,0,0,1
818,T005264,CUST12916,EVT1001,G5,B18B,59,0,0,1
819,T008735,CUST05223,EVT1002,G1,B9C,133,0,0,1
820,T005301,CUST12059,EVT1002,G10,B19C,139,0,0,1
821,T008542,CUST00483,EVT1001,G2,B3D,39,1,0,0
822,T000083,CUST01807,EVT1002,G8,B13A,7,0,0,1
823,T015202,CUST02845,EVT1001,G2,B10B,117,0,0,1
824,T007299,CUST13039,EVT1002,G7,B19B,96,0,0,1
825,T008878,CUST07358,EVT1002,G6,B20B,24,0,0,1
826,T008639,CUST01484,EVT1002,G2,B20D,5,0,0,1
827,T007001,CUST14017,EVT1002,G8,B6C,14,1,0,0
828,T015543,CUST08261,EVT1001,G4,B4C,46,0,1,0
829,T002937,CUST00300,EVT1002,G8,B6A,9,0,0,1
830,T017720,CUST14728,EVT1002,G7,B6E,108,0,0,1
831,T005522,CUST12671,EVT1002,G2,B7D,5,0,0,1
832,T016895,CUST12212,EVT1001,G1,B6C,109,1,0,0
833,T003577,CUST10225,EVT1002,G7,B4E,32,0,0,1
834,T005835,CUST14727,EVT1002,G10,B11A,49,0,0,1
835,T002551,CUST11818,EVT1002,G8,B17E,145,0,0,1
836,T007442,CUST01768,EVT1001,G9,B7B,91,0,0,1
837,T008614,CUST07634,EVT1002,G10,B2C,60,0,0,1
838,T017757,CUST10884,EVT1002,G2,B13D,89,0,0,1
839,T006888,CUST13778,EVT1002,G5,B8E,67,0,0,1
840,T014211,CUST03649,EVT1001,G6,B7D,52,0,0,1
841,T019582,CUST08326,EVT1002,G9,B13E,104,0,0,1
842,T003750,CUST06452,EVT1002,G6,B12E,139,0,1,0
