trip_id,rider_id,driver_id,pickup_zone,dropoff_zone,pickup_time_min,trip_distance_km,base_fare,surge_multiplier,final_fare
422,2951,182,Z12,Z1,1013,15.67,170.95,1.02,174.37
423,1542,163,Z6,Z15,586,5.62,76.2,1.61,122.68
424,2758,211,Z6,Z11,88,11.1,170.28,1.43,243.5
425,807,285,Z11,Z12,1241,1.67,51.34,1.19,61.09
426,2784,184,Z1,Z19,352,3.26,59.0,1.35,79.65
427,27,488,Z5,Z15,73,6.56,120.34,1.32,158.85
428,2193,424,Z1,Z16,1231,23.29,279.79,1.01,282.59
429,654,641,Z2,Z20,592,19.43,316.09,1.57,496.26
430,1671,461,Z2,Z14,1404,9.06,103.45,1.38,142.76
431,2934,484,Z1,Z20,807,14.52,241.11,1.46,352.02
432,1886,360,Z17,Z13,195,24.49,369.66,1.04,384.45
433,1605,730,Z5,Z9,838,18.58,216.44,1.04,225.1
434,774,134,Z6,Z6,240,14.38,223.68,1.06,237.1
435,2216,794,Z8,Z19,444,16.2,202.45,1.45,293.55
436,222,778,Z9,Z18,439,10.44,126.66,1.06,134.26
437,2698,207,Z1,Z7,519,4.04,67.73,1.2,81.28
438,1160,744,Z3,Z2,658,23.7,315.56,1.21,381.83
439,2477,162,Z11,Z12,520,24.84,285.8,1.39,397.26
440,194,252,Z14,Z19,811,9.95,140.54,1.45,203.78
441,462,767,Z11,Z10,670,7.79,136.17,1.17,159.32
442,1904,254,Z16,Z9,769,4.01,87.04,1.27,110.54
443,442,78,Z8,Z1,831,18.65,229.58,1.18,270.9
444,813,276,Z4,Z8,607,9.32,111.08,1.07,118.86
445,15,104,Z9,Z6,372,3.93,74.69,1.02,76.18
446,1085,413,Z19,Z13,914,7.43,115.7,1.08,124.96
447,1207,491,Z18,Z18,33,19.14,291.14,1.05,305.7
448,1852,734,Z3,Z16,966,5.03,70.61,1.22,86.14
449,1235,202,Z13,Z18,1341,6.95,90.71,1.14,103.41
450,486,108,Z13,Z11,1124,6.89,90.02,1.69,152.13
451,859,757,Z10,Z18,283,1.68,46.99,1.01,47.46
452,2502,71,Z20,Z10,1315,19.66,311.25,1.27,395.29
453,2765,792,Z3,Z13,503,8.85,138.01,1.43,197.35
454,1299,694,Z4,Z2,828,2.97,57.24,1.43,81.85
455,1757,484,Z12,Z8,1281,18.89,284.4,1.11,315.68
456,2423,340,Z7,Z3,121,22.53,218.46,1.2,262.15
457,2283,291,Z15,Z15,389,10.81,153.31,1.24,190.1
458,2586,446,Z5,Z19,457,24.39,268.66,1.29,346.57
459,1673,527,Z5,Z8,344,18.6,250.34,1.38,345.47
460,1230,468,Z8,Z15,914,14.2,221.18,1.37,303.02
461,330,633,Z12,Z18,1004,6.45,105.51,1.35,142.44
462,2152,155,Z20,Z4,145,20.17,217.73,1.08,235.15
463,1385,654,Z15,Z13,2,14.33,171.58,1.02,175.01
464,717,264,Z13,Z6,1190,14.62,195.84,1.02,199.76
465,2880,372,Z9,Z19,83,7.86,113.43,1.28,145.19
466,684,23,Z15,Z3,1205,10.71,178.6,1.11,198.25
467,2674,442,Z15,Z8,1,11.77,139.64,1.48,206.67
468,516,425,Z13,Z20,1203,17.47,179.97,1.03,185.37
469,793,622,Z14,Z17,78,8.53,118.47,1.03,122.02
470,1891,677,Z20,Z5,423,23.33,298.84,1.2,358.61
471,712,643,Z8,Z19,624,10.74,128.82,1.47,189.37
472,1445,699,Z14,Z3,81,5.71,92.52,1.14,105.47
473,1138,98,Z18,Z9,1275,23.96,341.67,1.0,341.67
474,1751,683,Z20,Z4,118,20.36,202.39,1.38,279.3
475,566,151,Z10,Z17,1240,24.18,342.31,1.26,431.31
476,1508,731,Z11,Z6,1052,9.3,160.03,1.42,227.24
477,2088,475,Z14,Z3,608,10.01,157.11,1.07,168.11
478,2589,401,Z17,Z6,1314,19.14,304.53,1.06,322.8
479,2595,478,Z2,Z7,793,12.29,169.56,1.27,215.34
480,2058,322,Z14,Z15,1022,23.02,344.88,1.3,448.34
481,1617,540,Z6,Z15,293,12.65,145.06,1.14,165.37
482,2723,349,Z19,Z14,1286,6.49,125.17,1.19,148.95
483,2724,285,Z16,Z17,1000,16.68,166.57,1.01,168.24
484,156,185,Z19,Z1,282,15.03,214.75,1.34,287.77
485,1345,694,Z10,Z6,506,19.39,317.24,1.67,529.79
486,838,657,Z15,Z17,475,3.66,60.7,1.15,69.8
487,1889,344,Z17,Z5,942,15.0,222.83,1.18,262.94
488,659,43,Z4,Z3,929,12.46,189.87,1.4,265.82
489,598,4,Z13,Z14,1269,14.32,192.49,1.28,246.39
490,2187,754,Z1,Z14,526,18.74,287.46,1.65,474.31
491,66,463,Z6,Z5,257,7.18,113.23,1.16,131.35
492,1894,780,Z3,Z13,1141,14.95,217.0,1.68,364.56
493,2868,35,Z18,Z20,103,15.05,163.48,1.16,189.64
494,189,151,Z17,Z12,760,15.36,206.48,1.19,245.71
495,1482,391,Z17,Z8,1041,13.67,218.02,1.43,311.77
496,399,310,Z9,Z3,428,14.13,224.35,1.19,266.98
497,1948,81,Z6,Z14,269,5.12,100.26,1.47,147.38
498,2726,153,Z8,Z10,1328,4.74,69.5,1.25,86.88
499,2970,483,Z12,Z10,1366,19.43,285.28,1.44,410.8
500,670,192,Z14,Z16,28,12.49,206.36,1.5,309.54
501,579,227,Z4,Z15,1255,10.65,174.95,1.31,229.18
502,1353,75,Z14,Z4,1117,16.24,207.41,1.04,215.71
503,55,319,Z11,Z9,173,17.99,184.23,1.07,197.13
504,2640,723,Z4,Z4,1219,7.3,128.85,1.24,159.77
505,1477,149,Z15,Z9,31,13.15,183.27,1.26,230.92
506,1311,322,Z11,Z10,873,16.25,266.35,1.1,292.99
507,795,376,Z7,Z18,380,18.1,296.79,1.38,409.57
508,1019,338,Z20,Z1,1093,18.78,189.2,1.06,200.55
509,2075,48,Z19,Z13,267,18.42,249.83,1.2,299.8
510,1367,37,Z8,Z14,1270,10.98,142.34,1.24,176.5
511,1215,405,Z10,Z13,742,8.29,132.92,1.15,152.86
512,1942,763,Z5,Z2,1105,16.95,260.72,1.58,411.94
513,1163,739,Z11,Z7,1070,1.8,56.39,1.14,64.28
514,2318,276,Z6,Z19,58,7.44,115.19,1.13,130.16
515,886,752,Z16,Z6,880,3.98,69.41,1.04,72.19
516,1723,773,Z1,Z10,553,6.16,80.9,1.04,84.14
517,2532,579,Z5,Z6,1222,1.54,52.31,1.41,73.76
518,626,61,Z14,Z17,1244,8.31,101.55,1.37,139.12
519,2529,235,Z12,Z19,718,18.97,276.35,1.02,281.88
520,1902,63,Z15,Z5,1281,9.29,129.25,1.37,177.07
521,2861,293,Z18,Z16,12,7.68,123.69,1.23,152.14
522,894,715,Z4,Z8,799,7.12,130.25,1.05,136.76
523,5,162,Z5,Z7,688,20.5,289.44,1.23,356.01
524,2329,785,Z18,Z8,251,18.39,263.24,1.33,350.11
525,2539,52,Z16,Z16,1155,12.94,196.14,1.53,300.09
526,2247,24,Z20,Z17,712,22.98,325.21,1.09,354.48
527,1754,143,Z4,Z11,768,3.44,62.81,1.1,69.09
528,1055,120,Z15,Z11,401,13.03,154.96,1.3,201.45
529,2631,376,Z16,Z14,1311,10.4,116.1,1.39,161.38
530,2080,281,Z3,Z19,5,12.9,152.17,1.48,225.21
531,1418,201,Z5,Z13,812,22.22,210.36,1.21,254.54
532,214,405,Z3,Z19,744,11.03,178.44,1.45,258.74
533,1605,423,Z5,Z1,765,4.43,69.24,1.23,85.17
534,10,9,Z2,Z15,87,6.9,118.1,1.39,164.16
535,2297,587,Z4,Z7,1272,9.18,151.32,1.16,175.53
536,571,158,Z4,Z3,952,1.95,56.44,1.44,81.27
537,27,396,Z19,Z18,109,22.36,243.36,1.2,292.03
538,532,598,Z9,Z12,1347,24.32,350.24,1.49,521.86
539,1558,595,Z5,Z4,1397,4.94,72.21,1.32,95.32
540,1748,565,Z6,Z20,891,13.35,180.2,1.11,200.02
541,1317,306,Z18,Z6,1086,20.03,286.59,1.11,318.11
542,292,577,Z2,Z16,1407,2.06,50.97,1.27,64.73
543,2808,537,Z20,Z10,438,15.09,224.49,1.48,332.25
544,696,257,Z9,Z4,824,4.72,68.93,1.44,99.26
545,2486,348,Z1,Z12,1404,14.32,211.43,1.21,255.83
546,936,361,Z1,Z16,235,3.35,71.93,1.46,105.02
547,3,593,Z20,Z2,898,12.67,136.56,1.48,202.11
548,1506,455,Z7,Z5,520,8.74,121.71,1.29,157.01
549,1295,513,Z12,Z3,162,15.55,198.21,1.29,255.69
550,834,540,Z19,Z2,52,7.02,102.68,1.39,142.73
551,658,259,Z4,Z16,121,6.86,93.28,1.18,110.07
552,1109,702,Z16,Z8,374,9.37,114.23,1.14,130.22
553,1193,464,Z14,Z9,419,7.23,114.32,1.13,129.18
554,2813,250,Z3,Z3,1417,7.33,114.5,1.02,116.79
555,905,418,Z19,Z12,550,22.63,357.71,1.01,361.29
556,361,3,Z19,Z3,1129,18.5,290.1,1.17,339.42
557,1699,765,Z14,Z11,977,6.5,124.79,1.48,184.69
558,2107,711,Z8,Z5,328,23.6,339.17,1.05,356.13
559,1078,644,Z9,Z20,1309,8.89,109.39,1.46,159.71
560,2027,456,Z6,Z18,486,4.65,72.53,1.69,122.58
561,445,562,Z14,Z10,212,4.26,93.15,1.07,99.67
562,1686,528,Z7,Z16,114,22.73,354.6,1.08,382.97
563,2648,455,Z11,Z5,331,8.31,131.36,1.17,153.69
564,1476,409,Z14,Z19,458,19.75,309.82,1.23,381.08
565,2519,700,Z10,Z10,889,21.38,338.97,1.36,461.0
566,1552,297,Z13,Z7,1361,24.58,343.38,1.11,381.15
567,919,726,Z10,Z10,1373,17.47,243.96,1.28,312.27
568,283,110,Z20,Z20,1363,2.03,55.55,1.25,69.44
569,2922,519,Z19,Z1,141,11.05,142.91,1.19,170.06
570,2805,557,Z15,Z16,1004,15.24,203.94,1.33,271.24
571,1462,719,Z16,Z11,1268,16.15,188.24,1.22,229.65
572,1109,590,Z1,Z11,866,10.85,154.56,1.23,190.11
573,358,305,Z12,Z4,291,5.62,85.78,1.47,126.1
574,2320,218,Z14,Z14,1115,5.3,97.51,1.88,183.32
575,1974,767,Z12,Z10,898,8.79,108.96,1.5,163.44
576,730,97,Z5,Z5,305,11.59,169.11,1.41,238.45
577,2345,535,Z1,Z7,401,13.48,153.8,1.39,213.78
578,429,800,Z7,Z9,48,21.26,208.01,1.11,230.89
579,1991,335,Z18,Z14,822,4.89,81.42,1.03,83.86
580,2245,192,Z12,Z13,988,22.88,252.43,1.39,350.88
581,1591,785,Z8,Z16,965,8.82,126.99,1.32,167.63
582,1239,417,Z7,Z15,1427,7.19,134.59,1.12,150.74
583,2738,703,Z7,Z9,967,14.24,196.51,1.23,241.71
584,1074,266,Z3,Z2,339,3.66,72.98,1.05,76.63
585,1229,341,Z2,Z13,1096,3.93,81.32,1.82,148.0
586,2189,791,Z2,Z9,1234,10.74,170.66,1.04,177.49
587,2756,701,Z13,Z1,441,12.74,183.42,1.38,253.12
588,1431,582,Z6,Z16,1181,18.01,241.83,1.69,408.69
589,167,776,Z4,Z8,17,24.52,283.06,1.36,384.96
590,2907,277,Z11,Z12,557,7.99,131.8,1.46,192.43
591,2196,783,Z11,Z10,133,7.72,107.36,1.03,110.58
592,2149,500,Z12,Z5,1394,19.39,255.86,1.06,271.21
593,2576,551,Z18,Z1,1313,12.36,200.59,1.36,272.8
594,2173,565,Z10,Z7,1421,5.78,81.48,1.45,118.15
595,2538,671,Z12,Z8,740,19.2,284.91,1.28,364.68
596,1648,518,Z11,Z3,978,10.17,145.33,1.25,181.66
597,464,161,Z6,Z4,329,21.77,265.65,1.49,395.82
598,148,516,Z10,Z14,479,9.27,119.32,1.36,162.28
599,1713,740,Z8,Z6,899,22.51,330.71,1.31,433.23
600,1756,364,Z13,Z3,770,10.93,162.36,1.48,240.29
601,288,737,Z12,Z10,1037,23.82,382.19,1.39,531.24
602,2083,304,Z4,Z19,1382,12.09,184.43,1.07,197.34
603,1300,422,Z10,Z20,1198,7.45,118.14,1.94,229.19
604,646,194,Z19,Z14,100,19.89,296.56,1.13,335.11
605,1974,151,Z14,Z20,44,24.57,389.26,1.25,486.57
606,2910,701,Z10,Z15,958,10.13,161.44,1.0,161.44
607,2627,301,Z10,Z16,947,3.43,61.64,1.2,73.97
608,1063,9,Z7,Z18,1017,7.86,101.88,1.05,106.97
609,609,516,Z10,Z5,1286,1.44,48.55,1.04,50.49
610,1872,633,Z1,Z2,1214,11.04,152.83,1.41,215.49
611,2107,462,Z7,Z12,774,1.12,44.82,1.02,45.72
612,1511,89,Z4,Z18,734,22.38,226.22,1.47,332.54
613,342,697,Z4,Z18,230,23.29,302.87,1.47,445.22
614,1229,679,Z10,Z1,473,3.13,64.38,1.31,84.34
615,496,423,Z8,Z8,986,22.6,300.05,1.4,420.07
616,1094,407,Z16,Z17,667,20.75,215.22,1.5,322.83
617,2193,214,Z8,Z20,1079,12.94,155.24,1.38,214.23
618,2749,9,Z2,Z19,931,21.56,352.84,1.47,518.67
619,1335,381,Z20,Z16,271,21.93,333.71,1.04,347.06
620,1827,634,Z1,Z6,657,24.16,235.16,1.22,286.9
621,486,186,Z18,Z17,146,22.88,221.02,1.18,260.8
622,2034,163,Z18,Z4,1408,12.51,202.0,1.02,206.04
623,1028,389,Z18,Z8,852,19.95,313.27,1.24,388.45
624,3,94,Z6,Z6,1159,9.97,134.75,1.67,225.03
625,1178,261,Z7,Z14,210,18.25,290.05,1.29,374.16
626,2335,306,Z2,Z14,232,5.31,103.19,1.04,107.32
627,151,643,Z6,Z3,1144,21.85,242.54,1.79,434.15
628,1587,491,Z19,Z1,1107,1.66,47.79,1.49,71.21
629,598,343,Z16,Z9,602,22.41,216.6,1.44,311.9
630,1788,356,Z9,Z3,413,7.5,102.16,1.15,117.48
631,297,19,Z6,Z1,54,16.67,232.72,1.19,276.94
632,2168,550,Z2,Z12,354,10.01,112.03,1.1,123.23
633,2901,37,Z2,Z4,707,16.87,234.28,1.4,327.99
634,632,85,Z17,Z3,879,19.15,217.11,1.18,256.19
635,2372,284,Z3,Z1,1338,14.93,168.07,1.43,240.34
636,586,620,Z15,Z15,508,24.16,315.01,1.97,620.57
637,669,581,Z8,Z20,967,15.71,167.45,1.42,237.78
638,1482,212,Z11,Z5,793,3.17,64.37,1.21,77.89
639,1555,735,Z19,Z10,193,21.88,333.44,1.42,473.48
640,2986,411,Z1,Z7,1084,21.73,234.77,1.48,347.46
641,2016,171,Z16,Z14,564,10.11,173.08,1.73,299.43
642,2575,62,Z9,Z18,58,4.29,90.43,1.19,107.61
643,584,457,Z15,Z5,22,18.54,257.55,1.4,360.57
644,2122,646,Z13,Z3,1230,13.37,209.95,1.36,285.53
645,1684,54,Z16,Z17,713,11.73,201.47,1.22,245.79
646,791,616,Z9,Z3,25,22.93,366.88,1.17,429.25
647,1273,330,Z1,Z11,448,6.47,123.41,1.2,148.09
648,304,470,Z10,Z10,1267,1.15,46.21,1.09,50.37
649,977,409,Z9,Z20,263,9.91,170.39,1.01,172.09
650,2559,416,Z9,Z15,1033,15.42,209.87,1.1,230.86
651,2020,438,Z12,Z13,432,20.4,326.9,1.19,389.01
652,683,348,Z2,Z5,167,12.52,163.96,1.29,211.51
653,253,728,Z9,Z20,1123,8.83,138.67,1.32,183.04
654,1561,77,Z19,Z15,480,23.46,273.23,1.86,508.21
655,2776,121,Z2,Z18,319,7.83,120.16,1.16,139.39
656,376,784,Z15,Z9,833,12.71,178.97,1.35,241.61
657,2278,792,Z1,Z16,1126,19.75,235.63,1.57,369.94
658,2410,79,Z10,Z2,567,8.94,107.26,1.7,182.34
659,760,300,Z15,Z13,1192,2.96,57.08,1.88,107.31
660,196,179,Z2,Z18,1217,15.4,189.72,1.04,197.31
661,2523,151,Z13,Z9,132,12.26,131.69,1.4,184.37
662,2074,744,Z15,Z3,14,8.42,122.59,1.0,122.59
663,976,689,Z3,Z16,487,19.85,233.12,1.81,421.95
664,1963,346,Z8,Z15,286,3.41,74.68,1.4,104.55
665,1270,146,Z4,Z14,980,8.94,162.16,1.21,196.21
666,361,356,Z7,Z6,21,13.78,156.93,1.21,189.89
667,1166,190,Z17,Z3,622,6.37,90.04,1.47,132.36
668,137,112,Z7,Z11,255,8.17,138.78,1.33,184.58
669,1138,585,Z16,Z7,184,19.03,266.08,1.49,396.46
670,712,437,Z12,Z14,428,5.11,106.02,1.1,116.62
671,818,752,Z8,Z7,130,18.56,186.83,1.43,267.17
672,1195,636,Z14,Z7,998,16.96,178.27,1.05,187.18
673,111,715,Z8,Z18,534,16.82,206.63,1.78,367.8
674,427,613,Z19,Z9,150,14.18,190.09,1.23,233.81
675,1527,761,Z19,Z2,55,15.06,159.87,1.13,180.65
676,1157,597,Z18,Z18,1296,16.56,231.16,1.19,275.08
677,1457,641,Z18,Z15,1033,3.92,69.37,1.34,92.96
678,2209,403,Z12,Z8,1322,18.21,243.14,1.21,294.2
679,2263,617,Z3,Z15,539,15.33,245.29,1.53,375.29
680,931,260,Z11,Z12,776,2.19,55.35,1.1,60.89
681,80,168,Z17,Z12,10,20.29,271.07,1.26,341.55
682,98,592,Z14,Z8,1130,22.98,231.03,1.06,244.89
683,161,455,Z8,Z14,1336,2.29,51.79,1.02,52.83
684,1584,453,Z18,Z13,729,3.58,80.79,1.15,92.91
685,1890,779,Z4,Z15,1219,6.03,111.2,1.31,145.67
686,1041,20,Z8,Z11,704,20.31,242.55,1.07,259.53
687,2817,492,Z20,Z8,1219,3.75,77.26,1.31,101.21
688,1435,381,Z13,Z17,385,20.05,233.34,1.0,233.34
689,2927,105,Z5,Z3,870,19.26,269.27,1.42,382.36
690,600,238,Z4,Z13,1287,8.45,152.54,1.38,210.51
691,2258,91,Z9,Z20,185,22.5,218.01,1.02,222.37
692,104,273,Z19,Z6,375,3.26,76.65,1.22,93.51
693,2853,393,Z20,Z6,605,15.16,221.23,1.12,247.78
694,316,756,Z13,Z15,954,8.42,97.82,1.05,102.71
695,1630,700,Z4,Z14,287,19.91,241.12,1.5,361.68
696,1251,38,Z3,Z3,1210,8.78,150.55,1.2,180.66
697,1713,767,Z2,Z16,1340,7.0,100.34,1.4,140.48
698,1690,694,Z11,Z4,1397,9.26,107.89,1.16,125.15
699,1296,542,Z2,Z19,1371,16.4,258.73,1.41,364.81
700,2256,575,Z20,Z10,1019,1.3,45.17,1.21,54.66
701,2122,94,Z20,Z8,899,13.96,226.25,1.13,255.66
702,2331,273,Z18,Z11,1141,7.61,100.79,1.86,187.47
703,2490,549,Z5,Z10,172,12.66,209.11,1.15,240.48
704,2735,117,Z8,Z18,905,4.63,89.0,1.09,97.01
705,2429,548,Z19,Z17,1132,5.71,107.94,1.29,139.24
706,1657,155,Z19,Z6,880,2.64,57.31,1.47,84.25
707,660,470,Z8,Z2,850,4.37,93.18,1.17,109.02
708,145,255,Z20,Z17,408,22.44,266.45,1.42,378.36
709,485,153,Z20,Z13,1347,12.36,211.83,1.13,239.37
710,456,356,Z4,Z18,897,19.53,216.25,1.39,300.59
711,1452,717,Z10,Z12,1027,10.8,177.81,1.11,197.37
712,2415,725,Z13,Z8,1194,18.31,197.5,1.53,302.18
713,445,533,Z9,Z14,343,23.61,360.25,1.38,497.14
714,510,664,Z10,Z4,373,11.34,141.33,1.46,206.34
715,2921,214,Z1,Z9,966,1.3,42.79,1.16,49.64
716,1267,153,Z11,Z20,188,21.73,323.02,1.4,452.23
717,2544,540,Z8,Z14,902,7.31,126.34,1.4,176.88
718,1251,385,Z19,Z15,1220,19.28,277.35,1.03,285.67
719,2660,729,Z14,Z15,180,23.54,325.06,1.38,448.58
720,2554,532,Z8,Z16,234,1.49,50.56,1.2,60.67
721,2285,268,Z11,Z6,954,5.05,87.22,1.17,102.05
722,2659,365,Z7,Z5,338,7.14,116.62,1.03,120.12
723,1981,362,Z20,Z6,168,18.32,205.87,1.2,247.04
724,989,9,Z15,Z3,224,16.2,207.21,1.12,232.08
725,2631,175,Z1,Z17,729,3.43,73.79,1.45,107.0
726,8,599,Z16,Z9,1183,12.17,166.55,1.13,188.2
727,2050,772,Z16,Z9,639,17.24,284.26,1.06,301.32
728,10,48,Z7,Z1,1253,15.56,218.76,1.38,301.89
729,2418,347,Z17,Z19,856,3.08,70.07,1.16,81.28
730,2331,141,Z14,Z17,110,4.01,66.7,1.44,96.05
731,1450,716,Z11,Z5,580,7.11,123.67,1.95,241.16
732,35,66,Z15,Z4,74,7.76,103.71,1.13,117.19
733,1840,686,Z20,Z11,954,12.81,140.89,1.21,170.48
734,1784,139,Z15,Z20,499,10.61,147.03,1.04,152.91
735,729,667,Z5,Z7,849,22.35,318.44,1.1,350.28
736,112,248,Z4,Z19,708,8.9,132.13,1.14,150.63
737,2965,137,Z3,Z1,96,12.71,192.56,1.47,283.06
738,431,50,Z4,Z2,1110,12.18,143.56,1.28,183.76
739,2329,464,Z16,Z4,246,16.31,250.33,1.3,325.43
740,28,125,Z20,Z3,186,19.43,187.94,1.16,218.01
741,842,242,Z5,Z6,352,1.57,45.07,1.2,54.08
742,2304,199,Z17,Z11,1292,16.59,264.95,1.46,386.83
743,1540,591,Z2,Z6,423,21.76,299.77,1.05,314.76
744,2780,518,Z7,Z6,1367,4.2,66.37,1.4,92.92
745,692,727,Z5,Z10,1378,5.52,78.07,1.29,100.71
746,2435,726,Z19,Z7,793,9.4,164.0,1.35,221.4
747,1887,777,Z7,Z18,123,19.99,292.39,1.46,426.89
748,382,644,Z18,Z10,1102,15.31,158.7,1.64,260.27
749,2817,491,Z10,Z13,116,3.64,64.02,1.38,88.35
750,964,668,Z2,Z3,998,19.59,305.93,1.42,434.42
751,2382,320,Z6,Z9,218,12.63,219.06,1.23,269.44
752,1128,296,Z10,Z4,1287,12.87,158.34,1.31,207.43
753,745,170,Z2,Z16,1014,8.45,130.21,1.34,174.48
754,1867,219,Z12,Z12,1167,10.69,156.83,1.98,310.52
755,966,434,Z10,Z10,954,5.07,74.9,1.34,100.37
756,2648,741,Z1,Z19,327,6.54,116.75,1.4,163.45
757,831,651,Z14,Z7,916,3.85,76.72,1.37,105.11
758,2353,365,Z13,Z9,192,6.45,116.1,1.08,125.39
759,543,607,Z17,Z3,648,12.57,201.86,1.22,246.27
760,2886,259,Z11,Z15,679,8.76,114.29,1.06,121.15
761,1213,117,Z19,Z3,1345,9.9,174.2,1.0,174.2
762,803,532,Z2,Z18,1077,11.82,190.97,1.06,202.43
763,2632,362,Z13,Z2,567,23.1,340.27,1.44,489.99
764,1601,463,Z11,Z16,681,4.79,87.53,1.42,124.29
765,1279,744,Z17,Z19,16,15.2,166.86,1.43,238.61
766,1699,664,Z8,Z1,1020,22.82,351.32,1.21,425.1
767,77,664,Z11,Z4,535,13.68,232.19,1.43,332.03
768,2866,670,Z14,Z19,547,2.61,55.36,1.42,78.61
769,2291,521,Z14,Z12,193,15.37,237.8,1.35,321.03
770,1188,584,Z10,Z15,1056,16.04,258.95,1.37,354.76
771,1703,384,Z1,Z3,1129,9.93,166.99,1.49,248.82
772,1860,545,Z10,Z17,1373,13.53,147.77,1.47,217.22
773,1577,543,Z14,Z7,728,20.69,238.17,1.43,340.58
774,195,661,Z4,Z11,733,1.8,55.29,1.09,60.27
775,1548,148,Z14,Z10,891,10.77,152.23,1.06,161.36
776,1960,405,Z1,Z3,1312,10.9,146.04,1.48,216.14
777,751,35,Z18,Z5,626,12.33,195.54,1.16,226.83
778,2866,153,Z18,Z1,1113,3.84,64.75,1.69,109.43
779,2522,390,Z7,Z10,1208,24.15,273.96,1.17,320.53
780,68,575,Z17,Z7,1342,9.0,162.58,1.39,225.99
781,2561,102,Z10,Z10,385,7.29,101.14,1.37,138.56
782,1936,162,Z10,Z10,285,7.7,133.86,1.45,194.1
783,557,180,Z13,Z7,847,20.98,213.62,1.45,309.75
784,146,57,Z4,Z5,936,13.22,164.72,1.42,233.9
785,2030,468,Z17,Z2,516,19.32,294.81,1.6,471.7
786,579,337,Z11,Z19,239,21.37,290.88,1.04,302.52
787,86,479,Z12,Z13,214,23.46,300.84,1.29,388.08
788,2190,710,Z3,Z19,280,17.12,192.5,1.25,240.62
789,1293,111,Z19,Z10,47,8.62,127.09,1.14,144.88
790,1145,454,Z19,Z14,227,20.28,302.31,1.37,414.16
791,2003,33,Z19,Z4,805,11.86,162.98,1.06,172.76
792,1283,671,Z4,Z11,460,22.14,355.38,1.17,415.79
793,2260,368,Z3,Z18,517,8.73,122.31,1.98,242.17
794,890,780,Z1,Z16,225,18.5,209.21,1.47,307.54
795,1845,151,Z10,Z12,1044,24.64,330.37,1.07,353.5
796,431,775,Z12,Z1,457,22.91,334.29,1.03,344.32
797,992,104,Z17,Z3,1234,6.06,116.55,1.09,127.04
798,2333,150,Z20,Z3,218,6.51,113.0,1.03,116.39
799,334,147,Z6,Z5,1160,18.45,298.62,1.83,546.47
800,878,87,Z20,Z16,359,8.41,121.64,1.41,171.51
801,1399,496,Z8,Z8,119,23.81,345.82,1.48,511.81
802,2144,93,Z2,Z19,114,11.29,142.16,1.28,181.96
803,1798,142,Z2,Z14,454,24.5,370.18,1.37,507.15
804,2563,440,Z4,Z14,244,11.56,193.15,1.14,220.19
805,1282,415,Z1,Z18,574,23.06,321.64,1.6,514.62
806,1176,409,Z1,Z16,2,3.97,65.87,1.02,67.19
807,1406,301,Z9,Z11,326,13.81,149.39,1.14,170.3
808,2162,152,Z13,Z5,547,21.33,214.13,1.14,244.11
809,684,259,Z8,Z17,575,17.21,184.43,1.76,324.6
810,28,15,Z1,Z11,1163,13.78,200.44,1.83,366.81
811,1618,661,Z11,Z14,1388,1.36,46.81,1.17,54.77
812,1,552,Z3,Z12,232,11.87,173.58,1.13,196.15
813,2959,566,Z19,Z9,532,7.9,104.12,1.87,194.7
814,1066,286,Z10,Z2,393,12.12,173.56,1.35,234.31
815,383,371,Z2,Z16,542,13.6,163.89,1.56,255.67
816,1009,95,Z10,Z5,926,2.9,66.58,1.35,89.88
817,2409,783,Z7,Z19,1280,7.19,115.1,1.02,117.4
818,388,536,Z4,Z6,641,16.11,212.19,1.45,307.68
819,2243,726,Z13,Z11,230,1.4,41.82,1.31,54.78
820,1664,778,Z9,Z16,1067,23.79,369.44,1.27,469.19
821,2780,646,Z16,Z20,668,12.23,147.08,1.12,164.73
822,36,672,Z4,Z19,476,13.83,200.72,1.45,291.04
823,1402,502,Z3,Z8,1192,17.15,178.41,1.88,335.41
824,776,338,Z10,Z9,1146,12.62,158.72,1.09,173.0
825,1412,678,Z4,Z12,554,6.76,126.82,1.99,252.37
826,1015,202,Z16,Z3,919,4.45,83.06,1.03,85.55
827,1432,290,Z6,Z18,408,22.57,263.02,1.11,291.95
828,641,430,Z15,Z10,342,13.91,153.33,1.04,159.46
829,490,672,Z7,Z20,979,18.21,273.69,1.41,385.9
830,1802,538,Z4,Z15,1184,9.86,171.39,1.92,329.07
831,2885,694,Z14,Z16,1291,2.42,61.62,1.32,81.34
832,2415,689,Z7,Z20,178,19.08,250.43,1.44,360.62
833,2490,167,Z17,Z9,487,8.07,135.96,1.77,240.65
834,2276,664,Z14,Z9,507,8.82,102.69,1.26,129.39
835,2729,373,Z9,Z14,804,7.72,127.11,1.39,176.68
836,2093,116,Z12,Z4,139,4.67,69.77,1.48,103.26
837,619,256,Z1,Z1,552,14.73,208.11,1.86,387.08
838,1972,285,Z15,Z20,996,1.29,46.56,1.09,50.75
839,741,408,Z12,Z7,975,13.59,184.44,1.24,228.71
840,150,339,Z5,Z16,811,19.18,184.26,1.39,256.12
841,2032,101,Z2,Z1,672,2.92,72.35,1.02,73.8
842,2544,491,Z13,Z8,1243,4.89,72.71,1.15,83.62
843,28,385,Z19,Z3,439,23.13,271.15,1.01,273.86
