order_id,picker_id,zone_from,zone_to,start_time_min,num_items,total_distance_m,estimated_time_min,priority
493,125,Z21,Z15,477,40,893,15.6,MEDIUM
494,264,Z9,Z28,351,17,1133,15.2,LOW
495,224,Z4,Z1,1198,24,426,5.8,LOW
496,292,Z14,Z1,583,26,2354,30.9,LOW
497,201,Z11,Z5,333,27,81,1.5,HIGH
498,217,Z17,Z4,950,18,1021,24.7,MEDIUM
499,218,Z10,Z2,594,13,882,11.1,LOW
500,168,Z2,Z23,522,37,805,13.0,MEDIUM
501,3,Z11,Z23,785,3,1591,26.2,LOW
502,31,Z20,Z15,854,15,1839,31.0,MEDIUM
503,130,Z10,Z17,645,31,766,13.4,MEDIUM
504,42,Z10,Z18,402,19,1738,26.9,LOW
505,85,Z28,Z20,577,23,340,6.1,LOW
506,268,Z11,Z19,770,40,1158,25.9,MEDIUM
507,230,Z17,Z27,1109,26,1950,29.5,HIGH
508,20,Z20,Z30,1399,39,1856,25.6,LOW
509,10,Z4,Z17,236,5,316,4.7,HIGH
510,139,Z20,Z13,1365,16,424,7.8,MEDIUM
511,225,Z25,Z30,646,40,867,12.4,HIGH
512,94,Z2,Z30,1309,24,512,8.7,LOW
513,46,Z30,Z18,178,9,268,6.3,LOW
514,112,Z8,Z22,741,32,163,2.5,HIGH
515,30,Z8,Z14,197,6,1827,38.0,LOW
516,220,Z29,Z19,1209,24,868,15.0,MEDIUM
517,260,Z14,Z23,422,17,2458,59.8,LOW
518,96,Z25,Z10,612,35,1411,21.6,HIGH
519,101,Z25,Z2,781,21,2409,45.6,LOW
520,81,Z5,Z21,1234,33,1533,30.8,LOW
521,122,Z3,Z14,892,17,302,7.1,MEDIUM
522,124,Z11,Z7,511,14,1493,21.0,HIGH
523,148,Z23,Z14,71,30,1365,17.5,LOW
524,144,Z28,Z1,81,6,2261,43.2,MEDIUM
525,136,Z17,Z23,325,4,937,11.8,LOW
526,160,Z24,Z21,21,21,584,11.2,HIGH
527,8,Z3,Z1,1172,30,2441,40.1,MEDIUM
528,86,Z11,Z15,1225,13,791,13.5,MEDIUM
529,265,Z8,Z5,1326,10,1876,31.0,LOW
530,213,Z14,Z19,1432,8,2331,29.4,HIGH
531,14,Z26,Z14,968,27,1636,31.6,LOW
532,21,Z8,Z25,560,2,1940,40.7,LOW
533,2,Z29,Z18,179,29,379,4.8,MEDIUM
534,125,Z27,Z16,1220,7,231,3.1,MEDIUM
535,138,Z6,Z16,1216,33,489,8.5,LOW
536,236,Z27,Z18,811,25,697,9.3,MEDIUM
537,268,Z23,Z29,922,34,1223,19.3,MEDIUM
538,199,Z3,Z21,677,31,2341,46.6,LOW
539,29,Z1,Z25,731,17,2372,32.0,MEDIUM
540,129,Z15,Z4,1310,5,1187,14.9,HIGH
541,190,Z7,Z18,82,28,971,14.5,HIGH
542,255,Z9,Z12,1107,3,449,6.3,MEDIUM
543,152,Z24,Z28,849,25,2351,31.4,MEDIUM
544,255,Z18,Z26,506,23,1957,30.7,LOW
545,283,Z30,Z16,968,5,531,6.9,LOW
546,73,Z3,Z17,430,39,1813,39.7,HIGH
547,298,Z24,Z24,759,10,263,4.9,LOW
548,284,Z21,Z11,334,9,602,10.7,LOW
549,111,Z28,Z18,1088,26,2306,48.8,LOW
550,197,Z30,Z16,742,12,466,6.5,HIGH
551,95,Z5,Z4,929,11,380,5.6,LOW
552,61,Z21,Z27,154,35,1794,27.2,LOW
553,211,Z3,Z29,886,38,1757,31.9,MEDIUM
554,97,Z23,Z22,222,27,1606,38.8,MEDIUM
555,144,Z11,Z20,261,40,120,1.5,LOW
556,15,Z11,Z3,1057,39,2095,50.1,MEDIUM
557,219,Z6,Z16,193,5,531,10.7,LOW
558,115,Z24,Z23,664,13,2321,29.2,MEDIUM
559,258,Z26,Z22,1124,28,2205,47.5,MEDIUM
560,247,Z2,Z14,1020,36,1479,20.3,MEDIUM
561,192,Z7,Z28,1255,3,163,3.4,LOW
562,200,Z21,Z6,365,2,1882,47.0,HIGH
563,67,Z19,Z5,957,2,410,5.8,LOW
564,212,Z6,Z19,40,28,1438,27.6,LOW
565,300,Z4,Z29,910,18,1156,16.1,MEDIUM
566,126,Z11,Z17,272,30,974,14.1,LOW
567,264,Z25,Z3,736,19,1683,35.0,MEDIUM
568,213,Z29,Z23,216,36,1977,28.8,LOW
569,256,Z18,Z13,1395,35,1188,16.2,MEDIUM
570,210,Z18,Z18,1311,31,740,15.1,MEDIUM
571,281,Z7,Z13,46,2,1061,18.4,MEDIUM
572,77,Z5,Z22,12,3,1245,21.3,HIGH
573,215,Z17,Z8,1245,11,1801,25.3,LOW
574,191,Z4,Z23,765,20,2001,25.0,MEDIUM
575,57,Z15,Z6,1148,15,394,7.3,LOW
576,99,Z28,Z5,622,2,1324,23.6,LOW
577,177,Z5,Z25,150,28,2070,29.6,LOW
578,204,Z21,Z16,661,19,60,1.2,LOW
579,23,Z26,Z19,533,27,362,6.9,MEDIUM
580,71,Z9,Z14,1019,38,1623,28.0,MEDIUM
581,62,Z17,Z13,311,15,1503,19.1,HIGH
582,256,Z6,Z7,770,17,1890,45.0,LOW
583,261,Z28,Z2,227,11,2361,50.1,LOW
584,45,Z5,Z12,1360,38,927,13.1,LOW
585,172,Z28,Z22,1175,37,1941,25.5,MEDIUM
586,124,Z1,Z24,221,15,130,2.3,LOW
587,180,Z11,Z1,810,29,1839,24.6,HIGH
588,26,Z18,Z14,1118,40,1104,15.1,MEDIUM
589,108,Z16,Z29,800,35,1039,25.7,MEDIUM
590,129,Z27,Z21,526,18,741,15.1,MEDIUM
591,289,Z9,Z27,768,31,783,13.3,HIGH
592,295,Z29,Z15,663,6,1892,34.0,MEDIUM
593,194,Z14,Z19,615,17,1262,25.1,MEDIUM
594,153,Z23,Z8,548,26,1802,23.0,LOW
595,101,Z1,Z28,912,20,1669,31.3,MEDIUM
596,60,Z3,Z29,325,20,802,10.5,MEDIUM
597,26,Z7,Z12,804,14,1552,29.0,LOW
598,157,Z2,Z8,929,3,1740,23.5,HIGH
599,158,Z5,Z3,1244,4,2431,52.4,LOW
600,168,Z13,Z3,1203,13,2102,28.1,MEDIUM
601,289,Z17,Z1,1181,37,206,3.7,LOW
602,93,Z20,Z18,12,37,1597,25.4,MEDIUM
603,151,Z25,Z9,943,6,1081,13.9,MEDIUM
604,267,Z4,Z16,873,24,1602,20.3,LOW
605,295,Z7,Z26,625,38,603,12.8,LOW
606,263,Z5,Z16,1173,23,1400,31.0,LOW
607,91,Z15,Z11,80,24,2438,48.8,LOW
608,138,Z5,Z24,1180,19,1868,26.0,LOW
609,269,Z11,Z20,330,12,2113,27.8,LOW
610,258,Z10,Z11,343,11,1926,29.8,LOW
611,217,Z26,Z11,583,32,2408,44.3,LOW
612,9,Z22,Z5,106,4,2164,41.0,LOW
613,217,Z30,Z7,85,14,1948,35.0,LOW
614,46,Z18,Z12,1433,35,1552,37.2,MEDIUM
615,286,Z25,Z3,1020,17,906,15.9,LOW
616,201,Z1,Z19,1179,39,545,10.9,MEDIUM
617,125,Z8,Z2,1043,37,170,2.2,LOW
618,275,Z9,Z27,641,8,2015,29.8,LOW
619,86,Z15,Z29,675,1,1144,18.0,LOW
620,165,Z24,Z22,874,25,1296,32.2,HIGH
621,37,Z10,Z25,538,37,58,0.7,LOW
622,15,Z21,Z20,1187,10,1503,33.9,MEDIUM
623,259,Z29,Z9,860,10,1798,37.3,LOW
624,145,Z10,Z6,464,32,680,10.1,HIGH
625,161,Z21,Z3,704,9,1829,44.9,MEDIUM
626,269,Z12,Z24,63,4,1191,18.9,MEDIUM
627,180,Z16,Z6,17,34,1221,21.5,MEDIUM
628,89,Z23,Z2,533,28,1176,18.6,LOW
629,138,Z24,Z30,975,7,541,12.5,HIGH
630,195,Z6,Z13,933,6,491,6.9,MEDIUM
631,104,Z29,Z27,1061,7,1890,44.9,LOW
632,244,Z3,Z25,346,29,971,23.5,LOW
633,73,Z9,Z14,1233,4,2047,33.5,MEDIUM
634,24,Z6,Z9,658,32,1536,34.1,MEDIUM
635,299,Z9,Z12,1275,40,1396,25.4,LOW
636,175,Z15,Z13,65,12,450,8.7,LOW
637,89,Z24,Z10,820,15,2004,27.9,LOW
638,46,Z8,Z6,330,7,618,10.9,LOW
639,293,Z3,Z11,510,33,1134,18.4,LOW
640,230,Z1,Z19,735,13,225,3.5,LOW
641,127,Z6,Z16,510,9,1488,20.4,MEDIUM
642,242,Z16,Z8,683,37,980,18.8,LOW
643,93,Z3,Z9,998,36,1726,32.3,LOW
644,121,Z21,Z19,1094,19,2132,31.2,LOW
645,53,Z16,Z14,598,4,876,11.6,LOW
646,105,Z19,Z15,785,13,2063,29.9,HIGH
647,294,Z3,Z24,1257,37,215,2.7,LOW
648,77,Z19,Z21,433,13,1743,42.7,MEDIUM
649,5,Z27,Z7,866,17,933,14.0,LOW
650,23,Z2,Z17,230,29,1998,27.0,MEDIUM
651,224,Z15,Z14,966,19,1077,17.7,HIGH
652,85,Z20,Z29,373,27,2034,30.8,MEDIUM
653,239,Z25,Z29,45,7,1276,27.1,MEDIUM
654,279,Z14,Z15,861,2,442,6.6,LOW
655,279,Z1,Z4,1267,4,309,3.9,LOW
656,41,Z30,Z25,724,27,1054,14.2,LOW
657,85,Z17,Z12,340,6,873,20.4,LOW
658,8,Z10,Z23,266,35,2246,47.4,MEDIUM
659,253,Z9,Z23,809,2,228,3.7,LOW
660,160,Z18,Z19,1056,16,429,5.8,LOW
661,214,Z28,Z5,495,14,1040,21.2,MEDIUM
662,19,Z20,Z28,983,38,2121,51.4,LOW
663,288,Z18,Z27,1028,19,2344,51.3,LOW
664,207,Z23,Z3,538,25,1961,38.4,MEDIUM
665,271,Z13,Z1,120,6,206,4.3,MEDIUM
666,131,Z21,Z2,266,23,1999,31.7,MEDIUM
667,176,Z23,Z11,70,15,448,7.1,LOW
668,196,Z8,Z18,241,35,1635,30.1,LOW
669,224,Z18,Z22,240,39,2046,47.6,HIGH
670,237,Z29,Z17,818,37,167,4.0,MEDIUM
671,104,Z1,Z27,218,29,544,10.2,LOW
672,272,Z19,Z25,279,2,2388,30.3,LOW
673,8,Z8,Z8,1377,2,2312,44.2,LOW
674,237,Z3,Z21,376,23,2419,41.3,LOW
675,266,Z5,Z6,598,7,1426,27.4,HIGH
676,141,Z13,Z12,1290,28,1232,24.2,LOW
677,96,Z28,Z10,609,29,2276,44.7,MEDIUM
678,296,Z2,Z25,47,36,299,5.8,MEDIUM
679,61,Z6,Z12,829,26,127,2.9,HIGH
680,234,Z29,Z24,961,13,1717,26.5,LOW
681,220,Z14,Z4,131,40,768,13.7,MEDIUM
682,69,Z1,Z5,764,37,1283,30.0,MEDIUM
683,263,Z13,Z4,317,31,765,13.5,MEDIUM
684,284,Z18,Z11,1325,7,1710,32.5,LOW
685,261,Z27,Z30,49,8,1184,18.1,LOW
686,241,Z25,Z1,534,9,1809,40.8,LOW
687,128,Z20,Z28,1020,27,1783,28.0,LOW
688,112,Z18,Z12,496,9,1583,37.8,MEDIUM
689,64,Z26,Z23,648,9,762,10.5,LOW
690,51,Z10,Z2,806,17,2138,32.4,MEDIUM
691,252,Z27,Z7,448,40,2493,57.0,HIGH
692,146,Z22,Z10,551,32,1677,33.9,MEDIUM
693,44,Z6,Z5,487,11,630,9.0,MEDIUM
694,244,Z2,Z5,906,10,2098,46.5,LOW
695,192,Z22,Z11,1084,16,2373,38.4,LOW
696,32,Z12,Z28,732,35,869,11.1,MEDIUM
697,206,Z16,Z25,45,31,560,8.4,HIGH
698,228,Z6,Z26,539,38,2168,47.3,LOW
699,55,Z12,Z18,1201,37,560,11.6,MEDIUM
700,95,Z14,Z16,1001,28,1248,15.8,LOW
701,96,Z7,Z19,626,37,1416,25.8,MEDIUM
702,186,Z29,Z10,1283,19,1075,18.0,MEDIUM
703,229,Z18,Z9,121,30,2026,42.4,MEDIUM
704,10,Z12,Z20,1224,12,350,5.1,MEDIUM
705,78,Z30,Z27,587,6,845,11.7,LOW
706,267,Z11,Z4,1112,20,2439,47.1,LOW
707,209,Z7,Z11,1056,3,2241,55.9,LOW
708,252,Z4,Z16,958,13,920,16.0,MEDIUM
709,5,Z22,Z8,661,39,1977,46.6,LOW
710,227,Z24,Z18,986,11,1797,24.7,MEDIUM
711,131,Z29,Z22,906,8,1497,32.9,MEDIUM
712,246,Z5,Z25,453,1,385,7.3,MEDIUM
713,185,Z11,Z19,1350,25,1509,19.2,LOW
714,44,Z1,Z23,178,3,2260,38.0,LOW
715,192,Z20,Z18,327,31,557,7.5,LOW
716,43,Z22,Z19,311,9,944,12.2,LOW
717,223,Z3,Z4,180,38,1551,21.4,LOW
718,146,Z17,Z1,1026,40,175,4.1,MEDIUM
719,275,Z18,Z15,169,15,160,2.0,MEDIUM
720,2,Z12,Z9,951,40,242,3.8,HIGH
721,193,Z5,Z6,601,3,1554,28.4,LOW
722,297,Z18,Z7,293,14,1362,27.9,LOW
723,69,Z20,Z7,249,15,680,9.7,MEDIUM
724,177,Z30,Z14,1051,38,814,15.3,LOW
725,31,Z20,Z7,1099,19,165,2.9,MEDIUM
726,140,Z2,Z25,633,24,1408,31.5,MEDIUM
727,151,Z25,Z10,1433,3,881,11.8,HIGH
728,54,Z3,Z28,1195,34,1936,42.8,LOW
729,143,Z2,Z16,1057,31,704,9.6,LOW
730,264,Z20,Z6,670,6,392,5.8,HIGH
731,144,Z10,Z6,274,1,244,3.1,MEDIUM
732,58,Z20,Z17,876,37,296,4.3,LOW
733,258,Z5,Z10,309,38,153,3.5,LOW
734,121,Z1,Z28,123,30,1904,24.5,LOW
735,207,Z19,Z9,1338,14,1135,23.1,MEDIUM
736,270,Z15,Z13,1020,11,186,2.7,MEDIUM
737,1,Z13,Z28,942,36,1658,40.0,LOW
738,132,Z15,Z9,387,35,830,11.9,HIGH
739,87,Z12,Z1,455,14,2438,35.0,MEDIUM
740,162,Z10,Z5,4,37,2332,48.1,LOW
741,67,Z22,Z22,470,23,549,12.5,HIGH
742,10,Z11,Z29,1439,30,640,14.7,HIGH
743,162,Z14,Z27,252,18,2248,51.5,LOW
744,84,Z29,Z8,697,16,706,11.4,MEDIUM
745,9,Z4,Z30,310,24,454,9.8,LOW
746,241,Z9,Z17,711,37,1618,23.6,MEDIUM
747,27,Z27,Z3,988,26,1580,27.9,LOW
748,78,Z17,Z5,757,26,1453,36.2,LOW
749,42,Z12,Z1,1167,36,2246,40.3,MEDIUM
750,136,Z27,Z5,1200,8,2150,27.7,HIGH
751,75,Z30,Z21,314,33,1000,17.4,LOW
752,214,Z22,Z6,1111,15,1646,40.4,MEDIUM
753,281,Z11,Z1,1306,1,755,14.2,LOW
754,239,Z15,Z16,920,4,2275,38.3,MEDIUM
755,180,Z9,Z8,765,22,2193,47.4,MEDIUM
756,256,Z6,Z12,1081,37,780,18.0,HIGH
757,152,Z16,Z12,88,39,1809,32.8,MEDIUM
758,201,Z27,Z2,542,14,2429,34.7,MEDIUM
759,79,Z12,Z11,803,39,1214,18.3,HIGH
760,111,Z27,Z23,381,38,657,10.4,LOW
761,295,Z4,Z28,439,25,794,15.0,HIGH
762,202,Z19,Z7,855,6,119,2.6,LOW
763,217,Z24,Z21,413,40,2349,42.6,LOW
764,198,Z20,Z12,709,35,515,9.2,MEDIUM
765,2,Z22,Z3,273,36,1692,40.9,LOW
766,164,Z5,Z4,759,30,1199,19.8,HIGH
767,241,Z16,Z26,341,25,1915,26.8,HIGH
768,43,Z1,Z3,1135,17,2262,32.7,LOW
769,243,Z16,Z22,1189,3,501,11.4,HIGH
770,255,Z20,Z28,30,39,229,3.0,LOW
771,205,Z4,Z16,1162,25,924,21.1,LOW
772,28,Z24,Z17,479,23,1008,25.1,HIGH
773,149,Z3,Z20,232,28,883,11.7,HIGH
774,43,Z17,Z20,1123,8,166,2.9,LOW
775,113,Z3,Z25,489,25,1298,28.8,LOW
776,96,Z11,Z29,1357,8,521,7.6,HIGH
777,269,Z21,Z2,248,26,1544,27.9,MEDIUM
778,112,Z9,Z16,330,2,807,10.6,MEDIUM
779,249,Z17,Z28,1369,27,2315,37.0,HIGH
780,185,Z30,Z7,785,1,54,0.7,HIGH
781,9,Z27,Z12,1216,12,204,4.4,LOW
782,105,Z26,Z9,597,33,486,8.2,LOW
783,184,Z28,Z9,533,7,2329,39.9,HIGH
784,249,Z3,Z28,92,12,147,1.9,MEDIUM
785,280,Z13,Z14,893,28,1124,23.5,HIGH
786,35,Z7,Z9,1173,10,1680,25.8,MEDIUM
787,174,Z28,Z15,850,20,659,9.2,HIGH
788,1,Z27,Z20,1283,9,1858,35.7,LOW
789,67,Z10,Z14,1372,2,1898,33.4,MEDIUM
790,182,Z7,Z6,753,13,728,12.9,MEDIUM
791,87,Z27,Z29,476,5,1192,29.2,MEDIUM
792,133,Z20,Z2,1304,38,1217,28.2,LOW
793,219,Z22,Z16,1401,14,1832,33.2,MEDIUM
794,42,Z27,Z2,1331,19,2062,26.9,LOW
795,13,Z21,Z9,434,31,1310,16.5,LOW
796,180,Z7,Z13,340,19,459,6.7,LOW
797,196,Z25,Z24,1338,19,1127,20.8,LOW
798,168,Z27,Z21,381,18,2103,26.6,LOW
799,299,Z30,Z2,683,14,1238,19.0,LOW
800,166,Z5,Z24,1300,31,206,3.3,LOW
801,212,Z1,Z13,80,29,263,4.9,LOW
802,11,Z14,Z3,1085,30,2431,36.7,HIGH
803,176,Z26,Z16,1028,20,1364,29.8,LOW
804,71,Z1,Z12,145,1,325,6.0,MEDIUM
805,198,Z2,Z4,1130,2,971,15.2,LOW
806,44,Z6,Z18,1377,34,1772,26.7,HIGH
807,114,Z11,Z4,284,21,2399,31.7,LOW
808,213,Z10,Z28,127,35,712,16.7,MEDIUM
809,234,Z10,Z1,540,38,903,11.8,MEDIUM
810,122,Z3,Z10,1306,5,707,11.4,LOW
811,81,Z27,Z28,1137,35,429,6.1,MEDIUM
812,121,Z18,Z14,93,2,161,3.0,HIGH
813,252,Z30,Z1,184,4,1407,29.5,LOW
814,300,Z30,Z6,539,31,1471,26.8,MEDIUM
815,286,Z26,Z1,1392,25,1793,24.7,MEDIUM
816,153,Z18,Z26,375,30,785,15.2,LOW
817,218,Z19,Z1,709,1,79,1.3,MEDIUM
818,234,Z25,Z27,523,16,2140,30.8,LOW
819,12,Z4,Z30,1367,10,2074,28.0,MEDIUM
820,142,Z30,Z16,1214,18,897,14.4,MEDIUM
821,213,Z13,Z23,411,40,995,19.0,MEDIUM
822,138,Z20,Z17,211,34,2475,41.0,LOW
823,172,Z28,Z12,992,16,658,9.7,MEDIUM
824,220,Z16,Z21,252,34,270,4.3,MEDIUM
825,202,Z19,Z30,477,8,2497,53.3,LOW
826,137,Z18,Z4,111,21,1995,31.2,MEDIUM
827,76,Z14,Z27,1336,9,1436,25.9,LOW
828,33,Z25,Z2,1378,15,1715,25.8,MEDIUM
829,207,Z10,Z13,973,21,664,10.8,LOW
830,195,Z21,Z28,1365,7,1426,22.9,MEDIUM
831,171,Z14,Z8,14,9,2157,33.3,MEDIUM
832,93,Z25,Z7,524,5,184,3.9,MEDIUM
833,271,Z24,Z10,376,5,470,10.0,MEDIUM
834,85,Z10,Z1,136,7,2194,47.1,LOW
835,249,Z16,Z16,1350,28,2172,29.0,LOW
836,184,Z20,Z12,213,19,1338,16.8,LOW
837,92,Z12,Z14,933,25,298,5.4,LOW
838,120,Z28,Z9,155,3,2021,49.6,LOW
839,104,Z24,Z26,940,34,189,3.2,MEDIUM
840,74,Z12,Z22,708,10,1169,19.7,LOW
841,281,Z28,Z17,409,26,2085,26.4,HIGH
842,92,Z3,Z13,1430,38,2401,31.6,LOW
843,75,Z15,Z29,337,26,1353,32.6,LOW
844,12,Z29,Z16,210,33,2440,53.3,LOW
845,18,Z27,Z5,948,10,2063,46.2,MEDIUM
846,121,Z2,Z4,683,13,1643,28.1,LOW
847,233,Z30,Z6,1404,5,1239,19.8,LOW
848,175,Z18,Z24,466,12,643,16.0,MEDIUM
849,15,Z22,Z6,1157,20,1101,15.9,LOW
850,245,Z8,Z20,796,15,866,19.2,MEDIUM
851,201,Z24,Z15,1016,26,789,18.3,LOW
852,238,Z25,Z13,528,4,269,4.5,MEDIUM
853,115,Z2,Z3,1091,35,1286,16.3,LOW
854,21,Z23,Z23,181,8,1836,25.8,MEDIUM
855,123,Z5,Z8,1311,13,634,10.4,MEDIUM
856,72,Z18,Z14,389,22,609,13.9,LOW
857,114,Z7,Z15,1247,28,1733,24.0,LOW
858,291,Z23,Z26,77,16,1949,42.3,MEDIUM
859,257,Z28,Z1,611,9,1504,34.9,LOW
860,161,Z30,Z7,961,10,425,6.1,MEDIUM
861,287,Z13,Z14,693,9,724,9.3,MEDIUM
862,2,Z2,Z30,116,15,1451,26.4,MEDIUM
863,252,Z23,Z8,652,39,1420,20.8,LOW
864,190,Z18,Z28,289,22,559,10.4,MEDIUM
865,171,Z2,Z15,1357,29,1043,20.1,MEDIUM
866,158,Z18,Z5,8,11,2362,33.3,MEDIUM
867,47,Z13,Z18,276,31,664,9.5,MEDIUM
868,290,Z2,Z27,528,6,1851,29.5,LOW
869,285,Z13,Z10,799,28,431,8.4,MEDIUM
870,84,Z4,Z1,1226,30,1950,28.1,LOW
871,69,Z5,Z18,717,8,89,1.2,MEDIUM
872,118,Z1,Z18,659,33,586,7.8,HIGH
873,92,Z22,Z24,1426,25,801,19.6,HIGH
874,139,Z10,Z19,505,3,1851,33.2,LOW
875,214,Z19,Z24,791,11,942,11.9,MEDIUM
876,207,Z28,Z30,342,7,1022,19.7,LOW
877,194,Z2,Z1,1300,16,1613,23.2,LOW
878,74,Z27,Z4,1117,35,1517,26.4,LOW
879,74,Z6,Z13,1399,35,1145,14.5,LOW
880,134,Z25,Z9,692,16,1035,13.3,LOW
881,213,Z15,Z6,472,34,463,10.4,LOW
882,206,Z14,Z23,1138,21,1182,24.4,MEDIUM
883,137,Z25,Z24,1336,7,1633,21.4,LOW
884,114,Z9,Z8,1418,15,1907,28.6,LOW
885,72,Z30,Z4,348,3,1956,30.3,MEDIUM
886,122,Z20,Z17,1,28,1560,32.0,HIGH
887,178,Z20,Z25,476,33,120,2.3,HIGH
888,81,Z9,Z29,1430,4,724,10.4,LOW
889,281,Z24,Z2,1152,8,1126,15.1,MEDIUM
890,259,Z10,Z20,250,26,1716,21.6,MEDIUM
891,63,Z24,Z17,606,34,1655,21.2,MEDIUM
892,281,Z2,Z28,352,10,1414,26.4,MEDIUM
893,88,Z15,Z21,266,30,2232,38.0,LOW
894,96,Z14,Z1,950,39,1940,45.6,MEDIUM
895,142,Z28,Z16,24,39,2480,31.3,HIGH
896,78,Z18,Z11,242,1,638,14.9,LOW
897,246,Z16,Z23,340,39,378,8.1,LOW
898,70,Z10,Z4,274,32,379,7.5,LOW
899,205,Z16,Z6,1267,35,1077,25.5,HIGH
900,115,Z25,Z14,619,10,1256,29.3,MEDIUM
901,286,Z18,Z3,142,9,2410,42.3,LOW
902,294,Z1,Z1,418,33,1096,23.3,MEDIUM
903,197,Z15,Z21,1301,28,728,15.4,HIGH
904,133,Z23,Z23,1427,26,1483,25.2,MEDIUM
905,197,Z6,Z8,933,7,129,2.2,LOW
906,208,Z24,Z6,462,23,1329,31.8,MEDIUM
907,79,Z22,Z3,1317,9,2025,35.0,MEDIUM
908,279,Z24,Z14,1419,25,732,16.5,LOW
909,20,Z22,Z1,1343,4,412,6.7,MEDIUM
910,70,Z28,Z6,887,32,969,15.2,LOW
911,171,Z3,Z20,94,9,694,13.7,LOW
912,15,Z20,Z9,216,3,1558,24.2,MEDIUM
913,13,Z5,Z10,1349,3,2371,39.1,MEDIUM
914,20,Z25,Z5,644,36,1791,32.4,MEDIUM
915,212,Z14,Z13,155,39,1273,30.4,MEDIUM
916,248,Z28,Z2,831,26,383,6.2,MEDIUM
917,218,Z17,Z27,643,5,753,11.6,HIGH
918,288,Z7,Z12,192,40,2090,32.0,HIGH
919,41,Z20,Z11,1254,6,2441,36.9,LOW
920,248,Z24,Z12,1192,28,2357,44.7,MEDIUM
921,283,Z15,Z23,799,21,1065,19.7,LOW
922,226,Z27,Z18,819,32,1197,17.5,MEDIUM
923,9,Z29,Z28,1197,33,2488,38.7,LOW
924,69,Z5,Z22,963,39,2265,48.4,HIGH
925,232,Z26,Z23,459,38,577,10.5,MEDIUM
926,194,Z10,Z3,1176,5,299,5.4,LOW
927,39,Z9,Z11,256,19,1164,17.3,MEDIUM
928,118,Z16,Z9,779,12,77,1.7,LOW
929,73,Z21,Z19,1219,1,1626,23.8,LOW
930,229,Z10,Z13,112,28,1299,26.5,LOW
931,171,Z1,Z10,162,25,1800,24.4,MEDIUM
932,102,Z22,Z10,463,35,1251,24.0,LOW
933,97,Z10,Z12,428,13,541,7.0,LOW
934,165,Z23,Z10,50,2,1160,16.8,MEDIUM
935,272,Z22,Z22,1326,1,1438,34.6,LOW
936,124,Z1,Z24,950,15,1927,35.2,LOW
937,39,Z8,Z16,1342,34,1029,14.4,LOW
938,27,Z18,Z25,1085,16,2195,45.0,MEDIUM
939,79,Z10,Z6,992,5,2104,35.5,LOW
940,64,Z17,Z3,1345,4,1448,21.6,LOW
941,151,Z2,Z15,457,34,2335,45.8,MEDIUM
942,173,Z11,Z15,616,9,2377,51.9,MEDIUM
943,56,Z19,Z6,328,5,2013,43.8,LOW
944,106,Z15,Z6,930,38,1795,27.8,LOW
945,258,Z27,Z4,1137,20,2279,34.9,LOW
946,184,Z26,Z16,651,13,1217,24.1,MEDIUM
947,61,Z10,Z16,632,19,2420,40.4,LOW
948,79,Z15,Z8,593,6,1664,25.9,LOW
949,92,Z13,Z8,470,9,394,5.2,HIGH
950,37,Z18,Z2,909,33,747,9.3,HIGH
951,213,Z10,Z30,1095,24,271,3.5,HIGH
952,177,Z4,Z10,1167,26,597,9.5,LOW
953,263,Z28,Z10,1156,30,104,2.1,LOW
954,155,Z10,Z13,592,21,2282,35.8,MEDIUM
955,136,Z23,Z2,968,22,291,6.6,MEDIUM
956,91,Z24,Z2,103,27,581,8.0,MEDIUM
957,157,Z20,Z18,558,11,2056,32.1,MEDIUM
958,290,Z16,Z5,365,3,925,15.3,LOW
959,244,Z24,Z28,563,20,549,9.9,LOW
960,283,Z6,Z24,1375,33,209,3.0,LOW
961,285,Z17,Z5,872,36,332,4.6,LOW
962,123,Z16,Z5,290,24,2454,50.9,LOW
963,74,Z4,Z13,1387,10,867,18.0,HIGH
964,144,Z16,Z16,486,19,531,9.7,LOW
965,240,Z22,Z9,856,6,2150,28.4,HIGH
966,68,Z2,Z23,667,13,2363,35.8,MEDIUM
967,181,Z17,Z29,525,23,449,6.2,LOW
968,242,Z5,Z22,1176,19,1882,33.9,LOW
969,116,Z25,Z30,1010,19,1016,15.2,LOW
970,194,Z20,Z25,1039,35,2312,31.8,LOW
971,143,Z16,Z15,249,35,982,20.8,LOW
972,16,Z11,Z10,1273,16,1803,28.1,MEDIUM
973,264,Z17,Z18,785,23,1211,18.4,LOW
974,19,Z17,Z27,599,13,1483,23.9,MEDIUM
975,206,Z13,Z27,1435,15,59,1.1,MEDIUM
976,120,Z25,Z15,22,40,1417,32.0,LOW
977,180,Z26,Z6,618,32,770,15.3,HIGH
978,29,Z19,Z10,889,19,504,7.0,MEDIUM
979,77,Z20,Z4,887,35,754,10.9,MEDIUM
980,6,Z25,Z21,441,14,2224,29.2,MEDIUM
981,127,Z18,Z15,446,13,907,19.9,MEDIUM
982,133,Z16,Z2,1324,16,1185,25.4,MEDIUM
983,65,Z15,Z7,1356,30,434,9.8,MEDIUM
984,259,Z24,Z27,730,37,693,13.9,LOW
985,171,Z6,Z25,23,5,1179,16.4,HIGH
986,40,Z4,Z19,1241,23,2321,37.1,MEDIUM
987,231,Z20,Z30,127,21,2251,31.9,LOW
