record_id,pole_id,zone,timestamp_min,ambient_lux,traffic_density,dimming_level_pct,power_kw
598,1204,Z9,653,13657.0,83,0,0.0
599,849,Z9,688,14263.9,3,18,0.036
600,867,Z14,62,43.2,27,56,0.112
601,115,Z11,1250,112.7,118,79,0.158
602,464,Z12,400,5085.2,17,9,0.018
603,181,Z6,907,17300.9,83,12,0.024
604,1868,Z13,270,80.3,23,55,0.11
605,274,Z2,129,172.9,103,75,0.15
606,922,Z7,1020,13588.0,12,9,0.018
607,1853,Z13,49,176.0,98,74,0.148
608,500,Z19,409,19868.2,8,17,0.034
609,1332,Z19,1197,77.8,3,50,0.1
610,1009,Z2,1055,12052.2,160,16,0.032
611,1408,Z4,473,12976.2,119,15,0.03
612,559,Z9,1026,19876.8,74,18,0.036
613,1957,Z8,1386,29.5,122,80,0.16
614,808,Z15,507,5250.6,46,4,0.008
615,394,Z13,507,19160.3,192,1,0.002
616,202,Z15,1340,143.3,116,79,0.158
617,625,Z7,892,19724.9,143,3,0.006
618,67,Z11,337,14.7,15,53,0.106
619,1992,Z1,1271,64.3,26,56,0.112
620,1127,Z17,383,12059.2,78,5,0.01
621,1161,Z18,1354,140.9,71,67,0.134
622,350,Z18,1217,120.6,105,76,0.152
623,1740,Z6,302,173.8,75,68,0.136
624,1751,Z19,380,9294.1,138,20,0.04
625,1173,Z17,657,5710.5,99,6,0.012
626,1179,Z6,1318,30.5,193,98,0.196
627,1325,Z7,861,13291.3,64,12,0.024
628,232,Z13,1140,41.0,130,82,0.164
629,1807,Z16,99,130.1,1,50,0.1
630,933,Z12,45,149.4,172,93,0.186
631,54,Z19,1036,15201.2,69,4,0.008
632,1159,Z1,1390,159.3,49,62,0.124
633,406,Z4,563,12800.5,126,7,0.014
634,437,Z20,881,5982.2,159,12,0.024
635,974,Z13,670,11394.6,83,18,0.036
636,1293,Z14,26,17.8,181,95,0.19
637,1645,Z2,639,5954.1,45,20,0.04
638,941,Z17,117,102.1,36,59,0.118
639,77,Z3,996,15398.8,119,1,0.002
640,875,Z11,516,18608.2,15,12,0.024
641,1744,Z3,1213,92.7,59,64,0.128
642,1442,Z16,697,17020.3,69,19,0.038
643,678,Z20,1141,56.7,101,75,0.15
644,222,Z1,862,16221.7,70,14,0.028
645,1510,Z6,307,143.5,79,69,0.138
646,1847,Z14,634,13330.2,136,15,0.03
647,1727,Z2,653,5173.5,89,1,0.002
648,498,Z10,787,6057.7,159,12,0.024
649,540,Z8,29,196.8,105,76,0.152
650,678,Z12,1292,180.6,129,82,0.164
651,258,Z6,149,163.3,188,97,0.194
652,634,Z9,992,17917.6,59,14,0.028
653,1175,Z16,331,134.7,145,86,0.172
654,1949,Z19,1371,118.8,163,90,0.18
655,1606,Z2,213,183.6,130,82,0.164
656,1086,Z2,92,143.7,65,66,0.132
657,668,Z10,1128,67.0,187,96,0.192
658,651,Z11,1161,154.8,18,54,0.108
659,584,Z14,1431,154.2,111,77,0.154
660,1715,Z20,807,10316.6,134,2,0.004
661,496,Z7,465,6408.3,41,20,0.04
662,1818,Z7,761,5381.7,13,0,0.0
663,1708,Z2,993,8736.8,168,15,0.03
664,384,Z16,356,101.3,1,50,0.1
665,615,Z16,358,197.4,179,94,0.188
666,1508,Z17,696,5580.4,141,11,0.022
667,1772,Z7,1349,61.2,166,91,0.182
668,265,Z2,863,10339.1,9,6,0.012
669,1053,Z2,120,122.9,47,61,0.122
670,1269,Z9,482,16126.3,181,12,0.024
671,1431,Z18,1124,148.3,150,87,0.174
672,1004,Z18,100,167.7,169,92,0.184
673,835,Z16,552,10242.5,6,19,0.038
674,530,Z14,200,193.0,195,98,0.196
675,477,Z2,839,12625.3,98,17,0.034
676,685,Z13,668,12984.3,73,8,0.016
677,907,Z9,1107,144.8,128,82,0.164
678,528,Z8,696,10977.5,73,8,0.016
679,101,Z18,549,7899.7,189,1,0.002
680,778,Z4,93,157.9,118,79,0.158
681,972,Z19,1089,77.0,15,53,0.106
682,732,Z14,718,13614.2,137,14,0.028
683,710,Z2,718,11926.9,184,17,0.034
684,1013,Z11,740,13687.9,186,8,0.016
685,914,Z6,1276,94.4,90,72,0.144
686,537,Z13,1261,79.8,132,83,0.166
687,847,Z19,826,8801.6,96,11,0.022
688,1337,Z11,1347,150.1,58,64,0.128
689,1302,Z9,880,19119.7,98,3,0.006
690,440,Z6,9,82.3,42,60,0.12
691,1785,Z8,777,19138.4,37,15,0.03
692,1672,Z20,941,11341.2,60,2,0.004
693,613,Z8,521,16991.4,80,20,0.04
694,680,Z9,1166,1.3,72,68,0.136
695,599,Z6,720,7279.5,5,16,0.032
696,1639,Z12,589,9513.8,0,16,0.032
697,1561,Z7,237,62.2,139,84,0.168
698,1907,Z9,41,107.1,95,73,0.146
699,903,Z16,933,11730.1,45,14,0.028
700,1662,Z19,1118,102.3,158,89,0.178
701,496,Z14,191,169.8,1,50,0.1
702,1528,Z11,191,52.8,83,70,0.14
703,3,Z12,389,19065.3,94,18,0.036
704,1510,Z3,973,5853.9,35,12,0.024
705,920,Z2,1122,33.9,130,82,0.164
706,1460,Z5,1209,48.3,48,62,0.124
707,1305,Z2,294,87.5,80,70,0.14
708,1689,Z3,1204,112.8,153,88,0.176
709,1858,Z16,726,6998.9,153,2,0.004
710,1977,Z10,765,8903.3,18,8,0.016
711,1443,Z9,799,19705.4,134,14,0.028
712,721,Z4,917,7301.5,48,14,0.028
713,643,Z15,122,115.2,130,82,0.164
714,1486,Z8,801,14774.3,30,5,0.01
715,49,Z3,126,4.7,182,95,0.19
716,149,Z18,368,16874.3,19,10,0.02
717,1763,Z12,313,171.0,65,66,0.132
718,208,Z19,826,15013.2,66,17,0.034
719,1925,Z13,54,68.0,61,65,0.13
720,1297,Z2,826,8890.3,143,2,0.004
721,57,Z8,1159,120.9,32,58,0.116
722,1605,Z12,1112,170.0,125,81,0.162
723,1610,Z17,934,7444.3,67,11,0.022
724,95,Z6,907,15687.6,22,1,0.002
725,350,Z10,1215,107.2,129,82,0.164
726,349,Z5,1121,147.8,27,56,0.112
727,539,Z20,15,76.2,41,60,0.12
728,824,Z1,551,13628.7,117,1,0.002
729,445,Z20,1034,11252.8,198,18,0.036
730,1078,Z20,667,5858.5,130,1,0.002
731,1635,Z1,701,11937.0,141,6,0.012
732,1232,Z2,799,19206.5,70,6,0.012
733,1376,Z8,1024,15180.0,4,2,0.004
734,60,Z12,1339,146.1,167,91,0.182
735,1216,Z19,650,7529.1,96,18,0.036
736,1975,Z14,1340,34.5,101,75,0.15
737,1208,Z17,1220,105.4,2,50,0.1
738,21,Z14,572,7750.5,23,2,0.004
739,1932,Z7,1218,146.9,150,87,0.174
740,130,Z2,1021,15823.2,35,18,0.036
741,1730,Z19,1270,63.3,29,57,0.114
742,50,Z7,699,17976.6,187,14,0.028
743,263,Z11,744,8417.6,129,9,0.018
744,665,Z13,255,74.5,180,95,0.19
745,646,Z15,485,6342.5,110,2,0.004
746,324,Z8,9,126.0,182,95,0.19
747,1570,Z11,154,167.1,154,88,0.176
748,1358,Z3,572,19722.6,80,13,0.026
749,666,Z4,1402,100.2,200,100,0.2
750,1006,Z16,450,7107.0,75,15,0.03
751,1122,Z14,1272,79.6,98,74,0.148
752,1081,Z18,206,47.4,136,84,0.168
753,961,Z3,1253,148.5,167,91,0.182
754,1691,Z3,1436,167.0,126,81,0.162
755,391,Z13,741,13287.0,34,1,0.002
756,819,Z15,819,12610.1,129,7,0.014
757,1534,Z16,952,18789.4,78,20,0.04
758,1527,Z18,384,11700.8,68,17,0.034
759,1025,Z9,808,12009.6,11,10,0.02
760,1693,Z16,1231,126.4,191,97,0.194
761,370,Z18,657,11126.1,103,7,0.014
762,831,Z19,723,16546.8,113,8,0.016
763,479,Z8,630,17861.3,192,14,0.028
764,174,Z19,1354,190.8,8,52,0.104
765,499,Z17,1271,88.6,85,71,0.142
766,1411,Z16,330,58.6,0,50,0.1
767,1889,Z19,234,196.0,161,90,0.18
768,1435,Z7,1382,74.1,22,55,0.11
769,274,Z1,275,50.0,6,51,0.102
770,1568,Z13,1304,96.0,179,94,0.188
771,1616,Z11,1430,11.9,27,56,0.112
772,1984,Z5,16,80.2,65,66,0.132
773,1976,Z16,472,19498.4,6,13,0.026
774,954,Z8,567,19731.9,83,8,0.016
775,1237,Z6,1341,164.5,74,68,0.136
776,606,Z10,1231,123.4,112,78,0.156
777,1061,Z11,381,15643.4,131,4,0.008
778,1837,Z13,1106,196.7,139,84,0.168
779,1669,Z3,136,38.3,57,64,0.128
780,1468,Z3,144,101.6,192,98,0.196
781,831,Z9,919,5640.7,197,0,0.0
782,599,Z20,61,123.9,116,79,0.158
783,1165,Z7,827,9205.4,78,11,0.022
784,971,Z8,1106,50.4,39,59,0.118
785,285,Z14,376,10838.8,45,11,0.022
786,1283,Z14,365,11900.4,102,14,0.028
787,1223,Z16,1099,82.0,132,83,0.166
788,1178,Z1,160,173.4,155,88,0.176
789,83,Z14,1145,78.6,87,71,0.142
790,100,Z1,311,4.6,167,91,0.182
791,1045,Z1,2,92.0,116,79,0.158
792,1761,Z18,735,5451.5,51,14,0.028
793,1194,Z4,524,12090.1,24,14,0.028
794,646,Z18,1086,182.1,50,62,0.124
795,44,Z13,602,7797.6,4,17,0.034
796,867,Z10,134,195.3,38,59,0.118
797,1967,Z20,1283,67.7,41,60,0.12
798,870,Z13,746,13360.7,19,20,0.04
799,1793,Z1,165,81.4,166,91,0.182
800,972,Z2,275,178.4,184,96,0.192
801,632,Z5,658,17928.7,110,17,0.034
802,1728,Z11,963,7665.6,56,9,0.018
803,1589,Z16,968,16372.5,150,11,0.022
804,1443,Z11,1100,168.4,178,94,0.188
805,487,Z2,178,20.5,64,66,0.132
806,908,Z4,305,147.6,168,92,0.184
807,1310,Z18,268,55.8,198,99,0.198
808,1625,Z9,813,7550.3,141,10,0.02
809,623,Z4,1071,14740.3,186,12,0.024
810,535,Z9,789,11162.3,14,12,0.024
811,1256,Z4,626,10710.6,129,12,0.024
812,1713,Z18,1336,41.6,7,51,0.102
813,1911,Z17,521,19401.1,187,3,0.006
814,990,Z6,49,5.6,102,75,0.15
815,1615,Z8,607,17867.7,121,7,0.014
816,903,Z10,477,15715.8,184,15,0.03
817,1687,Z17,921,12306.1,66,8,0.016
818,846,Z6,356,80.5,164,91,0.182
819,1424,Z2,324,184.9,51,62,0.124
820,1108,Z2,1342,128.5,59,64,0.128
821,1443,Z19,881,11615.5,178,0,0.0
822,555,Z9,299,25.0,166,91,0.182
823,1818,Z16,49,111.3,31,57,0.114
824,149,Z1,1170,94.9,100,75,0.15
825,1630,Z13,862,11455.1,194,11,0.022
826,923,Z20,1004,16619.3,101,9,0.018
827,1830,Z4,518,15599.7,166,7,0.014
828,827,Z12,241,0.4,6,51,0.102
829,1474,Z3,153,134.8,122,80,0.16
830,1793,Z20,550,8251.6,72,9,0.018
831,1379,Z20,74,11.4,145,86,0.172
832,477,Z9,855,15160.3,72,7,0.014
833,728,Z1,599,10875.3,143,20,0.04
834,1895,Z10,58,163.1,92,73,0.146
835,1401,Z20,937,17739.0,125,7,0.014
836,742,Z10,194,32.7,181,95,0.19
837,674,Z20,1149,24.3,115,78,0.156
838,1247,Z17,196,131.2,62,65,0.13
839,712,Z1,559,12135.7,135,11,0.022
840,1664,Z6,311,54.9,198,99,0.198
841,1117,Z1,1313,88.7,102,75,0.15
842,1471,Z19,577,16873.0,37,0,0.0
843,475,Z19,667,13176.4,81,7,0.014
844,1025,Z1,371,5636.6,37,15,0.03
845,662,Z6,1067,12158.0,72,3,0.006
846,1155,Z4,252,175.1,23,55,0.11
847,655,Z6,781,13082.5,87,7,0.014
848,253,Z1,681,9610.1,172,6,0.012
849,1352,Z4,587,12855.5,40,19,0.038
850,81,Z15,1334,147.6,33,58,0.116
851,1581,Z3,1109,40.8,57,64,0.128
852,1507,Z13,110,25.9,73,68,0.136
853,1777,Z11,919,16041.6,28,1,0.002
854,1085,Z6,421,19239.7,19,13,0.026
855,191,Z10,1141,144.7,49,62,0.124
856,27,Z1,492,19672.2,66,8,0.016
857,703,Z6,0,49.8,59,64,0.128
858,203,Z13,1172,175.6,122,80,0.16
859,52,Z14,335,103.4,96,74,0.148
860,899,Z6,1295,114.8,50,62,0.124
861,459,Z1,47,102.9,96,74,0.148
862,1182,Z1,535,18327.5,140,19,0.038
863,1575,Z15,1308,22.1,65,66,0.132
864,1452,Z13,945,12382.6,111,4,0.008
865,1000,Z18,1370,131.8,129,82,0.164
866,81,Z16,464,17650.2,103,7,0.014
867,1733,Z9,1103,146.8,180,95,0.19
868,279,Z1,277,47.1,155,88,0.176
869,192,Z20,675,17415.1,125,12,0.024
870,912,Z19,147,175.3,133,83,0.166
871,1086,Z3,52,60.8,186,96,0.192
872,1228,Z16,1022,14909.5,77,13,0.026
873,1418,Z20,1094,142.8,129,82,0.164
874,900,Z20,526,18723.8,54,8,0.016
875,1572,Z16,1422,112.3,156,89,0.178
876,481,Z1,639,8126.3,96,8,0.016
877,763,Z15,1389,89.1,175,93,0.186
878,607,Z6,1085,113.8,98,74,0.148
879,233,Z9,535,7087.0,160,4,0.008
880,1069,Z4,99,152.5,98,74,0.148
881,671,Z19,993,14437.1,103,3,0.006
882,755,Z20,40,62.6,4,51,0.102
883,1816,Z1,352,134.2,119,79,0.158
884,128,Z18,397,16536.4,49,14,0.028
885,1050,Z18,120,62.5,27,56,0.112
886,1269,Z9,500,7539.2,75,19,0.038
887,1347,Z14,676,17368.5,83,17,0.034
888,1822,Z4,352,35.0,174,93,0.186
889,1169,Z5,317,120.5,115,78,0.156
890,1337,Z17,181,4.0,130,82,0.164
891,1353,Z6,864,17520.0,137,11,0.022
892,868,Z12,411,6155.4,52,3,0.006
893,498,Z3,335,7.2,10,52,0.104
894,279,Z14,606,5409.1,119,19,0.038
895,1943,Z1,1223,175.2,60,65,0.13
896,385,Z11,152,38.9,43,60,0.12
897,1115,Z18,179,25.9,170,92,0.184
898,121,Z18,1113,90.5,194,98,0.196
899,432,Z15,482,15565.7,25,12,0.024
900,1984,Z9,999,14551.4,92,11,0.022
901,1454,Z9,986,5352.9,142,7,0.014
902,1312,Z7,1202,111.4,85,71,0.142
903,1487,Z3,482,19010.0,135,2,0.004
904,1575,Z17,338,199.5,142,85,0.17
905,1671,Z17,1377,79.5,168,92,0.184
906,83,Z19,1108,156.2,127,81,0.162
907,659,Z12,151,66.6,191,97,0.194
908,1652,Z20,633,17502.2,165,20,0.04
909,1861,Z8,738,13369.4,148,8,0.016
910,930,Z18,511,17329.9,50,2,0.004
911,611,Z6,1426,25.1,130,82,0.164
912,1638,Z18,816,5701.3,116,5,0.01
913,1610,Z6,1078,12713.2,171,20,0.04
914,1541,Z2,837,12553.1,25,10,0.02
915,1097,Z3,1336,195.9,151,87,0.174
916,9,Z15,1265,129.3,154,88,0.176
917,659,Z7,330,41.8,20,55,0.11
918,1030,Z8,133,69.3,199,99,0.198
919,1719,Z18,92,39.8,60,65,0.13
920,1539,Z18,1303,198.2,181,95,0.19
921,1397,Z3,973,17418.0,51,15,0.03
922,303,Z16,1340,150.5,154,88,0.176
923,464,Z14,83,94.3,85,71,0.142
924,19,Z7,1091,94.9,164,91,0.182
925,1962,Z20,884,11901.0,74,16,0.032
926,1281,Z13,330,88.0,183,95,0.19
927,327,Z12,1352,51.9,31,57,0.114
928,1115,Z16,683,12882.1,156,13,0.026
929,1941,Z12,1,161.6,9,52,0.104
930,295,Z16,107,178.0,68,67,0.134
931,1362,Z7,289,18.4,14,53,0.106
932,1828,Z8,25,43.9,158,89,0.178
933,1438,Z3,516,15175.0,199,12,0.024
934,1018,Z8,972,19558.5,16,11,0.022
935,887,Z3,13,37.4,43,60,0.12
936,1466,Z5,916,7329.4,34,10,0.02
937,1192,Z11,475,13971.7,65,2,0.004
938,22,Z1,210,169.6,2,50,0.1
939,165,Z13,1304,187.5,57,64,0.128
940,683,Z4,60,28.6,76,69,0.138
941,92,Z16,620,14529.2,91,14,0.028
942,846,Z19,1396,86.8,106,76,0.152
943,176,Z1,940,12169.1,166,3,0.006
944,1936,Z9,1069,18487.3,138,14,0.028
945,1717,Z14,1231,77.7,13,53,0.106
946,1092,Z1,1228,199.8,35,58,0.116
947,1323,Z6,960,8827.7,133,13,0.026
948,1410,Z11,31,187.7,48,62,0.124
949,1820,Z18,667,13409.3,178,5,0.01
950,251,Z12,607,18629.7,38,5,0.01
951,549,Z5,102,103.3,146,86,0.172
952,1029,Z1,1352,122.1,177,94,0.188
953,258,Z10,1277,134.4,27,56,0.112
954,287,Z18,28,8.9,161,90,0.18
955,488,Z6,1157,84.1,67,66,0.132
956,1609,Z17,1189,62.1,158,89,0.178
957,1431,Z17,597,9567.0,114,8,0.016
958,765,Z20,1256,156.0,86,71,0.142
959,1781,Z1,1365,76.1,15,53,0.106
960,256,Z7,802,11398.7,46,17,0.034
961,1752,Z5,1058,17562.7,167,20,0.04
962,57,Z8,441,19116.8,21,8,0.016
963,416,Z5,1396,152.0,199,99,0.198
964,1417,Z4,745,16108.5,86,1,0.002
965,980,Z12,365,10173.8,49,5,0.01
966,304,Z10,491,11189.3,106,2,0.004
967,545,Z9,669,8986.3,138,3,0.006
968,1438,Z8,1301,30.0,9,52,0.104
969,376,Z10,28,22.2,86,71,0.142
970,1577,Z18,1299,110.9,194,98,0.196
971,137,Z1,114,159.1,192,98,0.196
972,1794,Z17,1376,13.2,190,97,0.194
973,950,Z6,763,8710.2,87,14,0.028
974,191,Z20,278,53.9,44,61,0.122
975,1792,Z18,696,18879.6,51,19,0.038
976,664,Z19,872,5845.7,50,17,0.034
977,112,Z1,1413,11.6,36,59,0.118
978,166,Z12,1162,128.2,106,76,0.152
979,290,Z12,1279,144.6,130,82,0.164
980,235,Z4,1155,111.9,16,54,0.108
981,938,Z8,92,93.0,197,99,0.198
982,885,Z11,585,13841.8,151,17,0.034
983,957,Z3,1369,77.1,144,86,0.172
984,323,Z8,581,15960.2,133,17,0.034
985,1560,Z1,91,28.4,177,94,0.188
986,512,Z16,978,7066.2,173,6,0.012
987,963,Z11,204,139.5,143,85,0.17
988,1887,Z7,719,19053.2,133,4,0.008
989,9,Z2,377,13852.6,78,15,0.03
990,1632,Z13,36,26.1,172,93,0.186
991,526,Z19,595,6953.3,85,15,0.03
992,1507,Z17,412,15332.2,163,5,0.01
993,530,Z1,71,136.1,92,73,0.146
994,903,Z2,1167,188.0,76,69,0.138
995,1339,Z20,1428,178.1,43,60,0.12
996,1731,Z10,1206,33.1,145,86,0.172
997,576,Z15,3,198.7,16,54,0.108
998,1364,Z10,362,13859.8,98,20,0.04
999,1487,Z12,724,15282.2,147,2,0.004
1000,799,Z13,481,6197.2,43,13,0.026
1001,1488,Z13,1288,0.7,127,81,0.162
1002,222,Z8,1392,39.4,94,73,0.146
1003,699,Z6,431,7029.8,196,6,0.012
1004,1471,Z16,959,19741.9,147,15,0.03
1005,113,Z12,1379,23.2,108,77,0.154
1006,1912,Z15,233,1.5,159,89,0.178
1007,785,Z9,470,13382.6,92,3,0.006
1008,1248,Z6,1288,12.5,97,74,0.148
1009,902,Z10,754,17691.8,126,1,0.002
1010,1456,Z7,33,48.2,51,62,0.124
1011,164,Z18,953,9301.5,188,20,0.04
1012,1523,Z10,1311,175.4,95,73,0.146
1013,819,Z17,1014,16971.7,0,10,0.02
1014,1044,Z13,369,7623.6,188,3,0.006
1015,327,Z16,449,8526.8,158,20,0.04
1016,1070,Z8,1075,10467.2,106,19,0.038
1017,1297,Z11,557,10200.3,183,15,0.03
1018,1971,Z7,469,12635.2,42,1,0.002
1019,652,Z5,724,11126.5,134,6,0.012
1020,1418,Z8,544,12492.4,126,15,0.03
1021,1112,Z2,35,160.2,164,91,0.182
1022,929,Z20,1114,119.3,184,96,0.192
1023,1908,Z1,30,60.3,118,79,0.158
1024,1434,Z11,1301,159.7,136,84,0.168
1025,4,Z20,63,89.6,39,59,0.118
1026,1588,Z4,420,10063.2,200,6,0.012
1027,1763,Z16,730,15612.6,169,15,0.03
1028,1225,Z3,919,19611.2,61,9,0.018
1029,392,Z15,1165,105.4,106,76,0.152
1030,375,Z10,1363,118.7,120,80,0.16
1031,1,Z6,525,5991.7,158,0,0.0
1032,1193,Z13,871,6311.9,50,18,0.036
1033,1571,Z4,1385,46.9,79,69,0.138
1034,1285,Z2,434,15797.2,189,4,0.008
1035,97,Z16,361,11865.8,106,11,0.022
1036,1327,Z8,751,16309.8,49,16,0.032
1037,1791,Z20,1148,116.7,197,99,0.198
1038,1145,Z16,1251,37.1,50,62,0.124
1039,561,Z6,472,14889.0,107,11,0.022
1040,799,Z10,212,196.4,56,64,0.128
1041,940,Z12,74,155.2,62,65,0.13
1042,1569,Z1,216,72.0,107,76,0.152
1043,20,Z6,1284,8.9,9,52,0.104
1044,1775,Z16,595,15438.4,56,11,0.022
1045,269,Z11,1009,6742.3,54,13,0.026
1046,946,Z10,419,6734.6,113,12,0.024
1047,1960,Z13,1275,152.8,187,96,0.192
1048,1184,Z16,798,11194.9,73,15,0.03
1049,1244,Z16,42,101.7,57,64,0.128
1050,274,Z16,194,82.4,165,91,0.182
1051,1336,Z8,243,46.6,180,95,0.19
1052,988,Z19,957,12884.8,60,12,0.024
1053,1566,Z8,1060,13254.7,149,5,0.01
1054,847,Z14,805,11058.8,138,10,0.02
1055,482,Z7,1358,112.5,100,75,0.15
1056,1666,Z19,1127,149.2,16,54,0.108
1057,1305,Z10,932,15014.0,84,14,0.028
1058,1661,Z15,59,179.2,1,50,0.1
1059,503,Z14,704,12311.2,60,0,0.0
1060,1789,Z11,531,16182.7,175,11,0.022
1061,1545,Z10,371,5800.0,102,20,0.04
1062,651,Z5,117,101.7,94,73,0.146
1063,886,Z18,1046,7507.2,72,9,0.018
1064,1333,Z17,987,11086.4,138,15,0.03
1065,266,Z8,505,5761.2,128,5,0.01
1066,1535,Z2,593,18866.3,32,8,0.016
1067,1186,Z7,1043,13102.1,159,5,0.01
1068,1262,Z16,1196,3.9,65,66,0.132
1069,1571,Z5,448,7260.4,42,15,0.03
1070,974,Z9,1402,181.7,63,65,0.13
1071,997,Z3,407,8886.3,100,2,0.004
1072,102,Z3,704,19451.4,45,18,0.036
1073,719,Z20,405,18032.4,8,3,0.006
1074,1422,Z19,845,15783.6,170,10,0.02
1075,1132,Z10,1169,151.9,4,51,0.102
1076,1913,Z5,252,85.0,46,61,0.122
1077,710,Z4,986,16209.0,115,19,0.038
1078,1485,Z16,793,7696.9,26,0,0.0
1079,1204,Z14,983,17960.3,98,10,0.02
1080,684,Z12,574,16788.5,98,17,0.034
1081,330,Z10,591,17842.0,20,8,0.016
1082,1144,Z18,1072,10161.5,116,9,0.018
1083,1468,Z1,1383,134.6,128,82,0.164
1084,1401,Z20,874,13494.3,184,5,0.01
1085,1109,Z1,217,10.4,62,65,0.13
1086,1865,Z1,795,8358.1,178,1,0.002
1087,777,Z8,386,9331.1,120,14,0.028
1088,321,Z9,829,11007.5,80,9,0.018
1089,1442,Z11,452,18698.6,185,5,0.01
1090,89,Z4,1433,29.3,158,89,0.178
1091,345,Z20,1265,45.4,170,92,0.184
1092,283,Z7,339,82.2,67,66,0.132
1093,399,Z16,234,175.1,33,58,0.116
1094,572,Z17,292,109.1,196,99,0.198
1095,1088,Z17,20,122.0,126,81,0.162
1096,850,Z2,584,7922.0,102,20,0.04
1097,1291,Z17,972,10765.0,96,2,0.004
1098,1320,Z8,356,96.7,100,75,0.15
1099,1557,Z15,1247,54.2,72,68,0.136
1100,496,Z5,329,98.1,164,91,0.182
1101,1011,Z9,1123,120.2,127,81,0.162
1102,1139,Z6,749,18571.6,159,2,0.004
1103,1070,Z19,822,11207.5,20,6,0.012
1104,1299,Z9,855,15678.7,166,20,0.04
1105,357,Z4,489,16740.9,75,12,0.024
1106,34,Z1,870,10446.6,102,9,0.018
1107,26,Z8,1027,7997.1,78,16,0.032
1108,797,Z9,608,19526.3,50,15,0.03
1109,963,Z3,1105,111.3,82,70,0.14
1110,1848,Z14,988,15532.4,95,2,0.004
1111,1938,Z1,401,12528.9,133,17,0.034
1112,634,Z19,408,10105.4,42,6,0.012
1113,421,Z14,263,192.0,172,93,0.186
1114,97,Z18,294,3.9,47,61,0.122
1115,1605,Z8,1113,126.2,10,52,0.104
1116,246,Z15,1188,186.3,175,93,0.186
1117,380,Z9,810,14685.5,75,20,0.04
1118,736,Z9,829,6113.2,141,6,0.012
1119,1745,Z10,1147,95.6,32,58,0.116
1120,1298,Z3,1414,109.0,50,62,0.124
1121,1097,Z15,119,146.0,71,67,0.134
1122,937,Z10,3,76.8,71,67,0.134
1123,622,Z11,216,190.3,101,75,0.15
1124,1031,Z13,115,23.4,174,93,0.186
1125,82,Z6,449,5511.6,80,5,0.01
1126,560,Z17,129,4.9,106,76,0.152
1127,1966,Z11,398,7948.4,157,9,0.018
1128,1640,Z2,264,27.2,50,62,0.124
1129,1544,Z10,784,18081.7,120,2,0.004
1130,976,Z7,315,35.9,0,50,0.1
1131,1902,Z8,75,13.5,24,56,0.112
1132,149,Z3,1273,141.1,60,65,0.13
1133,1401,Z14,869,15774.9,50,19,0.038
1134,881,Z10,1028,15653.5,181,7,0.014
1135,808,Z4,1179,148.4,21,55,0.11
1136,880,Z17,761,13576.5,184,19,0.038
1137,1517,Z12,871,11335.7,82,6,0.012
1138,869,Z13,147,55.1,143,85,0.17
1139,1512,Z17,59,199.0,186,96,0.192
1140,871,Z13,347,48.3,129,82,0.164
1141,778,Z11,0,76.1,88,72,0.144
1142,1438,Z7,92,139.9,94,73,0.146
1143,916,Z5,849,15122.5,35,3,0.006
1144,1617,Z2,15,94.7,12,53,0.106
1145,1742,Z19,461,12529.7,134,2,0.004
1146,1364,Z5,1132,174.7,141,85,0.17
1147,40,Z16,509,18856.5,109,5,0.01
1148,826,Z14,60,95.2,51,62,0.124
1149,156,Z7,778,7941.0,188,8,0.016
1150,1344,Z8,1153,147.9,72,68,0.136
1151,1431,Z20,862,8395.0,98,10,0.02
1152,1921,Z5,89,167.8,33,58,0.116
1153,1196,Z7,1147,59.9,168,92,0.184
1154,513,Z19,968,9236.3,188,0,0.0
1155,1526,Z3,89,106.9,131,82,0.164
1156,261,Z4,60,44.3,162,90,0.18
1157,1345,Z17,111,55.9,200,100,0.2
1158,1444,Z11,1144,77.1,98,74,0.148
1159,1932,Z19,451,9661.6,5,14,0.028
1160,1825,Z9,811,8776.8,35,10,0.02
1161,1310,Z10,5,54.6,66,66,0.132
1162,506,Z4,1031,12796.5,92,12,0.024
1163,4,Z19,1022,6922.6,41,14,0.028
1164,1369,Z9,718,16009.3,112,5,0.01
1165,1425,Z19,763,18322.8,152,15,0.03
1166,1664,Z5,1222,186.1,171,92,0.184
1167,1530,Z4,280,12.3,68,67,0.134
1168,1237,Z8,48,179.0,32,58,0.116
1169,498,Z5,808,7769.6,91,19,0.038
1170,1852,Z9,1337,107.9,159,89,0.178
1171,1147,Z19,500,12218.9,167,18,0.036
1172,328,Z8,633,6163.3,124,3,0.006
1173,1637,Z5,1317,116.1,193,98,0.196
1174,10,Z6,581,17668.5,45,10,0.02
1175,1948,Z9,738,13288.1,133,14,0.028
1176,32,Z14,1250,126.7,34,58,0.116
1177,1150,Z9,1180,152.0,152,88,0.176
1178,1513,Z20,526,11779.9,182,1,0.002
1179,801,Z2,1117,103.4,67,66,0.132
1180,1079,Z2,1156,1.6,118,79,0.158
1181,871,Z5,1087,149.5,77,69,0.138
1182,984,Z10,22,178.4,186,96,0.192
1183,690,Z12,256,108.7,82,70,0.14
1184,1748,Z15,370,11817.8,183,6,0.012
1185,1807,Z5,905,19398.7,109,10,0.02
1186,1823,Z14,90,37.1,17,54,0.108
1187,57,Z8,25,55.9,55,63,0.126
1188,1799,Z2,1155,107.1,157,89,0.178
