record_id,intersection_id,approach_road_id,timestamp_min,queue_length_vehicles,avg_wait_time_sec,cycle_time_sec,green_time_sec
852,55,1,846,27,134,60,42
853,249,2,367,9,23,150,46
854,199,2,1215,7,86,150,44
855,48,1,1256,21,16,60,36
856,200,3,470,17,16,150,54
857,104,4,292,22,138,60,37
858,148,4,1080,44,72,150,81
859,223,2,170,16,81,120,46
860,97,1,577,12,97,60,27
861,35,1,1383,21,173,150,58
862,261,4,93,9,46,60,24
863,65,1,647,8,81,150,45
864,252,2,970,26,149,150,63
865,46,4,1220,27,172,60,42
866,30,1,286,12,29,120,42
867,48,4,729,18,104,150,55
868,80,3,61,17,121,60,32
869,212,1,237,11,70,150,48
870,209,3,843,9,141,90,31
871,187,2,944,29,19,60,44
872,114,4,779,19,151,150,56
873,57,3,23,2,91,90,24
874,24,1,989,5,99,90,27
875,197,4,1123,34,16,60,49
876,99,4,761,24,62,150,61
877,44,2,207,1,52,150,38
878,178,4,926,30,156,120,60
879,256,3,605,6,139,120,36
880,44,1,986,12,10,60,27
881,185,2,1407,2,124,120,32
882,124,1,668,2,59,60,17
883,11,4,291,18,80,120,48
884,74,4,145,10,86,60,25
885,238,1,756,2,35,60,17
886,292,4,1370,15,10,120,45
887,231,2,197,30,59,120,60
888,290,2,159,8,164,120,38
889,131,1,480,31,54,120,61
890,278,3,1118,54,104,60,50
891,8,1,1007,0,152,150,37
892,109,3,496,52,82,90,74
893,293,4,320,6,38,60,21
894,64,4,325,24,82,90,46
895,20,1,480,21,84,150,58
896,264,4,284,11,114,90,33
897,70,2,981,16,49,90,38
898,120,4,852,5,105,150,42
899,260,2,569,17,176,120,47
900,228,1,424,35,154,60,50
901,23,4,1399,13,151,120,43
902,39,2,1396,23,67,60,38
903,38,1,54,11,165,90,33
904,99,2,11,2,75,90,24
905,89,4,403,25,162,150,62
906,207,1,983,23,164,60,38
907,189,1,834,15,21,150,52
908,163,3,805,27,62,90,49
909,218,3,1397,16,161,90,38
910,293,2,905,3,142,150,40
911,139,3,1294,7,54,150,44
912,59,2,929,12,60,120,42
913,94,2,984,23,19,60,38
914,238,4,1263,28,152,150,65
915,131,3,1369,14,175,120,44
916,164,1,608,1,140,90,23
917,300,2,591,28,59,120,58
918,61,1,986,6,130,150,43
919,120,3,384,28,126,150,65
920,247,2,1219,4,47,120,34
921,167,3,800,5,26,60,20
922,37,2,1326,28,124,90,50
923,238,3,1070,23,104,120,53
924,148,3,93,0,25,60,15
925,137,2,1399,24,41,150,61
926,274,2,1390,0,137,150,37
927,243,1,1393,7,115,60,22
928,222,4,485,47,49,120,77
929,241,4,607,19,50,60,34
930,132,1,970,26,72,60,41
931,119,2,112,12,125,150,49
932,142,2,1170,50,127,150,87
933,117,4,1180,37,69,60,50
934,263,3,548,26,134,60,41
935,216,2,751,25,93,90,47
936,236,2,360,27,60,90,49
937,184,4,50,17,118,60,32
938,41,1,1256,19,167,90,41
939,162,3,434,41,95,60,50
940,185,1,933,18,76,120,48
941,166,4,427,19,12,60,34
942,101,1,1313,29,172,150,66
943,126,2,969,7,156,120,37
944,210,2,1209,23,10,120,53
945,16,4,833,3,76,150,40
946,188,4,1120,12,27,60,27
947,255,4,914,24,49,150,61
948,146,2,372,17,176,150,54
949,195,1,317,9,149,150,46
950,190,4,447,34,65,150,71
951,56,4,179,11,116,150,48
952,152,1,1087,42,73,60,50
953,162,1,1330,8,141,150,45
954,269,2,1028,37,16,60,50
955,126,3,235,18,50,90,40
956,286,4,596,59,57,90,80
957,34,3,871,29,132,90,51
958,98,3,842,21,44,90,43
959,159,2,277,1,144,150,38
960,297,1,587,33,139,60,48
961,17,2,782,11,103,150,48
962,169,2,1136,50,60,60,50
963,203,3,161,24,121,150,61
964,204,4,1235,23,159,60,38
965,104,1,545,42,103,90,64
966,91,1,799,22,35,150,59
967,230,1,715,7,161,120,37
968,6,4,197,6,167,120,36
969,189,1,971,24,94,60,39
970,288,3,990,22,70,90,44
971,131,2,366,28,159,90,50
972,26,2,249,21,101,90,43
973,242,1,677,13,31,90,35
974,133,4,73,6,170,90,28
975,264,2,1415,24,82,150,61
976,145,1,498,11,147,150,48
977,111,3,589,45,158,60,50
978,27,3,1262,5,104,60,20
979,147,1,338,14,70,150,51
980,246,4,1098,38,17,90,60
981,72,3,897,10,122,120,40
982,131,2,641,19,24,150,56
983,103,2,358,10,17,60,25
984,44,3,259,1,57,90,23
985,273,1,393,13,148,60,28
986,82,2,1063,44,42,60,50
987,31,2,386,28,142,120,58
988,165,1,544,30,18,90,52
989,282,2,287,5,43,150,42
990,124,1,526,53,79,150,90
991,240,4,372,24,122,60,39
992,98,2,1355,7,151,90,29
993,97,2,869,27,81,60,42
994,141,3,1023,48,111,90,70
995,103,1,40,1,119,90,23
996,292,2,1176,26,103,120,56
997,29,4,269,5,58,120,35
998,53,3,677,17,163,150,54
999,175,1,493,18,160,90,40
1000,261,4,405,17,93,60,32
1001,256,1,189,30,97,150,67
1002,116,3,487,21,59,90,43
1003,106,3,364,17,95,120,47
1004,41,4,208,14,110,150,51
1005,281,2,400,20,140,60,35
1006,185,1,50,17,101,150,54
1007,93,3,168,24,11,60,39
1008,277,3,1238,10,12,90,32
1009,57,4,1360,20,67,120,50
1010,170,4,104,0,124,150,37
1011,9,2,287,7,103,60,22
1012,254,3,292,7,180,90,29
1013,198,4,747,27,48,90,49
1014,22,3,497,58,31,120,88
1015,3,3,1041,50,61,150,87
1016,212,1,666,22,177,60,37
1017,55,2,691,2,160,150,39
1018,85,4,536,48,123,120,78
1019,86,1,933,20,53,150,57
1020,54,2,233,12,138,90,34
1021,117,4,895,11,82,150,48
1022,254,1,1091,40,162,60,50
1023,217,3,411,29,177,60,44
1024,59,1,571,10,146,60,25
1025,110,3,357,30,157,150,67
1026,105,1,1320,0,13,60,15
1027,81,2,825,21,50,150,58
1028,216,3,998,16,154,90,38
1029,80,4,78,23,50,60,38
1030,211,1,1085,51,59,60,50
1031,170,2,65,15,130,120,45
1032,89,4,184,19,120,150,56
1033,247,4,1409,11,135,150,48
1034,208,4,1275,10,116,90,32
1035,44,4,560,14,84,90,36
1036,205,1,795,5,177,90,27
1037,218,3,996,19,172,60,34
1038,80,2,244,30,63,90,52
1039,8,1,937,1,47,120,31
1040,173,1,1091,26,89,60,41
1041,134,2,1282,13,118,90,35
1042,225,1,1195,27,126,60,42
1043,20,4,1228,19,33,150,56
1044,24,1,697,8,31,90,30
1045,151,2,147,8,66,150,45
1046,83,3,1024,18,174,90,40
1047,264,2,240,13,55,60,28
1048,39,4,839,5,94,90,27
1049,36,1,1050,52,67,90,74
1050,253,3,867,10,148,60,25
1051,203,3,1076,46,94,120,76
1052,243,4,132,1,54,60,16
1053,204,1,74,6,23,150,43
1054,249,2,904,17,24,150,54
1055,5,4,133,23,155,120,53
1056,288,3,1387,21,91,150,58
1057,123,3,81,0,22,120,30
1058,282,3,1125,30,79,60,45
1059,144,4,840,29,34,60,44
1060,142,3,639,6,149,90,28
1061,177,3,55,8,16,60,23
1062,10,4,68,5,137,60,20
1063,34,4,523,50,142,150,87
1064,62,2,1190,25,44,60,40
1065,186,1,997,6,130,150,43
1066,47,1,1022,48,97,120,78
1067,109,4,609,28,22,90,50
1068,93,4,1066,12,164,120,42
1069,52,3,1209,27,30,90,49
1070,157,2,579,21,178,120,51
1071,284,2,1403,15,32,120,45
1072,234,4,8,1,68,60,16
1073,27,1,521,11,93,90,33
1074,127,3,802,7,29,150,44
1075,50,2,1324,18,163,90,40
1076,200,1,897,6,139,150,43
1077,234,1,1262,9,159,120,39
1078,191,4,293,17,81,60,32
1079,205,3,607,18,114,60,33
1080,107,3,612,6,151,150,43
1081,124,1,629,7,47,60,22
1082,237,2,305,24,24,90,46
1083,235,3,1177,13,34,150,50
1084,58,2,632,24,166,150,61
1085,48,3,352,8,25,120,38
1086,250,4,594,49,167,150,86
1087,90,4,283,25,101,120,55
1088,213,2,345,20,81,90,42
1089,41,1,1124,48,143,150,85
1090,69,2,852,29,54,60,44
1091,107,2,339,18,120,120,48
1092,73,4,138,28,77,150,65
1093,137,4,953,4,85,120,34
1094,171,3,298,8,36,60,23
1095,32,2,340,0,91,150,37
1096,26,4,1042,24,122,120,54
1097,246,4,1001,14,62,60,29
1098,104,4,879,13,177,90,35
1099,66,1,480,16,81,120,46
1100,232,1,198,30,58,60,45
1101,300,4,197,16,55,90,38
1102,102,4,497,55,56,90,77
1103,156,4,1371,30,171,150,67
1104,80,3,693,9,39,90,31
1105,231,2,1217,13,46,90,35
1106,203,4,1119,16,12,150,53
1107,105,1,860,11,101,90,33
1108,128,1,824,0,58,120,30
1109,145,4,105,8,120,120,38
1110,215,1,1318,7,41,150,44
1111,275,3,804,15,175,60,30
1112,261,1,252,10,86,120,40
1113,79,4,796,0,53,90,22
1114,187,2,1031,46,103,90,68
1115,212,4,990,18,161,150,55
1116,150,3,1279,23,87,90,45
1117,6,2,1123,39,156,150,76
1118,19,3,79,4,48,150,41
1119,141,3,1259,3,21,120,33
1120,140,4,152,11,55,150,48
1121,239,4,84,16,180,150,53
1122,298,1,786,15,105,120,45
1123,258,1,172,10,163,120,40
1124,93,3,923,23,166,120,53
1125,83,4,1277,16,51,120,46
1126,294,1,1215,8,22,120,38
1127,3,4,1261,7,94,60,22
1128,91,2,411,27,55,120,57
1129,252,3,1333,6,118,150,43
1130,59,4,1329,3,61,150,40
1131,223,4,729,29,109,150,66
1132,117,2,561,23,159,150,60
1133,264,1,1156,48,173,60,50
1134,3,2,293,11,62,60,26
1135,51,1,1138,54,133,60,50
1136,64,3,234,26,162,150,63
1137,188,3,468,16,57,60,31
1138,81,3,1364,21,117,60,36
1139,60,2,243,22,119,90,44
1140,244,3,1078,15,67,150,52
1141,58,2,1033,36,133,90,58
1142,133,1,174,17,56,150,54
1143,26,1,89,6,180,60,21
1144,231,4,1019,25,72,60,40
1145,231,2,938,20,178,120,50
1146,172,4,297,26,97,60,41
1147,42,2,621,8,66,150,45
1148,17,2,274,29,116,120,59
1149,269,2,1425,2,171,60,17
1150,3,3,329,13,47,90,35
1151,245,2,1426,18,176,60,33
1152,272,2,1274,26,137,120,56
1153,264,3,1213,13,140,150,50
1154,36,2,922,25,54,60,40
1155,171,4,817,15,31,90,37
1156,286,2,1404,26,179,150,63
1157,148,3,1273,4,156,120,34
1158,185,2,169,21,137,120,51
1159,70,1,960,16,32,120,46
1160,160,1,1392,5,119,90,27
1161,42,4,1312,23,83,90,45
1162,45,4,292,4,150,120,34
1163,109,1,285,12,25,60,27
1164,60,4,171,9,128,120,39
1165,129,1,1377,1,105,150,38
1166,274,4,223,16,111,150,53
1167,180,1,456,15,97,150,52
1168,103,1,595,30,47,60,45
1169,51,3,1179,27,33,90,49
1170,58,2,268,24,95,150,61
1171,235,1,157,24,37,120,54
1172,116,1,536,48,34,60,50
1173,279,3,1430,27,17,90,49
1174,9,2,912,15,72,60,30
1175,265,3,621,7,29,60,22
1176,23,2,496,46,36,150,83
1177,252,3,757,28,30,60,43
1178,38,1,801,17,118,60,32
1179,142,1,1194,20,22,60,35
1180,253,4,499,19,110,90,41
1181,296,1,260,23,169,150,60
1182,218,3,451,25,121,60,40
1183,65,1,1184,40,58,90,62
1184,177,2,39,12,33,60,27
1185,117,2,1111,41,43,60,50
1186,138,4,1004,12,16,150,49
1187,145,2,1190,19,178,120,49
1188,277,3,327,24,145,60,39
1189,230,1,964,6,86,60,21
1190,83,1,900,10,146,90,32
1191,79,3,1369,17,149,90,39
1192,242,4,371,26,170,150,63
1193,134,4,950,1,139,120,31
1194,300,1,540,52,29,90,74
1195,85,3,28,6,143,90,28
1196,87,2,1383,22,55,90,44
1197,117,2,899,10,30,120,40
1198,13,4,536,46,56,120,76
1199,222,2,1434,13,51,60,28
1200,181,2,531,14,52,60,29
1201,16,3,368,17,29,60,32
1202,277,1,805,7,16,90,29
1203,112,2,771,5,100,150,42
1204,194,1,1220,29,136,90,51
1205,27,2,1435,6,26,150,43
1206,40,4,486,42,32,60,50
1207,165,4,475,36,165,60,50
1208,26,4,124,19,163,90,41
1209,50,3,691,27,135,60,42
1210,141,1,541,56,26,150,93
1211,233,2,4,13,31,120,43
1212,300,1,78,8,76,120,38
1213,173,2,1265,29,103,150,66
1214,128,4,403,10,116,90,32
1215,161,3,418,25,68,90,47
1216,275,1,1314,27,91,90,49
1217,198,2,418,29,62,60,44
1218,157,3,1270,15,143,150,52
1219,146,1,712,18,67,120,48
1220,180,2,1158,29,163,150,66
1221,251,1,1248,19,53,120,49
1222,81,1,772,0,180,90,22
1223,294,3,1183,26,40,60,41
1224,193,3,760,7,159,120,37
1225,118,2,935,26,149,120,56
1226,267,1,259,3,24,90,25
1227,15,4,972,0,142,90,22
1228,275,1,407,27,22,60,42
1229,203,1,331,7,105,150,44
1230,48,4,307,12,59,120,42
1231,227,4,819,8,42,90,30
1232,57,3,105,29,126,120,59
1233,243,3,927,0,61,120,30
1234,155,1,792,24,112,120,54
1235,169,4,1074,17,29,120,47
1236,135,3,1001,24,133,90,46
1237,198,3,70,21,135,60,36
1238,255,3,724,4,59,90,26
1239,4,4,169,16,164,90,38
1240,126,2,1033,50,178,90,72
1241,93,3,319,23,131,120,53
1242,191,3,314,0,38,150,37
1243,84,4,516,26,149,90,48
1244,248,1,480,58,71,90,80
1245,139,3,1226,30,156,60,45
1246,80,2,1268,23,95,90,45
1247,279,3,612,4,169,90,26
1248,55,2,103,30,22,150,67
1249,65,2,587,17,105,60,32
1250,267,1,297,2,159,150,39
1251,115,1,423,30,150,90,52
1252,38,3,1044,59,126,60,50
1253,266,4,905,9,145,150,46
1254,131,3,591,23,174,150,60
1255,19,4,1136,57,28,120,87
1256,116,4,1320,3,41,90,25
1257,128,4,906,8,38,90,30
1258,191,4,936,13,94,120,43
1259,94,1,585,24,85,120,54
1260,35,4,647,3,117,90,25
1261,157,3,532,10,157,120,40
1262,34,4,1151,35,79,90,57
1263,111,3,597,23,103,90,45
1264,77,4,1094,45,63,90,67
1265,174,1,257,9,45,60,24
1266,23,1,1111,38,97,60,50
1267,93,1,731,21,31,90,43
1268,96,2,581,55,25,120,85
1269,250,2,1302,1,179,150,38
1270,260,2,731,21,37,120,51
1271,48,2,864,2,48,150,39
1272,155,3,510,55,29,60,50
1273,5,4,509,46,29,60,50
1274,18,4,322,18,43,90,40
1275,116,4,463,50,160,120,80
1276,35,1,637,3,148,90,25
1277,33,4,390,25,133,150,62
1278,239,3,246,18,33,150,55
1279,136,4,56,22,76,120,52
1280,91,1,700,29,67,120,59
1281,59,1,1070,50,104,150,87
1282,133,2,115,0,161,90,22
1283,269,4,1231,6,141,120,36
1284,177,4,1016,24,150,90,46
1285,40,4,31,21,123,90,43
1286,150,1,308,11,115,90,33
1287,25,2,938,23,132,90,45
1288,32,4,982,1,60,90,23
1289,169,2,535,12,76,150,49
1290,276,1,203,27,55,90,49
1291,115,2,567,21,42,150,58
1292,254,3,1305,6,48,90,28
1293,175,1,890,17,27,60,32
1294,291,1,1298,12,137,120,42
1295,4,4,196,17,17,90,39
1296,268,4,53,11,25,90,33
1297,84,2,1363,5,149,120,35
1298,126,1,827,25,101,120,55
1299,291,2,103,15,122,60,30
1300,20,1,1122,17,122,90,39
1301,258,1,637,12,67,120,42
1302,192,1,1249,20,141,90,42
1303,91,1,748,5,161,120,35
1304,50,2,250,24,47,90,46
1305,300,3,174,12,113,60,27
1306,276,4,260,13,89,150,50
1307,249,1,1179,16,65,150,53
1308,224,2,92,14,61,60,29
1309,139,3,308,11,42,120,41
1310,157,3,1077,55,160,60,50
1311,283,4,778,27,168,60,42
1312,265,1,620,19,98,150,56
1313,295,2,257,25,75,150,62
1314,70,3,1151,55,54,90,77
1315,278,1,375,27,110,120,57
1316,8,3,170,22,132,150,59
1317,146,2,47,7,177,150,44
1318,43,2,757,7,167,150,44
1319,188,1,845,10,137,120,40
1320,49,2,338,7,166,60,22
1321,107,3,1351,26,166,90,48
1322,29,4,1416,2,94,150,39
1323,235,1,1203,12,170,150,49
1324,297,2,476,16,117,90,38
1325,256,4,1201,7,118,120,37
1326,145,1,375,28,21,90,50
1327,183,1,428,51,38,150,88
1328,83,3,937,15,145,90,37
1329,191,2,222,2,11,90,24
1330,90,1,586,37,19,120,67
1331,265,4,344,28,81,150,65
1332,232,3,1058,36,93,90,58
1333,256,4,738,14,162,60,29
1334,110,1,748,7,142,150,44
1335,244,3,312,29,177,90,51
1336,50,4,1383,26,80,120,56
1337,58,4,1045,60,44,60,50
1338,118,3,488,42,117,60,50
1339,299,1,1190,41,47,90,63
1340,223,2,1272,29,160,120,59
1341,108,4,107,2,90,150,39
1342,78,2,892,1,34,90,23
1343,254,1,543,59,26,90,80
1344,168,2,92,2,28,120,32
1345,242,3,315,14,106,90,36
1346,15,1,1071,18,42,150,55
1347,127,4,752,0,50,60,15
1348,34,1,553,19,50,60,34
1349,227,2,6,6,148,90,28
1350,183,1,772,16,46,60,31
1351,68,1,668,1,71,60,16
1352,215,3,413,9,143,120,39
1353,15,1,1158,42,23,120,72
1354,71,2,147,20,63,90,42
1355,214,4,1196,10,41,120,40
1356,62,2,1142,55,58,60,50
1357,245,3,1330,6,13,150,43
1358,248,4,293,11,49,120,41
1359,38,4,50,5,58,90,27
1360,176,2,262,12,63,60,27
1361,184,3,1425,5,17,60,20
1362,266,4,284,21,67,150,58
1363,121,3,1048,13,146,90,35
1364,86,4,42,18,55,120,48
1365,253,4,7,25,175,90,47
1366,166,1,125,28,132,90,50
1367,293,4,1249,19,157,120,49
1368,57,3,533,43,55,120,73
1369,174,1,879,20,11,60,35
1370,13,2,1015,1,173,90,23
1371,271,2,1286,9,157,60,24
1372,202,3,517,55,102,90,77
1373,234,4,90,12,31,150,49
1374,202,3,1154,15,103,60,30
1375,188,2,49,8,11,60,23
1376,286,3,1163,60,135,60,50
1377,17,1,545,48,97,60,50
1378,13,3,936,4,74,150,41
1379,242,4,1002,2,123,60,17
1380,194,4,73,6,151,150,43
1381,143,3,1192,52,58,150,89
1382,44,3,525,60,106,90,80
1383,81,3,22,10,11,90,32
1384,290,2,565,25,143,120,55
1385,86,2,697,12,57,60,27
1386,261,2,712,7,109,150,44
1387,133,2,550,43,83,90,65
1388,214,2,202,24,119,120,54
1389,295,1,1255,8,144,150,45
1390,162,1,871,16,137,60,31
1391,289,4,525,60,106,120,90
1392,155,3,974,23,11,150,60
1393,269,3,113,2,89,90,24
1394,255,1,1150,45,130,90,67
1395,185,1,1072,30,168,150,67
1396,188,1,549,50,160,150,87
1397,231,4,615,8,56,90,30
1398,269,3,110,29,97,150,66
1399,117,4,1161,38,80,150,75
1400,20,3,589,53,163,150,90
1401,211,4,144,1,145,120,31
1402,112,4,972,21,92,150,58
1403,101,2,1152,24,169,60,39
1404,186,4,986,26,56,120,56
1405,131,2,9,13,16,120,43
1406,132,3,319,24,53,120,54
1407,278,2,553,14,141,90,36
1408,252,4,461,54,151,60,50
1409,300,1,852,7,156,90,29
1410,6,4,225,12,39,120,42
1411,174,4,802,20,46,90,42
1412,74,1,1085,47,138,120,77
1413,179,1,1256,2,21,90,24
1414,16,4,1284,6,117,60,21
1415,5,1,873,3,126,120,33
1416,246,2,562,32,80,60,47
1417,123,2,108,21,82,60,36
1418,9,3,39,21,16,150,58
1419,152,2,1233,6,152,60,21
1420,281,3,19,29,96,120,59
1421,60,1,467,55,29,120,85
1422,182,2,471,17,150,60,32
1423,293,1,492,50,105,90,72
1424,246,1,710,9,99,60,24
1425,232,1,1322,12,58,150,49
1426,284,4,560,51,86,150,88
1427,5,1,288,4,26,60,19
1428,174,2,1326,1,135,60,16
1429,164,4,1269,19,46,120,49
1430,217,1,565,57,172,90,79
1431,93,4,395,2,135,60,17
1432,119,4,81,20,76,60,35
1433,285,1,673,21,131,120,51
1434,188,4,1128,11,84,90,33
1435,150,3,1432,16,19,60,31
1436,78,4,1427,3,94,90,25
1437,285,2,1225,30,95,90,52
1438,245,1,432,19,89,90,41
1439,257,2,802,11,11,60,26
1440,184,4,1026,60,103,150,97
1441,211,2,914,21,72,120,51
1442,18,3,906,5,20,120,35
1443,228,1,573,21,66,60,36
1444,44,2,1305,12,17,60,27
1445,121,3,678,4,58,150,41
1446,16,4,706,6,105,60,21
1447,18,3,292,4,33,150,41
1448,242,3,1312,18,95,120,48
1449,273,3,133,24,142,60,39
1450,38,4,595,30,85,120,60
1451,151,2,1008,16,148,90,38
1452,216,3,417,3,93,120,33
1453,105,1,1302,2,25,60,17
1454,137,3,690,22,33,90,44
1455,247,2,662,8,87,60,23
1456,134,1,747,0,108,60,15
1457,94,3,520,39,28,120,69
1458,231,2,1274,16,14,60,31
1459,205,1,646,10,106,120,40
1460,154,1,1075,49,17,60,50
1461,290,2,636,10,173,120,40
1462,122,3,538,25,51,150,62
1463,214,4,892,27,31,120,57
1464,197,1,1199,19,99,150,56
1465,137,1,696,3,66,120,33
1466,241,2,1297,0,46,60,15
1467,136,1,1157,19,84,60,34
1468,90,1,681,5,75,120,35
1469,279,4,807,28,151,60,43
1470,19,4,327,21,26,150,58
1471,261,3,177,14,172,60,29
1472,10,4,433,30,35,150,67
1473,300,4,314,16,148,120,46
1474,83,3,644,8,166,150,45
1475,78,4,210,5,130,120,35
1476,211,3,665,25,127,120,55
1477,167,3,1031,53,120,90,75
1478,273,3,739,16,131,150,53
1479,156,4,682,2,37,120,32
1480,88,2,254,20,165,60,35
1481,113,3,1107,42,25,120,72
1482,244,2,853,9,137,150,46
1483,108,3,8,11,52,90,33
1484,204,4,677,0,133,90,22
1485,163,4,592,33,47,90,55
1486,270,3,742,23,72,90,45
1487,141,4,22,15,72,60,30
1488,225,3,1351,22,130,150,59
1489,114,2,919,8,166,90,30
1490,18,2,977,2,91,120,32
1491,254,2,775,9,99,150,46
1492,182,1,1023,43,42,60,50
1493,297,1,24,1,151,120,31
1494,279,1,1072,21,43,120,51
1495,27,2,329,28,69,150,65
1496,177,2,745,27,56,90,49
1497,48,4,793,23,111,150,60
1498,183,2,31,26,41,60,41
1499,15,4,1421,12,18,150,49
1500,94,4,60,11,138,90,33
1501,12,1,1248,23,87,120,53
1502,277,4,589,14,26,60,29
1503,292,4,839,12,137,90,34
1504,210,1,1348,10,180,120,40
1505,230,4,13,28,34,120,58
1506,108,2,707,27,166,120,57
1507,178,2,591,30,81,150,67
1508,31,4,234,11,147,90,33
1509,278,4,343,13,46,150,50
1510,221,1,363,9,81,150,46
1511,84,3,768,22,40,120,52
1512,142,3,910,27,175,60,42
1513,198,2,284,21,180,120,51
1514,262,4,106,10,160,150,47
1515,156,1,1179,56,134,60,50
1516,206,4,258,12,165,60,27
1517,84,2,1203,4,48,150,41
1518,135,3,1234,2,87,150,39
1519,225,4,1367,19,106,120,49
1520,273,3,1416,28,11,90,50
1521,239,3,1413,29,69,60,44
1522,134,4,426,14,144,60,29
1523,43,4,1212,7,134,60,22
1524,12,4,804,19,33,150,56
1525,224,4,1359,28,146,90,50
1526,148,4,1373,23,129,90,45
1527,40,1,511,31,103,150,68
1528,282,3,1181,60,172,150,97
1529,39,3,294,18,115,150,55
1530,7,3,612,15,101,150,52
1531,100,1,1013,29,164,150,66
1532,43,2,125,15,82,60,30
1533,247,1,813,11,29,150,48
1534,245,1,749,16,171,120,46
1535,17,1,519,42,93,120,72
1536,103,4,88,19,21,150,56
1537,125,1,1362,3,96,150,40
1538,208,3,694,11,113,90,33
1539,257,1,1327,20,120,120,50
1540,235,4,1193,39,160,150,76
1541,68,1,1362,3,12,60,18
1542,276,4,1285,2,160,150,39
1543,18,1,1087,33,146,120,63
1544,177,2,574,29,151,90,51
1545,283,2,1289,15,74,150,52
1546,210,4,486,11,171,60,26
1547,158,4,543,52,80,90,74
1548,204,4,1326,24,136,60,39
1549,267,4,1015,22,150,60,37
1550,215,2,548,58,49,60,50
1551,150,2,755,11,170,90,33
1552,218,3,1177,29,37,120,59
1553,212,1,1333,8,168,150,45
1554,227,1,511,25,40,90,47
1555,43,3,680,4,174,60,19
1556,20,2,1174,13,125,90,35
1557,27,4,649,17,47,120,47
1558,228,3,111,25,75,90,47
1559,206,4,913,13,77,60,28
1560,161,1,92,11,165,90,33
1561,62,1,299,14,154,150,51
1562,65,4,1225,22,84,150,59
1563,39,3,546,27,136,120,57
1564,209,4,3,29,158,90,51
1565,51,4,1081,20,61,120,50
1566,219,1,581,48,108,90,70
1567,9,1,244,20,49,60,35
1568,45,4,610,19,94,90,41
1569,186,1,550,45,158,150,82
1570,190,3,169,9,60,60,24
1571,272,4,918,4,134,60,19
1572,132,4,1120,49,166,60,50
1573,65,1,892,19,86,150,56
1574,287,3,1201,5,113,120,35
1575,288,3,1011,21,16,150,58
1576,277,3,488,53,147,90,75
1577,248,3,814,6,33,90,28
1578,293,1,760,30,88,90,52
1579,5,3,259,18,36,90,40
1580,132,2,767,2,23,60,17
1581,17,3,1356,10,70,90,32
1582,90,2,5,2,45,150,39
1583,44,2,251,18,157,60,33
1584,169,3,189,15,22,90,37
1585,102,2,1250,5,142,60,20
1586,252,2,798,12,167,120,42
1587,263,4,1123,28,146,120,58
1588,269,1,1106,16,59,60,31
1589,91,1,269,7,177,150,44
1590,6,2,1013,8,39,120,38
1591,249,2,806,5,59,120,35
1592,46,2,414,30,22,120,60
1593,173,1,341,22,57,120,52
1594,202,2,321,25,42,60,40
1595,99,4,1221,10,78,90,32
1596,300,2,9,14,180,150,51
1597,209,4,1101,22,73,60,37
1598,149,1,647,17,74,60,32
1599,29,1,1061,24,20,90,46
1600,60,1,748,27,12,150,64
1601,294,1,1332,9,12,150,46
1602,108,2,1210,26,130,90,48
1603,251,4,53,26,127,150,63
1604,247,2,1026,47,83,60,50
1605,76,2,62,15,134,90,37
1606,38,4,1268,5,96,60,20
1607,185,2,923,8,66,90,30
1608,51,3,1287,17,57,90,39
1609,81,4,324,0,144,90,22
1610,277,2,1356,11,109,60,26
